price_id,product_id,store_id,price,price_type,effective_date,created_by
PH0115476,P00149,S0119,833.6,Regular,2022-08-31,E01741
PH0115477,P03645,S0113,3753.31,Regular,2024-12-31,E01447
PH0115478,P00986,S0094,3606.42,Regular,2024-03-26,E00812
PH0115479,P00718,S0119,2755.87,Regular,2023-12-28,E01361
PH0115480,P03342,S0144,14740.44,Regular,2022-03-06,E02030
PH0115481,P02650,S0010,8131.09,Regular,2022-04-29,E00424
PH0115482,P02549,S0138,4662.98,Regular,2024-04-10,E02381
PH0115483,P04290,S0062,1871.19,Regular,2024-04-10,E01776
PH0115484,P02580,S0096,719.29,Regular,2023-05-25,E01461
PH0115485,P04665,S0094,343.02,Regular,2024-07-14,E00960
PH0115486,P04886,S0066,1082.82,Regular,2024-04-27,E01347
PH0115487,P01024,S0020,1471.59,Clearance,2022-11-07,E00162
PH0115488,P02806,S0015,4700.55,Regular,2022-04-25,E01230
PH0115489,P00797,S0012,402.19,Regular,2024-07-21,E00014
PH0115490,P03554,S0145,505.92,Regular,2024-02-26,E00886
PH0115491,P04502,S0070,3147.79,Regular,2024-02-16,E00427
PH0115492,P01769,S0127,4924.4,Regular,2024-11-18,E01980
PH0115493,P03191,S0033,4378.71,Regular,2024-10-30,E00083
PH0115494,P04012,S0067,6905.24,Regular,2023-08-12,E01237
PH0115495,P01103,S0142,5401.1,Regular,2022-11-09,E01055
PH0115496,P04769,S0004,1527.12,Clearance,2023-05-01,E01431
PH0115497,P00689,S0087,930.01,Sale,2023-11-01,E00013
PH0115498,P00458,S0048,289.86,Clearance,2024-08-05,E01071
PH0115499,P03266,S0098,11551.17,Promotional,2023-07-05,E01163
PH0115500,P00508,S0071,568.15,Clearance,2022-06-17,E00319
PH0115501,P02007,S0055,554.77,Regular,2022-12-28,E01441
PH0115502,P04413,S0039,744.34,Sale,2022-08-09,E00820
PH0115503,P00087,S0087,5134.35,Clearance,2023-02-04,E00259
PH0115504,P04460,S0054,2850.39,Regular,2024-05-23,E01843
PH0115505,P03642,S0146,4195.76,Regular,2022-10-24,E01224
PH0115506,P04525,S0040,4337.81,Regular,2022-12-01,E01459
PH0115507,P04953,S0036,4976.49,Regular,2023-06-18,E00193
PH0115508,P00949,S0016,1322.39,Regular,2023-01-11,E01610
PH0115509,P04599,S0064,330.57,Flash Sale,2023-08-11,E02238
PH0115510,P01807,S0065,3973.38,Regular,2022-03-06,E01273
PH0115511,P04130,S0099,2120.8,Regular,2024-05-07,E00198
PH0115512,P00177,S0051,2969.32,Clearance,2023-01-29,E01897
PH0115513,P01720,S0059,3705.95,Regular,2022-06-21,E01350
PH0115514,P00390,S0073,4663.1,Regular,2024-02-03,E00407
PH0115515,P04572,S0087,666.4,Regular,2024-01-23,E01310
PH0115516,P00434,S0138,125.68,Regular,2023-09-25,E02124
PH0115517,P03926,S0093,3499.55,Flash Sale,2023-10-18,E00720
PH0115518,P03601,S0125,4495.16,Sale,2024-04-29,E01392
PH0115519,P03256,S0030,1535.42,Clearance,2023-11-05,E02458
PH0115520,P02947,S0047,2922.48,Regular,2023-05-14,E01207
PH0115521,P01365,S0084,2237.61,Regular,2023-06-03,E00230
PH0115522,P03245,S0033,8799.11,Sale,2023-04-26,E01066
PH0115523,P00688,S0052,349.89,Regular,2023-04-01,E02466
PH0115524,P04880,S0003,4340.42,Regular,2022-12-11,E00320
PH0115525,P03629,S0110,7234.47,Regular,2023-04-14,E00628
PH0115526,P01479,S0035,8084.39,Regular,2023-04-03,E01844
PH0115527,P04538,S0094,472.86,Regular,2024-06-29,E01159
PH0115528,P02425,S0049,505.16,Sale,2024-08-09,E00714
PH0115529,P03496,S0112,2102.15,Flash Sale,2022-02-23,E00255
PH0115530,P03068,S0014,4238.8,Regular,2022-10-22,E00287
PH0115531,P03338,S0012,4180.14,Regular,2024-12-21,E00064
PH0115532,P04527,S0035,3401.83,Promotional,2022-01-21,E01285
PH0115533,P00504,S0084,2734.78,Promotional,2022-08-05,E00491
PH0115534,P03666,S0044,1370.05,Sale,2022-11-26,E01948
PH0115535,P00545,S0070,1463.47,Flash Sale,2022-01-17,E02287
PH0115536,P03956,S0013,1351.0,Regular,2022-08-08,E02385
PH0115537,P03085,S0089,1820.42,Regular,2023-05-14,E02159
PH0115538,P02148,S0102,3925.29,Regular,2022-04-23,E00095
PH0115539,P00268,S0108,610.17,Clearance,2022-02-05,E02245
PH0115540,P02893,S0108,1468.34,Regular,2022-12-30,E01278
PH0115541,P03567,S0101,797.05,Regular,2023-08-21,E02154
PH0115542,P01909,S0031,4147.4,Regular,2024-11-24,E02133
PH0115543,P04860,S0120,4701.05,Regular,2024-07-02,E00639
PH0115544,P01048,S0017,369.94,Promotional,2024-12-02,E02206
PH0115545,P01647,S0047,496.19,Regular,2024-12-21,E00512
PH0115546,P03604,S0074,4629.75,Promotional,2024-01-31,E02056
PH0115547,P04705,S0006,5654.74,Promotional,2023-02-25,E00670
PH0115548,P04153,S0062,3116.28,Regular,2024-12-02,E02478
PH0115549,P04442,S0061,4883.71,Regular,2022-10-16,E01084
PH0115550,P00145,S0020,2577.19,Clearance,2023-09-20,E00028
PH0115551,P00257,S0054,1321.8,Regular,2023-02-26,E00569
PH0115552,P04530,S0019,1683.09,Promotional,2024-08-11,E01744
PH0115553,P04290,S0016,1135.76,Clearance,2022-05-29,E00522
PH0115554,P04822,S0037,7920.51,Clearance,2024-12-12,E02019
PH0115555,P00777,S0043,388.72,Sale,2022-02-10,E01720
PH0115556,P00968,S0033,5899.69,Regular,2024-05-04,E02326
PH0115557,P02337,S0135,8145.37,Sale,2024-12-16,E00452
PH0115558,P02599,S0147,629.95,Sale,2022-04-28,E02119
PH0115559,P02999,S0133,1765.09,Clearance,2022-02-03,E01900
PH0115560,P02699,S0012,3180.84,Sale,2023-10-12,E00130
PH0115561,P02055,S0094,1681.52,Promotional,2023-02-07,E01759
PH0115562,P01706,S0093,3080.08,Regular,2024-08-07,E02420
PH0115563,P03754,S0109,4968.65,Regular,2022-12-12,E00128
PH0115564,P01958,S0059,2145.52,Promotional,2023-08-29,E02466
PH0115565,P04663,S0061,2036.89,Sale,2023-07-19,E02017
PH0115566,P03709,S0054,483.54,Regular,2023-03-17,E01152
PH0115567,P03047,S0091,7303.26,Regular,2023-12-01,E01602
PH0115568,P01401,S0092,1442.4,Sale,2024-10-15,E02300
PH0115569,P02701,S0058,2456.17,Clearance,2022-09-24,E00936
PH0115570,P02534,S0004,420.32,Regular,2024-01-01,E02396
PH0115571,P04906,S0105,11634.8,Sale,2024-10-12,E01971
PH0115572,P02453,S0007,3700.99,Clearance,2023-08-15,E01839
PH0115573,P00975,S0044,5463.56,Regular,2024-06-11,E00902
PH0115574,P04394,S0020,1925.16,Regular,2022-09-01,E00699
PH0115575,P00930,S0132,2647.3,Promotional,2024-04-02,E01136
PH0115576,P04624,S0054,354.83,Sale,2022-12-05,E00295
PH0115577,P01936,S0057,2894.82,Clearance,2023-08-18,E00534
PH0115578,P00088,S0024,3118.79,Promotional,2024-10-08,E01190
PH0115579,P02800,S0091,3272.62,Promotional,2023-11-24,E02034
PH0115580,P00145,S0062,3569.44,Promotional,2022-07-13,E01301
PH0115581,P03434,S0136,3278.84,Regular,2022-05-23,E00725
PH0115582,P04292,S0110,9136.47,Sale,2023-02-19,E00347
PH0115583,P02980,S0034,1378.54,Sale,2024-12-22,E00823
PH0115584,P03437,S0133,409.66,Regular,2024-03-24,E00033
PH0115585,P04928,S0041,1674.02,Regular,2024-03-03,E02203
PH0115586,P03525,S0144,1367.57,Regular,2024-06-07,E01384
PH0115587,P03557,S0134,1171.32,Sale,2024-03-14,E00150
PH0115588,P00478,S0126,4594.78,Sale,2022-07-09,E01016
PH0115589,P04708,S0046,6435.12,Regular,2022-04-10,E01761
PH0115590,P04065,S0073,1466.57,Regular,2024-05-24,E01769
PH0115591,P03140,S0143,2331.48,Regular,2022-09-30,E01805
PH0115592,P01772,S0134,288.94,Regular,2024-04-12,E01762
PH0115593,P03306,S0145,1085.01,Regular,2024-02-19,E01456
PH0115594,P01807,S0062,2214.21,Clearance,2023-08-07,E02310
PH0115595,P03822,S0051,464.22,Sale,2022-01-14,E02116
PH0115596,P01389,S0097,1347.24,Regular,2022-08-21,E01533
PH0115597,P01415,S0096,11529.17,Sale,2024-02-08,E01044
PH0115598,P01925,S0070,14031.46,Regular,2022-06-09,E01831
PH0115599,P02660,S0098,1965.8,Clearance,2023-08-17,E00700
PH0115600,P00785,S0089,1238.95,Sale,2022-08-31,E00350
PH0115601,P04759,S0120,3422.63,Promotional,2023-08-14,E01436
PH0115602,P01369,S0037,1369.03,Clearance,2023-09-13,E02307
PH0115603,P04230,S0014,1267.92,Regular,2022-10-24,E01636
PH0115604,P04023,S0065,3336.2,Clearance,2022-01-30,E02084
PH0115605,P03937,S0119,3254.22,Regular,2023-12-27,E02172
PH0115606,P02392,S0035,1878.68,Regular,2023-02-04,E01651
PH0115607,P03732,S0128,9059.0,Regular,2023-06-26,E01055
PH0115608,P02736,S0064,6641.36,Regular,2024-08-29,E00751
PH0115609,P03596,S0143,1064.58,Sale,2024-09-09,E00262
PH0115610,P01842,S0041,229.71,Sale,2024-05-14,E01776
PH0115611,P03916,S0081,2690.14,Promotional,2023-05-29,E01454
PH0115612,P02938,S0090,3951.07,Regular,2023-06-26,E01728
PH0115613,P03251,S0009,782.71,Sale,2024-12-26,E01661
PH0115614,P03697,S0078,2355.21,Clearance,2023-02-08,E00627
PH0115615,P04632,S0081,2726.04,Sale,2024-01-10,E01302
PH0115616,P03565,S0092,328.41,Sale,2023-11-26,E00747
PH0115617,P04853,S0119,3359.41,Flash Sale,2022-03-30,E01068
PH0115618,P01046,S0116,4460.84,Regular,2023-03-31,E00629
PH0115619,P00430,S0067,2116.94,Regular,2022-09-06,E00277
PH0115620,P02175,S0021,10739.64,Regular,2023-12-12,E01404
PH0115621,P01943,S0081,7009.35,Regular,2022-05-12,E00679
PH0115622,P01023,S0064,1222.01,Sale,2022-02-28,E01812
PH0115623,P03987,S0073,1590.33,Flash Sale,2022-06-30,E00577
PH0115624,P01355,S0091,5049.32,Promotional,2022-12-03,E00384
PH0115625,P00814,S0022,3905.88,Regular,2023-02-24,E01871
PH0115626,P01970,S0087,271.91,Regular,2023-01-14,E02202
PH0115627,P03020,S0077,3485.03,Sale,2023-10-21,E01810
PH0115628,P02971,S0035,3347.06,Regular,2024-02-07,E01481
PH0115629,P01123,S0110,301.12,Sale,2023-10-02,E00470
PH0115630,P02062,S0058,3120.81,Regular,2022-05-03,E00323
PH0115631,P01421,S0103,3248.49,Clearance,2022-10-18,E00666
PH0115632,P00874,S0028,1078.06,Flash Sale,2022-05-31,E01941
PH0115633,P00312,S0049,1045.04,Promotional,2024-12-04,E00221
PH0115634,P04860,S0094,4645.56,Regular,2023-03-02,E00924
PH0115635,P03655,S0134,1427.5,Clearance,2024-11-23,E00212
PH0115636,P03197,S0036,2100.0,Regular,2022-01-05,E00713
PH0115637,P03066,S0010,2264.92,Regular,2024-05-24,E00290
PH0115638,P01310,S0011,4265.27,Promotional,2022-04-24,E00248
PH0115639,P00118,S0133,7098.09,Clearance,2023-12-02,E01006
PH0115640,P02270,S0110,2393.58,Clearance,2023-09-11,E02165
PH0115641,P00620,S0070,5929.78,Regular,2022-10-25,E00429
PH0115642,P03010,S0088,3962.7,Flash Sale,2023-09-29,E00271
PH0115643,P00033,S0018,1376.27,Sale,2022-03-11,E01855
PH0115644,P02917,S0003,7323.72,Regular,2022-03-03,E01420
PH0115645,P00395,S0029,4147.02,Flash Sale,2024-11-25,E00626
PH0115646,P00375,S0066,4376.16,Regular,2024-12-07,E00067
PH0115647,P02894,S0005,552.55,Regular,2023-12-08,E00500
PH0115648,P04172,S0002,1844.7,Regular,2022-12-13,E02190
PH0115649,P00980,S0011,4238.13,Regular,2022-01-22,E02236
PH0115650,P03180,S0095,4096.49,Sale,2022-11-16,E00370
PH0115651,P04565,S0034,684.41,Flash Sale,2022-03-29,E01588
PH0115652,P01752,S0006,3718.47,Sale,2023-08-23,E01059
PH0115653,P01901,S0028,445.4,Sale,2024-08-11,E01814
PH0115654,P01663,S0022,3291.71,Regular,2023-10-22,E00665
PH0115655,P03047,S0137,4212.76,Clearance,2024-11-13,E01605
PH0115656,P00017,S0096,6245.47,Regular,2022-07-08,E01219
PH0115657,P03750,S0035,3893.69,Regular,2023-05-09,E01753
PH0115658,P02524,S0041,380.36,Sale,2024-03-21,E01457
PH0115659,P04881,S0143,1967.0,Regular,2023-04-23,E00784
PH0115660,P01468,S0095,2534.04,Regular,2023-05-29,E01830
PH0115661,P02521,S0047,1454.82,Promotional,2023-12-06,E00242
PH0115662,P01431,S0018,2312.67,Regular,2022-08-22,E02082
PH0115663,P00314,S0098,2248.89,Promotional,2022-01-27,E01516
PH0115664,P02159,S0047,1718.18,Flash Sale,2022-08-09,E02488
PH0115665,P01842,S0110,281.08,Regular,2024-07-06,E01281
PH0115666,P00830,S0012,2334.34,Regular,2024-12-04,E00765
PH0115667,P00835,S0113,1306.81,Promotional,2023-02-05,E00349
PH0115668,P00157,S0121,335.62,Regular,2022-08-22,E00181
PH0115669,P00192,S0040,462.18,Regular,2023-08-21,E02463
PH0115670,P01229,S0128,571.19,Regular,2023-02-12,E01327
PH0115671,P04165,S0056,387.09,Sale,2024-03-08,E01446
PH0115672,P01909,S0017,3771.22,Promotional,2024-04-14,E01944
PH0115673,P04483,S0018,2781.21,Regular,2024-05-04,E00591
PH0115674,P02127,S0035,5043.59,Regular,2022-04-30,E00768
PH0115675,P03668,S0046,2286.83,Sale,2024-10-11,E02358
PH0115676,P02639,S0009,1847.19,Sale,2024-12-04,E00739
PH0115677,P01792,S0016,13378.06,Regular,2023-01-21,E01050
PH0115678,P03199,S0095,247.74,Regular,2023-09-04,E00079
PH0115679,P02818,S0114,513.01,Regular,2023-11-13,E01171
PH0115680,P01064,S0139,1260.64,Clearance,2023-07-08,E00495
PH0115681,P01678,S0036,5289.82,Sale,2024-08-04,E02376
PH0115682,P00201,S0087,4819.21,Promotional,2023-09-18,E00849
PH0115683,P00481,S0130,3151.89,Regular,2024-08-21,E01082
PH0115684,P02100,S0145,1064.08,Flash Sale,2022-08-18,E01892
PH0115685,P01795,S0140,2773.33,Regular,2022-03-22,E01753
PH0115686,P00895,S0058,1115.58,Promotional,2023-12-30,E00660
PH0115687,P04461,S0138,3090.41,Regular,2024-03-06,E01518
PH0115688,P01423,S0146,993.06,Regular,2023-04-13,E01841
PH0115689,P02734,S0022,6814.3,Sale,2022-06-17,E00049
PH0115690,P02811,S0018,3261.37,Sale,2022-09-14,E01974
PH0115691,P04011,S0071,2214.39,Clearance,2024-02-09,E00469
PH0115692,P02901,S0002,4226.91,Regular,2023-08-05,E00235
PH0115693,P02918,S0141,316.31,Sale,2022-11-03,E01753
PH0115694,P02786,S0041,1150.41,Regular,2023-07-07,E00630
PH0115695,P00712,S0006,8061.75,Promotional,2023-02-23,E00902
PH0115696,P01153,S0149,334.88,Promotional,2024-01-11,E01420
PH0115697,P00825,S0028,998.8,Promotional,2023-10-12,E00552
PH0115698,P02318,S0007,1287.33,Clearance,2022-11-21,E00039
PH0115699,P04336,S0043,434.2,Flash Sale,2024-08-15,E00448
PH0115700,P02395,S0068,919.78,Regular,2022-09-11,E01456
PH0115701,P04766,S0142,793.66,Clearance,2023-07-15,E02000
PH0115702,P03359,S0013,3640.34,Sale,2023-07-10,E01336
PH0115703,P04592,S0134,1663.89,Sale,2024-11-16,E00025
PH0115704,P00993,S0007,321.03,Sale,2024-12-20,E00107
PH0115705,P03421,S0034,3298.88,Sale,2024-10-16,E01693
PH0115706,P00036,S0141,803.14,Regular,2022-08-18,E00503
PH0115707,P04563,S0118,287.18,Promotional,2023-09-10,E02118
PH0115708,P02723,S0139,7202.27,Clearance,2022-12-31,E01338
PH0115709,P02294,S0116,4293.1,Sale,2023-12-22,E01631
PH0115710,P01811,S0009,1522.55,Sale,2022-04-06,E00180
PH0115711,P03237,S0008,2352.89,Sale,2023-07-04,E00585
PH0115712,P01806,S0138,4627.1,Regular,2022-03-05,E01905
PH0115713,P03633,S0008,440.06,Regular,2023-08-03,E00925
PH0115714,P01287,S0070,7542.55,Regular,2023-06-01,E00413
PH0115715,P02065,S0135,231.74,Clearance,2024-04-05,E01768
PH0115716,P04940,S0048,2676.93,Regular,2024-04-05,E02212
PH0115717,P03495,S0087,450.24,Promotional,2024-02-02,E00923
PH0115718,P02863,S0040,9662.37,Flash Sale,2022-03-27,E01673
PH0115719,P03077,S0110,1139.04,Clearance,2024-12-31,E00824
PH0115720,P03457,S0053,395.47,Promotional,2022-01-26,E00150
PH0115721,P01778,S0120,3548.49,Clearance,2024-04-07,E02251
PH0115722,P02655,S0140,2461.01,Sale,2024-03-13,E01881
PH0115723,P03528,S0130,5176.12,Sale,2023-01-28,E00526
PH0115724,P01451,S0025,511.36,Flash Sale,2023-04-01,E01669
PH0115725,P02223,S0106,2047.64,Sale,2024-10-05,E00426
PH0115726,P00889,S0115,320.32,Regular,2022-01-15,E00876
PH0115727,P04586,S0141,3237.17,Regular,2024-09-20,E00355
PH0115728,P02148,S0065,3592.63,Promotional,2023-11-25,E02387
PH0115729,P00471,S0024,767.96,Clearance,2024-12-26,E00778
PH0115730,P02243,S0022,2000.14,Promotional,2022-12-19,E01124
PH0115731,P00098,S0124,9480.25,Regular,2023-06-18,E01926
PH0115732,P03602,S0122,2757.28,Clearance,2022-01-06,E00265
PH0115733,P03862,S0110,2245.36,Regular,2022-12-14,E00351
PH0115734,P00406,S0133,1410.39,Sale,2022-11-29,E00649
PH0115735,P01800,S0146,1878.7,Promotional,2022-12-30,E00457
PH0115736,P04837,S0120,2417.88,Regular,2023-01-30,E00861
PH0115737,P02707,S0058,2929.24,Regular,2022-02-21,E01788
PH0115738,P00325,S0002,9975.08,Sale,2024-02-09,E02065
PH0115739,P01409,S0080,181.89,Regular,2024-09-09,E00392
PH0115740,P01843,S0075,5170.14,Promotional,2022-06-14,E00680
PH0115741,P02240,S0038,2662.53,Clearance,2024-06-15,E00430
PH0115742,P04242,S0099,4667.15,Regular,2024-01-21,E01013
PH0115743,P03560,S0077,2404.8,Regular,2023-01-04,E01269
PH0115744,P00281,S0057,128.89,Promotional,2022-12-21,E02052
PH0115745,P01734,S0072,3889.56,Promotional,2022-10-13,E00355
PH0115746,P00530,S0110,4494.64,Promotional,2024-12-17,E02326
PH0115747,P04789,S0102,2138.16,Regular,2022-04-16,E01760
PH0115748,P03403,S0009,1540.67,Regular,2022-03-04,E01905
PH0115749,P03563,S0081,3004.38,Sale,2023-12-11,E01671
PH0115750,P01558,S0020,2776.02,Promotional,2023-03-26,E02008
PH0115751,P00363,S0120,3056.37,Regular,2024-07-30,E02340
PH0115752,P00440,S0105,5682.2,Sale,2022-06-24,E02496
PH0115753,P02080,S0113,330.89,Sale,2024-09-04,E00455
PH0115754,P04884,S0058,1674.88,Regular,2024-10-28,E01479
PH0115755,P02363,S0149,2158.58,Flash Sale,2022-04-19,E01344
PH0115756,P03326,S0032,4772.71,Sale,2023-02-13,E01569
PH0115757,P02189,S0096,1040.99,Promotional,2024-06-02,E01912
PH0115758,P03663,S0048,7172.43,Regular,2022-05-28,E01309
PH0115759,P03785,S0045,1768.66,Regular,2023-11-29,E01418
PH0115760,P01623,S0013,7278.67,Flash Sale,2024-09-17,E02159
PH0115761,P00257,S0030,1248.27,Regular,2022-04-27,E00712
PH0115762,P00706,S0028,702.78,Regular,2023-11-11,E00347
PH0115763,P04274,S0148,8863.55,Sale,2023-10-28,E01922
PH0115764,P01280,S0028,3226.3,Regular,2024-03-01,E00410
PH0115765,P01254,S0075,4192.58,Regular,2022-09-17,E01749
PH0115766,P02835,S0071,4204.72,Regular,2022-02-23,E01890
PH0115767,P01579,S0114,2401.73,Regular,2023-02-27,E01722
PH0115768,P02312,S0054,3569.77,Sale,2023-07-09,E01804
PH0115769,P00648,S0065,1999.09,Promotional,2024-12-22,E00663
PH0115770,P02268,S0121,1536.31,Regular,2024-05-21,E02216
PH0115771,P00875,S0057,2992.28,Clearance,2024-07-20,E01000
PH0115772,P01125,S0049,2664.48,Promotional,2024-11-04,E01128
PH0115773,P01815,S0145,2313.53,Clearance,2024-01-24,E01339
PH0115774,P00094,S0094,1325.23,Clearance,2023-10-16,E02215
PH0115775,P03641,S0046,477.89,Flash Sale,2023-11-27,E00072
PH0115776,P01263,S0058,2170.92,Regular,2024-07-25,E00947
PH0115777,P01209,S0138,185.33,Promotional,2023-07-04,E02284
PH0115778,P01585,S0077,3339.77,Sale,2024-07-01,E01522
PH0115779,P03105,S0065,14241.95,Regular,2024-01-02,E00586
PH0115780,P02735,S0096,5084.71,Regular,2022-08-19,E00595
PH0115781,P01028,S0146,1112.61,Sale,2023-03-09,E00058
PH0115782,P03667,S0121,11441.92,Regular,2024-09-19,E01922
PH0115783,P03235,S0147,4078.78,Promotional,2023-04-16,E00364
PH0115784,P04420,S0015,1132.67,Regular,2022-10-14,E01946
PH0115785,P00358,S0001,12250.9,Regular,2022-12-24,E02295
PH0115786,P04828,S0054,419.35,Regular,2023-11-08,E00406
PH0115787,P02020,S0010,1527.4,Clearance,2023-02-13,E00502
PH0115788,P00417,S0133,3536.28,Promotional,2024-07-11,E01219
PH0115789,P02393,S0045,637.29,Clearance,2024-08-27,E01930
PH0115790,P03312,S0074,3573.63,Regular,2022-01-23,E02489
PH0115791,P00587,S0056,1395.66,Promotional,2022-02-27,E01137
PH0115792,P03165,S0065,484.59,Promotional,2024-04-21,E01896
PH0115793,P02876,S0085,3747.17,Regular,2022-09-15,E02118
PH0115794,P01749,S0052,1937.15,Regular,2024-04-20,E01506
PH0115795,P03717,S0146,2401.42,Regular,2024-08-14,E01954
PH0115796,P02690,S0041,8551.09,Regular,2022-01-08,E00304
PH0115797,P01811,S0102,1613.78,Sale,2023-01-31,E00889
PH0115798,P00376,S0028,356.46,Regular,2023-02-25,E01429
PH0115799,P04322,S0028,1608.57,Clearance,2023-07-13,E02259
PH0115800,P01428,S0001,2820.51,Promotional,2023-01-12,E01931
PH0115801,P03939,S0020,2606.35,Regular,2022-03-16,E02007
PH0115802,P01527,S0040,1539.08,Sale,2022-06-01,E02052
PH0115803,P01044,S0086,10099.76,Regular,2022-06-17,E00682
PH0115804,P01993,S0104,7759.77,Sale,2024-09-05,E02477
PH0115805,P01009,S0066,4339.1,Sale,2022-04-23,E01132
PH0115806,P04977,S0035,872.77,Clearance,2022-07-24,E01352
PH0115807,P04624,S0056,311.98,Flash Sale,2024-09-16,E00355
PH0115808,P01265,S0069,4882.05,Clearance,2022-07-23,E01718
PH0115809,P03102,S0128,2757.32,Regular,2023-03-14,E01144
PH0115810,P03623,S0069,3064.22,Regular,2024-06-23,E01840
PH0115811,P00281,S0014,124.21,Promotional,2023-07-30,E01069
PH0115812,P00533,S0122,2334.99,Clearance,2022-06-29,E01015
PH0115813,P00337,S0034,8364.57,Regular,2023-03-08,E01096
PH0115814,P02864,S0096,6639.94,Promotional,2024-03-09,E02263
PH0115815,P00071,S0031,3555.38,Regular,2024-07-12,E01785
PH0115816,P00366,S0004,3808.06,Regular,2023-08-28,E01911
PH0115817,P04468,S0077,2623.12,Sale,2022-06-27,E00850
PH0115818,P01393,S0119,233.58,Clearance,2022-06-11,E02000
PH0115819,P04515,S0095,3702.88,Promotional,2022-07-31,E00602
PH0115820,P00519,S0013,2577.22,Regular,2022-02-13,E00473
PH0115821,P00702,S0026,1039.32,Clearance,2022-01-13,E00889
PH0115822,P04978,S0001,3000.81,Flash Sale,2024-02-01,E02500
PH0115823,P04772,S0111,788.06,Clearance,2023-12-28,E00273
PH0115824,P02700,S0105,4500.52,Sale,2023-05-25,E00392
PH0115825,P00255,S0086,5306.74,Promotional,2023-07-09,E00705
PH0115826,P01793,S0097,3141.49,Regular,2023-05-18,E00134
PH0115827,P04191,S0012,4767.36,Promotional,2024-10-31,E01719
PH0115828,P01303,S0041,642.88,Regular,2024-07-14,E01354
PH0115829,P03712,S0036,6983.95,Clearance,2022-05-09,E00701
PH0115830,P03115,S0049,5494.24,Regular,2023-01-31,E00770
PH0115831,P04039,S0084,3042.3,Sale,2024-01-17,E00113
PH0115832,P00168,S0074,132.59,Sale,2022-12-07,E00327
PH0115833,P01188,S0102,1588.54,Clearance,2022-05-04,E00608
PH0115834,P04392,S0015,3243.56,Sale,2022-03-06,E02024
PH0115835,P03258,S0104,5291.13,Regular,2024-07-03,E00490
PH0115836,P03787,S0137,3215.51,Regular,2024-03-16,E01595
PH0115837,P00544,S0115,3065.53,Clearance,2022-07-27,E02488
PH0115838,P01768,S0092,3939.65,Regular,2024-04-03,E00803
PH0115839,P00260,S0043,1511.42,Clearance,2022-08-01,E01527
PH0115840,P01521,S0025,649.9,Clearance,2023-02-02,E00748
PH0115841,P00399,S0060,397.65,Regular,2024-07-28,E02134
PH0115842,P00289,S0031,1688.88,Regular,2023-05-08,E02241
PH0115843,P00070,S0045,13418.42,Regular,2023-10-09,E01888
PH0115844,P01210,S0015,908.19,Sale,2024-06-03,E02172
PH0115845,P01101,S0053,717.35,Promotional,2022-08-11,E01832
PH0115846,P04580,S0018,2258.57,Regular,2023-03-27,E01503
PH0115847,P02413,S0128,4602.82,Regular,2023-09-26,E01238
PH0115848,P00830,S0096,2435.09,Regular,2024-02-19,E01333
PH0115849,P01735,S0129,230.63,Sale,2022-01-28,E01941
PH0115850,P02808,S0063,1642.38,Clearance,2022-12-21,E00104
PH0115851,P04374,S0080,1735.26,Regular,2024-07-11,E00508
PH0115852,P00039,S0134,465.21,Sale,2024-02-08,E00128
PH0115853,P04108,S0075,546.58,Regular,2022-04-03,E01946
PH0115854,P01333,S0098,7479.05,Flash Sale,2022-07-18,E00041
PH0115855,P04339,S0131,4292.83,Regular,2022-09-21,E00593
