session_id,customer_id,login_time,logout_time,duration_mins,device,channel,pages_visited,date
SES0132072,C09484,2024-03-20 07:34:00,2024-03-20 08:18:00,44,Mobile,App,16,2024-03-20
SES0132073,C00458,2024-05-06 07:39:00,2024-05-06 08:19:00,40,Desktop,App,8,2024-05-06
SES0132074,C00293,2024-12-19 12:14:00,2024-12-19 12:51:00,37,Desktop,App,5,2024-12-19
SES0132075,C03044,2022-04-11 20:23:00,2022-04-11 21:45:00,82,Mobile,Web,22,2022-04-11
SES0132076,C09663,2022-04-24 12:06:00,2022-04-24 12:39:00,33,Tablet,App,13,2022-04-24
SES0132077,C07083,2023-04-13 02:08:00,2023-04-13 02:39:00,31,Mobile,App,25,2023-04-13
SES0132078,C02457,2022-04-10 16:47:00,2022-04-10 17:30:00,43,Mobile,Web,1,2022-04-10
SES0132079,C08900,2024-03-30 04:07:00,2024-03-30 05:12:00,65,Desktop,App,11,2024-03-30
SES0132080,C02715,2024-07-15 23:24:00,2024-07-15 23:51:00,27,Tablet,App,23,2024-07-15
SES0132081,C04892,2023-02-24 20:41:00,2023-02-24 20:43:00,2,Mobile,Web,10,2023-02-24
SES0132082,C03509,2024-09-15 15:26:00,2024-09-15 16:49:00,83,Mobile,Web,7,2024-09-15
SES0132083,C03090,2023-11-05 21:06:00,2023-11-05 22:19:00,73,Mobile,Web,6,2023-11-05
SES0132084,C09523,2022-11-24 06:04:00,2022-11-24 06:53:00,49,Mobile,App,19,2022-11-24
SES0132085,C06044,2024-09-15 00:31:00,2024-09-15 01:55:00,84,Mobile,Web,25,2024-09-15
SES0132086,C07329,2023-02-20 15:05:00,2023-02-20 15:32:00,27,Desktop,Web,29,2023-02-20
SES0132087,C04839,2023-10-14 11:41:00,2023-10-14 12:30:00,49,Mobile,App,4,2023-10-14
SES0132088,C07423,2023-05-24 20:35:00,2023-05-24 20:53:00,18,Mobile,App,16,2023-05-24
SES0132089,C02237,2022-03-13 09:02:00,2022-03-13 09:54:00,52,Mobile,App,25,2022-03-13
SES0132090,C07105,2022-11-29 12:37:00,2022-11-29 13:04:00,27,Mobile,App,18,2022-11-29
SES0132091,C06515,2023-04-07 23:01:00,2023-04-07 23:16:00,15,Mobile,App,21,2023-04-07
SES0132092,C03391,2023-11-11 09:51:00,2023-11-11 10:03:00,12,Desktop,Web,1,2023-11-11
SES0132093,C06726,2023-11-01 03:27:00,2023-11-01 03:38:00,11,Desktop,Web,28,2023-11-01
SES0132094,C08456,2024-06-08 19:06:00,2024-06-08 20:07:00,61,Mobile,App,1,2024-06-08
SES0132095,C07880,2024-09-02 10:00:00,2024-09-02 11:23:00,83,Mobile,Web,21,2024-09-02
SES0132096,C00702,2023-06-27 16:15:00,2023-06-27 17:05:00,50,Mobile,Web,22,2023-06-27
SES0132097,C05893,2024-11-17 16:24:00,2024-11-17 17:13:00,49,Desktop,App,8,2024-11-17
SES0132098,C05474,2022-02-28 03:23:00,2022-02-28 04:50:00,87,Mobile,Web,25,2022-02-28
SES0132099,C08352,2024-08-22 01:28:00,2024-08-22 02:29:00,61,Desktop,Web,15,2024-08-22
SES0132100,C08034,2022-09-29 01:22:00,2022-09-29 02:24:00,62,Mobile,Web,18,2022-09-29
SES0132101,C00122,2023-02-12 01:28:00,2023-02-12 01:44:00,16,Mobile,Web,13,2023-02-12
SES0132102,C05283,2022-08-04 04:38:00,2022-08-04 05:02:00,24,Tablet,App,22,2022-08-04
SES0132103,C09467,2022-03-16 17:31:00,2022-03-16 18:12:00,41,Mobile,App,4,2022-03-16
SES0132104,C03133,2022-12-30 22:49:00,2022-12-30 22:57:00,8,Desktop,App,2,2022-12-30
SES0132105,C02340,2022-12-17 17:49:00,2022-12-17 18:42:00,53,Desktop,App,28,2022-12-17
SES0132106,C00318,2024-08-27 19:54:00,2024-08-27 20:18:00,24,Desktop,App,27,2024-08-27
SES0132107,C08835,2023-07-07 17:18:00,2023-07-07 17:46:00,28,Mobile,App,26,2023-07-07
SES0132108,C08118,2024-12-14 09:12:00,2024-12-14 09:14:00,2,Tablet,Web,17,2024-12-14
SES0132109,C07233,2023-02-07 10:26:00,2023-02-07 11:40:00,74,Mobile,App,30,2023-02-07
SES0132110,C04220,2024-01-19 10:32:00,2024-01-19 11:16:00,44,Desktop,App,1,2024-01-19
SES0132111,C09591,2022-01-12 14:34:00,2022-01-12 15:31:00,57,Mobile,App,14,2022-01-12
SES0132112,C02499,2022-12-20 20:55:00,2022-12-20 21:59:00,64,Desktop,App,8,2022-12-20
SES0132113,C02698,2022-10-18 17:47:00,2022-10-18 18:32:00,45,Desktop,App,13,2022-10-18
SES0132114,C00870,2022-05-12 03:01:00,2022-05-12 03:03:00,2,Mobile,Web,10,2022-05-12
SES0132115,C00956,2023-03-26 14:24:00,2023-03-26 15:09:00,45,Desktop,Web,21,2023-03-26
SES0132116,C02255,2022-04-07 08:55:00,2022-04-07 09:26:00,31,Desktop,App,10,2022-04-07
SES0132117,C02041,2024-06-06 13:15:00,2024-06-06 14:41:00,86,Desktop,Web,13,2024-06-06
SES0132118,C06327,2022-09-12 15:51:00,2022-09-12 16:03:00,12,Mobile,Web,17,2022-09-12
SES0132119,C08846,2023-03-15 00:23:00,2023-03-15 00:49:00,26,Desktop,Web,26,2023-03-15
SES0132120,C07689,2022-06-02 00:57:00,2022-06-02 01:17:00,20,Mobile,App,11,2022-06-02
SES0132121,C03073,2024-02-10 00:11:00,2024-02-10 01:29:00,78,Mobile,App,12,2024-02-10
SES0132122,C04774,2023-03-03 22:41:00,2023-03-03 23:17:00,36,Desktop,Web,4,2023-03-03
SES0132123,C03865,2022-04-16 09:44:00,2022-04-16 11:09:00,85,Mobile,App,23,2022-04-16
SES0132124,C02293,2024-01-11 19:44:00,2024-01-11 21:11:00,87,Mobile,Web,18,2024-01-11
SES0132125,C00587,2024-05-11 15:25:00,2024-05-11 15:37:00,12,Desktop,Web,3,2024-05-11
SES0132126,C09808,2022-07-07 13:19:00,2022-07-07 13:50:00,31,Mobile,App,16,2022-07-07
SES0132127,C08115,2022-12-27 12:20:00,2022-12-27 12:38:00,18,Desktop,App,13,2022-12-27
SES0132128,C02484,2023-04-20 05:14:00,2023-04-20 05:56:00,42,Desktop,App,14,2023-04-20
SES0132129,C03103,2024-08-18 18:12:00,2024-08-18 19:27:00,75,Desktop,Web,13,2024-08-18
SES0132130,C09593,2024-02-16 05:50:00,2024-02-16 07:12:00,82,Mobile,Web,14,2024-02-16
SES0132131,C09250,2022-11-02 06:41:00,2022-11-02 06:54:00,13,Mobile,App,16,2022-11-02
SES0132132,C09123,2024-06-05 03:40:00,2024-06-05 04:17:00,37,Tablet,App,6,2024-06-05
SES0132133,C07310,2024-05-06 10:09:00,2024-05-06 10:24:00,15,Desktop,App,2,2024-05-06
SES0132134,C01053,2022-05-12 17:17:00,2022-05-12 17:55:00,38,Mobile,App,29,2022-05-12
SES0132135,C04520,2024-09-02 08:24:00,2024-09-02 09:46:00,82,Mobile,App,27,2024-09-02
SES0132136,C04169,2022-05-26 13:56:00,2022-05-26 15:15:00,79,Desktop,App,11,2022-05-26
SES0132137,C07281,2024-05-27 03:26:00,2024-05-27 03:56:00,30,Mobile,App,12,2024-05-27
SES0132138,C09121,2023-07-01 11:51:00,2023-07-01 13:20:00,89,Mobile,App,9,2023-07-01
SES0132139,C00145,2023-01-07 01:52:00,2023-01-07 02:21:00,29,Mobile,App,15,2023-01-07
SES0132140,C06322,2024-01-05 17:23:00,2024-01-05 17:53:00,30,Desktop,App,21,2024-01-05
SES0132141,C03840,2023-08-11 14:33:00,2023-08-11 15:04:00,31,Tablet,Web,23,2023-08-11
SES0132142,C03654,2022-08-21 10:05:00,2022-08-21 11:22:00,77,Mobile,App,10,2022-08-21
SES0132143,C08011,2024-06-02 22:49:00,2024-06-02 23:52:00,63,Mobile,App,22,2024-06-02
SES0132144,C00566,2022-01-28 14:41:00,2022-01-28 15:17:00,36,Mobile,App,12,2022-01-28
SES0132145,C03267,2023-02-11 05:26:00,2023-02-11 05:58:00,32,Mobile,Web,16,2023-02-11
SES0132146,C07261,2023-05-14 16:39:00,2023-05-14 17:54:00,75,Desktop,App,21,2023-05-14
SES0132147,C02983,2024-06-22 17:23:00,2024-06-22 17:31:00,8,Mobile,App,9,2024-06-22
SES0132148,C01929,2023-05-05 16:49:00,2023-05-05 18:06:00,77,Mobile,App,16,2023-05-05
SES0132149,C00645,2023-09-01 00:37:00,2023-09-01 02:01:00,84,Mobile,App,7,2023-09-01
SES0132150,C09721,2023-07-30 05:29:00,2023-07-30 06:54:00,85,Mobile,App,21,2023-07-30
SES0132151,C05420,2023-07-27 19:37:00,2023-07-27 19:57:00,20,Tablet,App,26,2023-07-27
SES0132152,C02735,2023-04-18 16:33:00,2023-04-18 17:13:00,40,Desktop,App,3,2023-04-18
SES0132153,C03876,2022-07-02 13:43:00,2022-07-02 14:24:00,41,Mobile,Web,13,2022-07-02
SES0132154,C05539,2024-03-03 16:31:00,2024-03-03 17:24:00,53,Tablet,Web,28,2024-03-03
SES0132155,C00566,2024-06-10 03:56:00,2024-06-10 04:57:00,61,Mobile,App,23,2024-06-10
SES0132156,C05473,2023-04-25 05:50:00,2023-04-25 07:01:00,71,Mobile,App,15,2023-04-25
SES0132157,C07032,2024-01-25 05:56:00,2024-01-25 06:08:00,12,Desktop,App,7,2024-01-25
SES0132158,C09165,2022-02-26 16:20:00,2022-02-26 16:33:00,13,Desktop,App,23,2022-02-26
SES0132159,C00983,2023-07-31 05:35:00,2023-07-31 06:21:00,46,Desktop,Web,29,2023-07-31
SES0132160,C06260,2024-03-15 16:01:00,2024-03-15 17:30:00,89,Mobile,Web,22,2024-03-15
SES0132161,C09750,2023-06-08 17:52:00,2023-06-08 18:31:00,39,Mobile,App,24,2023-06-08
SES0132162,C01526,2023-09-15 03:48:00,2023-09-15 04:25:00,37,Mobile,App,26,2023-09-15
SES0132163,C00984,2022-11-02 03:38:00,2022-11-02 04:18:00,40,Desktop,App,13,2022-11-02
SES0132164,C09138,2022-12-31 19:25:00,2022-12-31 20:40:00,75,Desktop,Web,26,2022-12-31
SES0132165,C05146,2023-10-22 04:40:00,2023-10-22 05:00:00,20,Mobile,Web,14,2023-10-22
SES0132166,C05660,2023-07-15 02:00:00,2023-07-15 02:03:00,3,Mobile,Web,22,2023-07-15
SES0132167,C01603,2022-08-06 23:47:00,2022-08-07 00:30:00,43,Mobile,App,1,2022-08-06
SES0132168,C04375,2024-01-16 17:50:00,2024-01-16 18:31:00,41,Desktop,App,22,2024-01-16
SES0132169,C05575,2023-08-15 15:13:00,2023-08-15 16:37:00,84,Mobile,Web,4,2023-08-15
SES0132170,C00094,2024-06-13 18:31:00,2024-06-13 18:51:00,20,Tablet,Web,12,2024-06-13
SES0132171,C01508,2022-12-21 16:11:00,2022-12-21 17:10:00,59,Mobile,App,6,2022-12-21
SES0132172,C03514,2023-01-04 01:00:00,2023-01-04 01:06:00,6,Desktop,App,25,2023-01-04
SES0132173,C09915,2024-11-02 06:27:00,2024-11-02 07:13:00,46,Mobile,App,16,2024-11-02
SES0132174,C06741,2024-01-20 19:34:00,2024-01-20 20:33:00,59,Mobile,App,9,2024-01-20
SES0132175,C05603,2024-05-27 15:00:00,2024-05-27 16:03:00,63,Mobile,App,16,2024-05-27
SES0132176,C04415,2024-12-26 08:26:00,2024-12-26 09:45:00,79,Mobile,Web,21,2024-12-26
SES0132177,C05625,2023-11-22 00:44:00,2023-11-22 01:33:00,49,Mobile,Web,28,2023-11-22
SES0132178,C09883,2022-04-21 21:43:00,2022-04-21 22:12:00,29,Desktop,App,5,2022-04-21
SES0132179,C02803,2022-04-24 11:23:00,2022-04-24 11:54:00,31,Mobile,App,26,2022-04-24
SES0132180,C01056,2023-11-20 17:26:00,2023-11-20 17:33:00,7,Mobile,App,6,2023-11-20
SES0132181,C04902,2023-08-24 04:56:00,2023-08-24 05:03:00,7,Mobile,Web,12,2023-08-24
SES0132182,C00470,2023-06-11 06:27:00,2023-06-11 06:33:00,6,Mobile,App,4,2023-06-11
SES0132183,C07471,2024-06-01 22:34:00,2024-06-01 22:45:00,11,Mobile,App,23,2024-06-01
SES0132184,C00567,2023-04-22 05:10:00,2023-04-22 05:32:00,22,Tablet,App,10,2023-04-22
SES0132185,C00212,2023-06-01 02:36:00,2023-06-01 03:27:00,51,Tablet,App,11,2023-06-01
SES0132186,C07681,2024-08-09 02:58:00,2024-08-09 04:03:00,65,Mobile,App,13,2024-08-09
SES0132187,C08363,2023-06-02 05:50:00,2023-06-02 06:50:00,60,Mobile,App,30,2023-06-02
SES0132188,C06742,2024-08-01 04:32:00,2024-08-01 05:38:00,66,Mobile,App,11,2024-08-01
SES0132189,C07883,2023-10-19 17:10:00,2023-10-19 17:31:00,21,Desktop,App,27,2023-10-19
SES0132190,C08276,2024-06-27 16:08:00,2024-06-27 17:13:00,65,Mobile,App,15,2024-06-27
SES0132191,C01765,2023-05-20 20:39:00,2023-05-20 21:05:00,26,Mobile,Web,8,2023-05-20
SES0132192,C04381,2022-03-12 07:16:00,2022-03-12 08:08:00,52,Mobile,Web,17,2022-03-12
SES0132193,C06769,2022-09-19 14:22:00,2022-09-19 15:16:00,54,Mobile,App,27,2022-09-19
SES0132194,C09098,2022-11-05 03:19:00,2022-11-05 03:25:00,6,Mobile,App,27,2022-11-05
SES0132195,C08323,2023-04-30 03:11:00,2023-04-30 03:13:00,2,Mobile,Web,2,2023-04-30
SES0132196,C07300,2022-10-23 16:26:00,2022-10-23 16:56:00,30,Mobile,App,1,2022-10-23
SES0132197,C03363,2022-07-18 07:57:00,2022-07-18 08:35:00,38,Mobile,App,6,2022-07-18
SES0132198,C00289,2024-08-25 00:31:00,2024-08-25 01:54:00,83,Tablet,Web,5,2024-08-25
SES0132199,C04683,2024-03-25 00:36:00,2024-03-25 01:47:00,71,Mobile,App,13,2024-03-25
SES0132200,C05661,2022-11-09 13:00:00,2022-11-09 14:13:00,73,Mobile,Web,20,2022-11-09
SES0132201,C01427,2024-06-27 22:45:00,2024-06-27 23:24:00,39,Desktop,App,2,2024-06-27
SES0132202,C02635,2022-09-27 09:47:00,2022-09-27 10:21:00,34,Mobile,App,18,2022-09-27
SES0132203,C07453,2022-08-11 13:41:00,2022-08-11 14:07:00,26,Desktop,App,20,2022-08-11
SES0132204,C09810,2022-01-15 09:21:00,2022-01-15 10:46:00,85,Desktop,App,16,2022-01-15
SES0132205,C00350,2022-01-15 20:06:00,2022-01-15 20:17:00,11,Mobile,Web,6,2022-01-15
SES0132206,C04169,2024-08-26 13:39:00,2024-08-26 14:43:00,64,Mobile,App,22,2024-08-26
SES0132207,C04836,2023-09-20 16:30:00,2023-09-20 16:34:00,4,Mobile,App,28,2023-09-20
SES0132208,C01383,2022-01-20 06:57:00,2022-01-20 07:13:00,16,Desktop,App,30,2022-01-20
SES0132209,C07439,2022-07-26 06:35:00,2022-07-26 07:34:00,59,Mobile,App,15,2022-07-26
SES0132210,C04792,2022-03-17 13:26:00,2022-03-17 14:16:00,50,Desktop,App,5,2022-03-17
SES0132211,C06900,2023-11-22 01:20:00,2023-11-22 01:50:00,30,Mobile,App,8,2023-11-22
SES0132212,C01747,2023-05-29 02:12:00,2023-05-29 03:24:00,72,Desktop,App,2,2023-05-29
SES0132213,C09865,2023-08-13 08:03:00,2023-08-13 08:34:00,31,Mobile,Web,12,2023-08-13
SES0132214,C09235,2022-12-19 06:50:00,2022-12-19 07:57:00,67,Mobile,App,25,2022-12-19
SES0132215,C07989,2022-08-14 07:38:00,2022-08-14 08:32:00,54,Tablet,Web,9,2022-08-14
SES0132216,C02618,2024-10-08 21:01:00,2024-10-08 21:23:00,22,Mobile,App,24,2024-10-08
SES0132217,C06909,2024-03-21 13:57:00,2024-03-21 14:08:00,11,Desktop,App,29,2024-03-21
SES0132218,C05620,2023-10-29 13:40:00,2023-10-29 15:08:00,88,Desktop,Web,14,2023-10-29
SES0132219,C03322,2024-02-07 22:08:00,2024-02-07 22:26:00,18,Desktop,App,16,2024-02-07
SES0132220,C09872,2022-03-06 04:29:00,2022-03-06 04:57:00,28,Mobile,Web,8,2022-03-06
SES0132221,C03987,2023-01-12 16:48:00,2023-01-12 17:14:00,26,Tablet,App,3,2023-01-12
SES0132222,C05023,2022-01-18 16:37:00,2022-01-18 17:40:00,63,Mobile,App,16,2022-01-18
SES0132223,C05567,2022-02-28 18:26:00,2022-02-28 18:32:00,6,Mobile,App,9,2022-02-28
SES0132224,C07639,2022-04-22 10:31:00,2022-04-22 10:35:00,4,Desktop,Web,12,2022-04-22
SES0132225,C06654,2023-05-18 12:27:00,2023-05-18 12:55:00,28,Mobile,Web,30,2023-05-18
SES0132226,C00028,2024-12-03 17:49:00,2024-12-03 19:03:00,74,Mobile,App,19,2024-12-03
SES0132227,C03310,2024-10-11 06:11:00,2024-10-11 06:43:00,32,Mobile,App,17,2024-10-11
SES0132228,C08231,2022-06-15 04:36:00,2022-06-15 04:50:00,14,Mobile,App,16,2022-06-15
SES0132229,C07863,2022-12-10 03:37:00,2022-12-10 04:37:00,60,Desktop,Web,26,2022-12-10
SES0132230,C03333,2024-06-02 12:20:00,2024-06-02 12:32:00,12,Mobile,App,19,2024-06-02
SES0132231,C03437,2022-01-23 02:11:00,2022-01-23 03:05:00,54,Mobile,Web,30,2022-01-23
SES0132232,C09961,2022-02-23 07:11:00,2022-02-23 07:17:00,6,Mobile,App,28,2022-02-23
SES0132233,C00232,2022-06-23 02:42:00,2022-06-23 02:59:00,17,Mobile,App,8,2022-06-23
SES0132234,C04622,2022-05-02 16:02:00,2022-05-02 16:15:00,13,Mobile,App,30,2022-05-02
SES0132235,C01125,2022-01-24 13:35:00,2022-01-24 14:25:00,50,Mobile,App,4,2022-01-24
SES0132236,C01886,2022-01-29 20:01:00,2022-01-29 20:21:00,20,Desktop,App,16,2022-01-29
SES0132237,C07561,2023-03-08 06:09:00,2023-03-08 06:18:00,9,Mobile,App,28,2023-03-08
SES0132238,C04778,2022-11-10 12:01:00,2022-11-10 13:14:00,73,Mobile,App,16,2022-11-10
SES0132239,C01699,2023-05-05 20:22:00,2023-05-05 20:54:00,32,Desktop,App,14,2023-05-05
SES0132240,C02226,2023-12-04 14:52:00,2023-12-04 15:47:00,55,Desktop,App,26,2023-12-04
SES0132241,C01094,2023-06-27 13:29:00,2023-06-27 14:38:00,69,Mobile,Web,11,2023-06-27
SES0132242,C01532,2023-05-26 19:00:00,2023-05-26 20:02:00,62,Mobile,Web,8,2023-05-26
SES0132243,C06789,2023-10-13 00:44:00,2023-10-13 01:40:00,56,Mobile,Web,3,2023-10-13
SES0132244,C04494,2024-03-07 15:58:00,2024-03-07 17:05:00,67,Mobile,Web,18,2024-03-07
SES0132245,C03106,2022-03-17 09:11:00,2022-03-17 09:51:00,40,Mobile,App,28,2022-03-17
SES0132246,C00750,2024-08-11 06:47:00,2024-08-11 07:40:00,53,Mobile,Web,9,2024-08-11
SES0132247,C00828,2024-09-03 21:35:00,2024-09-03 22:47:00,72,Desktop,Web,14,2024-09-03
SES0132248,C02275,2023-03-12 21:16:00,2023-03-12 22:14:00,58,Desktop,App,22,2023-03-12
SES0132249,C07236,2024-04-02 02:05:00,2024-04-02 02:26:00,21,Mobile,Web,13,2024-04-02
SES0132250,C06912,2024-05-19 10:49:00,2024-05-19 11:46:00,57,Desktop,Web,8,2024-05-19
SES0132251,C00152,2023-12-10 12:11:00,2023-12-10 12:33:00,22,Mobile,App,1,2023-12-10
SES0132252,C01003,2023-08-19 18:12:00,2023-08-19 19:12:00,60,Mobile,Web,6,2023-08-19
SES0132253,C00702,2022-10-09 15:28:00,2022-10-09 15:50:00,22,Mobile,App,7,2022-10-09
SES0132254,C09780,2022-10-25 03:57:00,2022-10-25 04:33:00,36,Desktop,App,11,2022-10-25
SES0132255,C02051,2023-06-25 17:21:00,2023-06-25 18:08:00,47,Mobile,App,17,2023-06-25
SES0132256,C08327,2024-07-02 03:54:00,2024-07-02 04:36:00,42,Mobile,App,23,2024-07-02
SES0132257,C03420,2023-09-20 05:05:00,2023-09-20 06:28:00,83,Mobile,Web,28,2023-09-20
SES0132258,C07019,2024-05-10 20:45:00,2024-05-10 21:47:00,62,Mobile,Web,10,2024-05-10
SES0132259,C04305,2022-04-06 09:51:00,2022-04-06 11:00:00,69,Desktop,App,28,2022-04-06
SES0132260,C07495,2023-11-13 06:57:00,2023-11-13 08:16:00,79,Mobile,App,19,2023-11-13
SES0132261,C09780,2024-03-01 21:41:00,2024-03-01 22:22:00,41,Mobile,App,4,2024-03-01
SES0132262,C02125,2023-01-30 07:07:00,2023-01-30 07:45:00,38,Tablet,Web,2,2023-01-30
SES0132263,C03428,2022-02-28 21:14:00,2022-02-28 22:44:00,90,Tablet,App,18,2022-02-28
SES0132264,C03772,2022-07-11 08:39:00,2022-07-11 09:03:00,24,Mobile,Web,1,2022-07-11
SES0132265,C09905,2024-09-03 14:32:00,2024-09-03 14:57:00,25,Mobile,Web,19,2024-09-03
SES0132266,C02593,2024-10-17 05:06:00,2024-10-17 05:43:00,37,Mobile,App,12,2024-10-17
SES0132267,C00504,2023-05-16 10:01:00,2023-05-16 10:27:00,26,Mobile,App,30,2023-05-16
SES0132268,C08213,2024-03-13 13:43:00,2024-03-13 14:42:00,59,Mobile,App,24,2024-03-13
SES0132269,C03698,2023-02-26 03:25:00,2023-02-26 04:24:00,59,Mobile,App,29,2023-02-26
SES0132270,C04612,2023-05-30 05:13:00,2023-05-30 06:23:00,70,Desktop,Web,2,2023-05-30
SES0132271,C09815,2023-03-19 19:31:00,2023-03-19 19:43:00,12,Mobile,Web,25,2023-03-19
SES0132272,C04181,2024-03-18 02:59:00,2024-03-18 03:07:00,8,Mobile,Web,7,2024-03-18
SES0132273,C00196,2022-03-29 12:41:00,2022-03-29 13:59:00,78,Mobile,Web,27,2022-03-29
SES0132274,C07219,2023-02-09 21:18:00,2023-02-09 22:05:00,47,Mobile,App,30,2023-02-09
SES0132275,C09329,2023-01-30 05:27:00,2023-01-30 06:25:00,58,Mobile,App,11,2023-01-30
SES0132276,C05587,2023-08-07 04:25:00,2023-08-07 05:39:00,74,Mobile,Web,17,2023-08-07
SES0132277,C02492,2024-03-09 20:17:00,2024-03-09 21:06:00,49,Desktop,App,7,2024-03-09
SES0132278,C09129,2024-10-21 18:19:00,2024-10-21 19:02:00,43,Desktop,App,20,2024-10-21
SES0132279,C04434,2022-02-26 00:04:00,2022-02-26 00:28:00,24,Mobile,Web,19,2022-02-26
SES0132280,C08437,2023-12-19 22:57:00,2023-12-19 23:06:00,9,Mobile,Web,13,2023-12-19
SES0132281,C09618,2022-03-19 14:39:00,2022-03-19 15:33:00,54,Mobile,App,28,2022-03-19
SES0132282,C08392,2024-05-15 02:44:00,2024-05-15 02:58:00,14,Tablet,App,12,2024-05-15
SES0132283,C06663,2023-07-17 19:32:00,2023-07-17 19:37:00,5,Mobile,Web,18,2023-07-17
SES0132284,C00484,2024-06-15 23:16:00,2024-06-16 00:00:00,44,Mobile,App,18,2024-06-15
SES0132285,C04490,2023-01-27 05:05:00,2023-01-27 05:50:00,45,Mobile,Web,11,2023-01-27
SES0132286,C02784,2022-05-31 00:31:00,2022-05-31 01:26:00,55,Mobile,App,10,2022-05-31
SES0132287,C04619,2024-06-11 07:13:00,2024-06-11 08:15:00,62,Mobile,App,9,2024-06-11
SES0132288,C04836,2022-11-29 08:21:00,2022-11-29 08:45:00,24,Mobile,Web,7,2022-11-29
SES0132289,C08933,2023-04-24 16:14:00,2023-04-24 17:33:00,79,Mobile,App,22,2023-04-24
SES0132290,C06594,2023-10-18 01:05:00,2023-10-18 01:31:00,26,Desktop,Web,9,2023-10-18
SES0132291,C06526,2022-05-16 01:50:00,2022-05-16 03:19:00,89,Mobile,Web,6,2022-05-16
SES0132292,C02652,2022-09-14 23:24:00,2022-09-15 00:46:00,82,Mobile,Web,17,2022-09-14
SES0132293,C00043,2022-08-07 12:49:00,2022-08-07 13:33:00,44,Mobile,App,2,2022-08-07
SES0132294,C07183,2023-12-25 11:53:00,2023-12-25 13:16:00,83,Mobile,App,12,2023-12-25
SES0132295,C09528,2023-08-12 13:42:00,2023-08-12 14:55:00,73,Desktop,Web,13,2023-08-12
SES0132296,C07498,2023-06-03 01:04:00,2023-06-03 02:34:00,90,Mobile,Web,2,2023-06-03
SES0132297,C02420,2023-05-17 06:07:00,2023-05-17 06:27:00,20,Desktop,App,11,2023-05-17
SES0132298,C01457,2023-08-13 12:11:00,2023-08-13 13:21:00,70,Mobile,App,13,2023-08-13
SES0132299,C07441,2024-05-17 08:24:00,2024-05-17 08:52:00,28,Mobile,App,17,2024-05-17
SES0132300,C00888,2023-09-08 07:13:00,2023-09-08 07:42:00,29,Mobile,Web,22,2023-09-08
SES0132301,C09457,2023-06-25 02:39:00,2023-06-25 03:54:00,75,Desktop,App,7,2023-06-25
SES0132302,C07293,2024-08-21 20:38:00,2024-08-21 20:57:00,19,Mobile,App,15,2024-08-21
SES0132303,C06013,2022-04-06 17:55:00,2022-04-06 17:58:00,3,Tablet,App,28,2022-04-06
SES0132304,C04085,2022-01-11 05:52:00,2022-01-11 06:12:00,20,Mobile,App,13,2022-01-11
SES0132305,C00498,2024-07-06 09:17:00,2024-07-06 10:05:00,48,Mobile,App,7,2024-07-06
SES0132306,C05862,2023-04-28 03:08:00,2023-04-28 03:34:00,26,Mobile,App,30,2023-04-28
SES0132307,C04421,2023-03-30 03:05:00,2023-03-30 03:57:00,52,Desktop,Web,30,2023-03-30
SES0132308,C01893,2024-03-15 07:05:00,2024-03-15 08:04:00,59,Mobile,App,1,2024-03-15
SES0132309,C03425,2023-08-16 10:10:00,2023-08-16 11:06:00,56,Tablet,App,29,2023-08-16
SES0132310,C01043,2023-02-28 05:07:00,2023-02-28 05:54:00,47,Mobile,App,27,2023-02-28
SES0132311,C08928,2022-12-08 13:45:00,2022-12-08 13:55:00,10,Tablet,App,22,2022-12-08
SES0132312,C02558,2024-04-27 13:21:00,2024-04-27 14:41:00,80,Mobile,App,28,2024-04-27
SES0132313,C08922,2024-08-29 12:05:00,2024-08-29 13:34:00,89,Desktop,App,7,2024-08-29
SES0132314,C07310,2022-06-25 07:31:00,2022-06-25 08:25:00,54,Mobile,App,21,2022-06-25
SES0132315,C07307,2024-12-18 21:42:00,2024-12-18 22:09:00,27,Mobile,Web,20,2024-12-18
SES0132316,C08672,2024-01-08 00:49:00,2024-01-08 01:48:00,59,Tablet,Web,24,2024-01-08
SES0132317,C01199,2022-02-21 14:21:00,2022-02-21 15:48:00,87,Mobile,App,10,2022-02-21
SES0132318,C01023,2023-06-21 14:13:00,2023-06-21 14:52:00,39,Mobile,App,16,2023-06-21
SES0132319,C05381,2022-06-20 20:04:00,2022-06-20 20:29:00,25,Mobile,App,20,2022-06-20
SES0132320,C03796,2022-07-21 13:48:00,2022-07-21 14:17:00,29,Mobile,App,8,2022-07-21
SES0132321,C01852,2024-04-28 12:12:00,2024-04-28 12:35:00,23,Desktop,App,24,2024-04-28
SES0132322,C05201,2022-03-24 21:51:00,2022-03-24 22:07:00,16,Mobile,App,7,2022-03-24
SES0132323,C01731,2022-05-16 16:20:00,2022-05-16 16:52:00,32,Mobile,App,28,2022-05-16
SES0132324,C06223,2024-08-29 01:34:00,2024-08-29 02:34:00,60,Mobile,App,23,2024-08-29
SES0132325,C05790,2024-06-24 13:21:00,2024-06-24 14:30:00,69,Mobile,Web,25,2024-06-24
SES0132326,C07104,2024-10-13 18:38:00,2024-10-13 19:48:00,70,Mobile,App,18,2024-10-13
SES0132327,C06706,2023-02-21 03:12:00,2023-02-21 04:19:00,67,Mobile,App,13,2023-02-21
