promo_id,product_id,promo_type,discount_pct,channel,target_segment,start_date,end_date,budget,is_active
PR014807,P02893,Percentage Off,0.32,Both,Fashion Enthusiast,2022-09-03,2022-10-01,192014,True
PR014808,P04431,Flat Discount,0.23,Both,Brand Loyalist,2023-06-23,2023-07-18,98816,False
PR014809,P01956,Flat Discount,0.4,Online,Student,2022-01-10,2022-01-16,138727,False
PR014810,P03049,BOGO,0.48,Offline,Luxury Shopper,2024-12-21,2025-01-04,247998,False
PR014811,P02456,Cashback,0.33,Offline,Frequent Buyer,2024-04-09,2024-05-04,394632,False
PR014812,P00374,Percentage Off,0.05,Offline,Budget Shopper,2022-03-17,2022-04-04,366017,True
PR014813,P01107,Percentage Off,0.39,Offline,Frequent Buyer,2022-09-13,2022-10-03,191828,False
PR014814,P03406,Flat Discount,0.35,Online,Seasonal Buyer,2024-04-04,2024-04-17,399517,True
PR014815,P00846,Flat Discount,0.4,Online,Fashion Enthusiast,2022-08-26,2022-09-05,91543,False
PR014816,P04627,Bundle,0.14,Both,Luxury Shopper,2023-07-23,2023-07-29,65623,True
PR014817,P00860,BOGO,0.22,Online,Budget Shopper,2023-12-28,2024-01-09,64413,False
PR014818,P00263,Free Shipping,0.15,Offline,Brand Loyalist,2022-10-09,2022-11-08,390218,True
PR014819,P01638,Flat Discount,0.43,Online,Fashion Enthusiast,2022-02-01,2022-02-26,183778,True
PR014820,P03554,Cashback,0.39,Offline,Frequent Buyer,2024-08-16,2024-09-11,325065,False
PR014821,P03987,Free Shipping,0.09,Both,Working Professional,2024-03-10,2024-03-16,27616,True
PR014822,P00846,Bundle,0.53,Both,Student,2024-12-15,2025-01-11,372460,True
PR014823,P00837,Bundle,0.39,Both,Student,2023-05-26,2023-05-30,301570,False
PR014824,P03015,Cashback,0.37,Offline,Family Shopper,2023-05-31,2023-06-17,419196,False
PR014825,P04405,Percentage Off,0.3,Online,Fashion Enthusiast,2022-12-06,2022-12-30,494030,True
PR014826,P04609,Cashback,0.12,Both,Family Shopper,2023-12-29,2024-01-25,281652,False
PR014827,P02389,BOGO,0.58,Online,Family Shopper,2024-10-12,2024-11-04,127039,False
PR014828,P00287,Percentage Off,0.29,Offline,Impulse Buyer,2024-09-15,2024-09-24,133865,True
PR014829,P03020,Free Shipping,0.14,Both,Frequent Buyer,2023-03-19,2023-04-04,171003,True
PR014830,P02774,BOGO,0.19,Offline,Student,2022-07-03,2022-07-08,484183,False
PR014831,P01425,Percentage Off,0.17,Both,Family Shopper,2023-06-29,2023-07-12,396386,True
PR014832,P00312,Bundle,0.17,Online,Luxury Shopper,2023-11-11,2023-11-27,432606,False
PR014833,P02231,Percentage Off,0.38,Offline,Student,2023-05-30,2023-06-10,213145,True
PR014834,P01290,Free Shipping,0.19,Offline,Student,2024-03-28,2024-04-20,401142,False
PR014835,P01095,BOGO,0.14,Offline,Luxury Shopper,2023-05-28,2023-06-07,280520,False
PR014836,P01758,Cashback,0.15,Both,Frequent Buyer,2022-10-30,2022-11-21,206688,False
PR014837,P04880,BOGO,0.23,Both,Brand Loyalist,2023-09-10,2023-09-26,117794,False
PR014838,P01387,Cashback,0.38,Both,Seasonal Buyer,2022-10-13,2022-10-21,363018,False
PR014839,P02976,BOGO,0.28,Both,Luxury Shopper,2023-11-15,2023-12-13,76023,True
PR014840,P01218,Free Shipping,0.11,Online,Frequent Buyer,2024-07-14,2024-07-29,336121,True
PR014841,P01387,Bundle,0.4,Offline,Family Shopper,2024-02-14,2024-03-10,27302,False
PR014842,P02007,BOGO,0.58,Offline,Luxury Shopper,2024-05-03,2024-05-14,271423,False
PR014843,P03563,Percentage Off,0.24,Online,Student,2023-08-20,2023-09-18,80770,False
PR014844,P01027,Flat Discount,0.22,Both,Working Professional,2022-07-24,2022-08-22,422972,False
PR014845,P04577,Percentage Off,0.51,Offline,Impulse Buyer,2022-01-09,2022-01-26,85020,True
PR014846,P04199,Flat Discount,0.09,Both,Budget Shopper,2022-11-26,2022-12-21,359681,True
PR014847,P03849,Free Shipping,0.56,Offline,Fashion Enthusiast,2022-11-29,2022-12-26,390841,False
PR014848,P02448,Percentage Off,0.53,Offline,Fashion Enthusiast,2023-03-29,2023-04-18,338248,False
PR014849,P00786,BOGO,0.56,Offline,Luxury Shopper,2022-07-05,2022-07-31,387862,False
PR014850,P04887,Free Shipping,0.23,Both,Student,2022-03-15,2022-03-22,137483,True
PR014851,P03349,Bundle,0.47,Online,Family Shopper,2022-02-14,2022-02-27,333939,False
PR014852,P01655,Cashback,0.56,Online,Brand Loyalist,2024-06-30,2024-07-27,328120,False
PR014853,P02300,Free Shipping,0.55,Both,Impulse Buyer,2022-06-03,2022-06-26,139928,True
PR014854,P01076,BOGO,0.31,Online,Fashion Enthusiast,2023-10-27,2023-11-08,481160,False
PR014855,P02206,Flat Discount,0.39,Offline,Frequent Buyer,2023-10-28,2023-11-10,155076,False
PR014856,P03418,BOGO,0.46,Both,Impulse Buyer,2022-08-15,2022-08-25,322973,True
PR014857,P01296,BOGO,0.13,Both,Luxury Shopper,2024-09-19,2024-10-09,221286,False
PR014858,P01247,Bundle,0.05,Online,Frequent Buyer,2023-09-04,2023-09-14,82802,False
PR014859,P00420,Free Shipping,0.59,Online,Working Professional,2024-03-18,2024-04-12,89239,False
PR014860,P03508,Percentage Off,0.4,Online,Fashion Enthusiast,2024-05-22,2024-06-19,90718,False
PR014861,P04225,Flat Discount,0.2,Both,Working Professional,2024-01-11,2024-01-28,306653,True
PR014862,P03550,Percentage Off,0.06,Offline,Budget Shopper,2022-09-12,2022-10-03,426761,False
PR014863,P02396,Cashback,0.4,Offline,Budget Shopper,2023-01-21,2023-01-30,84934,True
PR014864,P00089,BOGO,0.12,Both,Budget Shopper,2022-06-22,2022-07-09,190092,False
PR014865,P04802,BOGO,0.32,Both,Frequent Buyer,2023-05-02,2023-05-24,174903,True
PR014866,P00308,Cashback,0.45,Both,Student,2023-05-16,2023-06-06,370946,False
PR014867,P02997,Percentage Off,0.39,Offline,Seasonal Buyer,2022-03-27,2022-04-14,307907,True
PR014868,P00382,BOGO,0.47,Both,Family Shopper,2024-06-01,2024-06-25,442670,False
PR014869,P04928,BOGO,0.23,Online,Luxury Shopper,2023-04-10,2023-04-11,181375,False
PR014870,P02748,Cashback,0.4,Offline,Frequent Buyer,2024-05-08,2024-05-11,88542,True
PR014871,P04528,Percentage Off,0.41,Both,Family Shopper,2022-11-17,2022-12-05,386100,True
PR014872,P04678,Free Shipping,0.54,Both,Fashion Enthusiast,2023-11-30,2023-12-25,324477,False
PR014873,P00318,Percentage Off,0.44,Online,Working Professional,2023-02-03,2023-02-09,268129,False
PR014874,P00577,Cashback,0.42,Offline,Fashion Enthusiast,2024-11-22,2024-12-14,129300,False
PR014875,P02208,Percentage Off,0.35,Online,Impulse Buyer,2024-10-06,2024-10-22,27509,False
PR014876,P03847,Bundle,0.41,Offline,Luxury Shopper,2023-12-26,2024-01-10,107372,True
PR014877,P04629,Flat Discount,0.22,Online,Seasonal Buyer,2023-05-01,2023-05-11,382649,True
PR014878,P04359,Bundle,0.58,Both,Luxury Shopper,2022-12-17,2023-01-05,206236,True
PR014879,P03758,Flat Discount,0.33,Both,Family Shopper,2022-11-15,2022-11-27,58276,True
PR014880,P04403,BOGO,0.29,Online,Family Shopper,2023-08-03,2023-09-02,494284,True
PR014881,P01630,BOGO,0.23,Offline,Working Professional,2024-04-21,2024-05-12,374284,True
PR014882,P00506,Percentage Off,0.55,Offline,Seasonal Buyer,2023-11-07,2023-11-16,87548,False
PR014883,P04795,Free Shipping,0.27,Both,Working Professional,2023-04-25,2023-05-10,189733,False
PR014884,P02789,Percentage Off,0.46,Online,Family Shopper,2022-03-29,2022-04-07,342336,True
PR014885,P03999,Free Shipping,0.2,Both,Student,2022-09-02,2022-09-07,306276,True
PR014886,P00613,Cashback,0.3,Online,Luxury Shopper,2023-01-04,2023-01-07,276467,True
PR014887,P04995,Cashback,0.07,Online,Working Professional,2024-09-08,2024-10-01,67593,True
PR014888,P00499,Percentage Off,0.47,Offline,Student,2024-04-12,2024-04-14,485126,True
PR014889,P01511,BOGO,0.18,Both,Family Shopper,2024-08-17,2024-09-03,196125,False
PR014890,P03262,Flat Discount,0.58,Both,Brand Loyalist,2022-11-29,2022-12-04,397719,True
PR014891,P00380,Free Shipping,0.32,Offline,Seasonal Buyer,2023-09-12,2023-10-01,207662,True
PR014892,P00482,Cashback,0.12,Both,Working Professional,2023-01-22,2023-02-14,167921,False
PR014893,P01698,Percentage Off,0.59,Both,Frequent Buyer,2022-09-02,2022-09-22,283461,False
PR014894,P00018,Cashback,0.14,Offline,Frequent Buyer,2022-08-10,2022-08-24,276416,True
PR014895,P02939,BOGO,0.34,Both,Student,2024-01-21,2024-02-04,405547,False
PR014896,P00696,Flat Discount,0.33,Online,Working Professional,2023-06-01,2023-06-21,204447,True
PR014897,P02553,BOGO,0.23,Online,Budget Shopper,2023-10-27,2023-11-01,370858,False
PR014898,P04235,Cashback,0.18,Online,Luxury Shopper,2024-11-06,2024-11-17,430389,False
PR014899,P04111,BOGO,0.11,Both,Fashion Enthusiast,2023-12-16,2023-12-22,126873,True
PR014900,P03295,Free Shipping,0.22,Online,Budget Shopper,2024-04-12,2024-04-25,330528,True
PR014901,P01424,Cashback,0.47,Offline,Working Professional,2023-02-20,2023-02-24,305949,True
PR014902,P04854,Cashback,0.37,Online,Working Professional,2024-01-15,2024-02-02,453170,False
PR014903,P02459,Percentage Off,0.1,Online,Budget Shopper,2023-10-30,2023-11-02,93544,False
PR014904,P02554,Percentage Off,0.36,Both,Budget Shopper,2022-04-23,2022-05-12,369884,True
PR014905,P03997,Free Shipping,0.1,Both,Luxury Shopper,2024-10-10,2024-10-24,470129,False
PR014906,P04922,BOGO,0.27,Online,Impulse Buyer,2024-08-10,2024-09-01,408822,False
PR014907,P02096,Cashback,0.59,Offline,Fashion Enthusiast,2024-09-19,2024-10-19,470898,False
PR014908,P00533,Free Shipping,0.15,Online,Luxury Shopper,2023-08-09,2023-08-17,12632,False
PR014909,P01598,BOGO,0.08,Online,Fashion Enthusiast,2024-02-28,2024-03-06,363629,False
PR014910,P02346,Flat Discount,0.2,Offline,Luxury Shopper,2023-01-09,2023-02-05,27662,True
PR014911,P00049,Percentage Off,0.06,Offline,Impulse Buyer,2023-03-07,2023-03-21,389229,False
PR014912,P04837,Flat Discount,0.07,Both,Seasonal Buyer,2023-05-22,2023-06-21,274881,False
PR014913,P01813,Bundle,0.39,Both,Luxury Shopper,2022-10-05,2022-10-18,240678,True
PR014914,P03650,Flat Discount,0.43,Both,Student,2022-03-21,2022-04-17,146831,True
PR014915,P00271,Flat Discount,0.47,Online,Impulse Buyer,2024-11-08,2024-11-15,354409,False
PR014916,P00783,Flat Discount,0.29,Online,Impulse Buyer,2023-04-22,2023-05-09,302084,False
PR014917,P01408,Cashback,0.31,Both,Frequent Buyer,2024-12-07,2024-12-30,305648,False
PR014918,P01621,BOGO,0.21,Both,Family Shopper,2024-08-09,2024-08-22,21070,True
PR014919,P04880,Free Shipping,0.21,Offline,Brand Loyalist,2024-02-08,2024-02-21,329177,False
PR014920,P00536,Free Shipping,0.46,Online,Working Professional,2023-01-31,2023-02-22,473285,True
PR014921,P02794,BOGO,0.57,Offline,Working Professional,2023-07-17,2023-07-31,70724,False
PR014922,P01925,Cashback,0.23,Both,Student,2023-09-18,2023-10-12,413572,True
PR014923,P03987,Flat Discount,0.49,Offline,Seasonal Buyer,2023-06-29,2023-07-20,165701,True
PR014924,P03724,Bundle,0.54,Both,Fashion Enthusiast,2024-10-23,2024-11-07,106581,False
PR014925,P01777,BOGO,0.57,Both,Seasonal Buyer,2023-02-15,2023-03-16,230877,True
PR014926,P03469,Bundle,0.43,Both,Budget Shopper,2022-11-19,2022-12-16,395855,True
PR014927,P04997,Bundle,0.46,Offline,Luxury Shopper,2022-07-26,2022-07-27,141329,False
PR014928,P00479,Bundle,0.2,Offline,Working Professional,2022-02-16,2022-03-10,432029,True
PR014929,P03031,Flat Discount,0.57,Online,Fashion Enthusiast,2023-12-04,2024-01-01,25018,True
PR014930,P02724,Free Shipping,0.6,Offline,Brand Loyalist,2022-08-11,2022-09-07,386154,True
PR014931,P00565,Flat Discount,0.59,Offline,Budget Shopper,2024-06-07,2024-06-19,253176,False
PR014932,P01919,Flat Discount,0.47,Both,Brand Loyalist,2024-02-28,2024-03-07,364601,True
PR014933,P04847,Flat Discount,0.35,Offline,Frequent Buyer,2024-03-28,2024-04-04,403788,True
PR014934,P04159,Bundle,0.34,Online,Family Shopper,2022-07-10,2022-07-26,480150,False
PR014935,P03171,Flat Discount,0.27,Both,Brand Loyalist,2024-04-02,2024-04-16,381956,False
PR014936,P04133,Free Shipping,0.06,Offline,Family Shopper,2022-01-13,2022-01-18,182100,False
PR014937,P00448,Flat Discount,0.57,Online,Student,2024-12-24,2025-01-06,339471,True
PR014938,P00481,Flat Discount,0.25,Online,Working Professional,2022-10-08,2022-10-17,222032,False
PR014939,P02699,Bundle,0.38,Both,Budget Shopper,2022-08-29,2022-09-26,18943,True
PR014940,P03178,Free Shipping,0.43,Online,Family Shopper,2023-10-12,2023-11-10,135497,False
PR014941,P04756,Flat Discount,0.22,Both,Seasonal Buyer,2022-12-18,2023-01-04,458878,True
PR014942,P03697,Bundle,0.25,Both,Seasonal Buyer,2023-06-14,2023-07-06,425087,False
PR014943,P04306,Free Shipping,0.27,Online,Frequent Buyer,2022-02-02,2022-02-26,182812,False
PR014944,P00282,Bundle,0.35,Offline,Fashion Enthusiast,2022-10-16,2022-10-31,30307,False
PR014945,P00765,Free Shipping,0.52,Online,Working Professional,2022-06-24,2022-06-30,171013,False
PR014946,P03560,Bundle,0.43,Offline,Student,2024-08-02,2024-08-03,129036,False
PR014947,P00989,Free Shipping,0.46,Online,Impulse Buyer,2024-05-14,2024-06-09,228702,False
PR014948,P01787,Free Shipping,0.56,Offline,Fashion Enthusiast,2023-10-11,2023-10-12,25712,False
PR014949,P00300,Bundle,0.12,Both,Working Professional,2022-06-06,2022-07-06,95904,False
PR014950,P00044,Flat Discount,0.19,Both,Fashion Enthusiast,2022-03-14,2022-04-05,379126,False
PR014951,P02896,BOGO,0.17,Online,Impulse Buyer,2024-04-09,2024-04-21,321266,False
PR014952,P04234,Flat Discount,0.36,Online,Luxury Shopper,2023-04-11,2023-04-28,60531,False
PR014953,P04514,BOGO,0.25,Online,Working Professional,2022-09-13,2022-09-30,244112,False
PR014954,P00475,Bundle,0.5,Offline,Student,2024-06-02,2024-06-16,472622,False
PR014955,P02564,Percentage Off,0.24,Online,Working Professional,2024-08-13,2024-09-10,459968,True
PR014956,P00369,Percentage Off,0.39,Online,Impulse Buyer,2023-03-31,2023-04-16,29528,True
PR014957,P03586,Percentage Off,0.22,Online,Student,2022-04-05,2022-04-13,219588,True
PR014958,P04716,Percentage Off,0.18,Offline,Fashion Enthusiast,2024-01-20,2024-01-28,33790,False
PR014959,P04389,Flat Discount,0.24,Offline,Budget Shopper,2023-09-23,2023-10-04,376089,True
PR014960,P00581,Percentage Off,0.47,Both,Working Professional,2023-07-14,2023-07-25,394820,False
PR014961,P04353,Flat Discount,0.29,Offline,Working Professional,2022-11-25,2022-12-12,471190,False
PR014962,P04043,Cashback,0.42,Online,Impulse Buyer,2023-07-04,2023-07-22,268279,False
PR014963,P00526,BOGO,0.55,Online,Impulse Buyer,2023-05-02,2023-05-14,215429,False
PR014964,P03212,Percentage Off,0.05,Both,Family Shopper,2024-02-28,2024-03-17,334688,False
PR014965,P04082,Bundle,0.57,Offline,Impulse Buyer,2023-06-20,2023-06-30,120585,True
PR014966,P02972,Percentage Off,0.09,Offline,Student,2023-10-14,2023-10-15,304810,False
PR014967,P02655,Cashback,0.51,Offline,Family Shopper,2023-08-17,2023-08-26,274476,True
PR014968,P04397,BOGO,0.07,Offline,Brand Loyalist,2022-10-06,2022-10-23,77741,False
PR014969,P02991,Free Shipping,0.22,Online,Brand Loyalist,2024-09-02,2024-09-17,339547,False
PR014970,P02230,Flat Discount,0.36,Both,Family Shopper,2024-08-28,2024-09-17,61085,False
PR014971,P03811,Bundle,0.48,Both,Seasonal Buyer,2023-11-21,2023-11-29,388068,True
PR014972,P02591,Free Shipping,0.48,Both,Impulse Buyer,2023-06-09,2023-06-23,361828,True
PR014973,P01715,Free Shipping,0.44,Offline,Impulse Buyer,2024-01-27,2024-02-12,402316,True
PR014974,P02079,Cashback,0.48,Online,Family Shopper,2022-03-22,2022-03-26,230850,False
PR014975,P00626,Bundle,0.16,Both,Luxury Shopper,2024-09-23,2024-10-15,140508,False
PR014976,P02727,Percentage Off,0.14,Offline,Impulse Buyer,2023-08-11,2023-09-04,281296,False
PR014977,P01841,Percentage Off,0.52,Offline,Working Professional,2023-12-06,2023-12-22,114435,False
PR014978,P03514,Free Shipping,0.55,Both,Frequent Buyer,2022-12-09,2022-12-18,442270,True
PR014979,P00563,Flat Discount,0.07,Both,Family Shopper,2022-01-07,2022-01-17,444430,False
PR014980,P01916,Percentage Off,0.47,Both,Brand Loyalist,2024-07-31,2024-08-16,351632,True
PR014981,P03041,Percentage Off,0.52,Both,Budget Shopper,2024-02-25,2024-03-12,478078,False
PR014982,P00186,BOGO,0.56,Online,Brand Loyalist,2024-02-16,2024-03-01,330902,True
PR014983,P02100,Free Shipping,0.27,Online,Fashion Enthusiast,2022-01-16,2022-02-09,412619,True
PR014984,P00694,Free Shipping,0.57,Online,Family Shopper,2022-05-30,2022-06-14,45623,True
PR014985,P02941,BOGO,0.09,Online,Frequent Buyer,2024-06-27,2024-07-14,58245,False
PR014986,P00933,Percentage Off,0.13,Online,Family Shopper,2023-12-27,2024-01-04,93989,False
PR014987,P03364,Flat Discount,0.38,Both,Family Shopper,2023-09-21,2023-10-20,256006,False
PR014988,P03679,Bundle,0.58,Online,Impulse Buyer,2022-02-08,2022-03-08,231493,True
PR014989,P00586,Bundle,0.4,Both,Budget Shopper,2024-08-14,2024-08-28,219711,True
PR014990,P03742,Flat Discount,0.23,Online,Family Shopper,2022-05-13,2022-06-12,474936,False
PR014991,P01733,Flat Discount,0.51,Offline,Impulse Buyer,2022-08-01,2022-08-31,60416,True
PR014992,P00346,Bundle,0.5,Both,Impulse Buyer,2024-12-26,2025-01-24,73725,True
PR014993,P02457,Cashback,0.55,Online,Brand Loyalist,2024-09-08,2024-10-02,466892,False
PR014994,P00867,Percentage Off,0.52,Offline,Fashion Enthusiast,2024-02-14,2024-02-17,333145,True
PR014995,P04784,Flat Discount,0.3,Online,Student,2024-08-17,2024-08-19,401085,False
PR014996,P02099,Percentage Off,0.2,Both,Luxury Shopper,2023-05-07,2023-06-06,407037,False
PR014997,P04716,Flat Discount,0.26,Offline,Fashion Enthusiast,2022-05-01,2022-05-06,31646,False
PR014998,P00129,BOGO,0.07,Offline,Brand Loyalist,2024-08-30,2024-09-12,435948,False
PR014999,P02111,Flat Discount,0.51,Online,Family Shopper,2023-10-01,2023-10-07,302035,True
PR015000,P04626,BOGO,0.53,Both,Working Professional,2023-12-27,2024-01-03,277597,True
PR015001,P00136,Percentage Off,0.26,Both,Budget Shopper,2022-02-28,2022-03-03,177402,False
PR015002,P04673,Bundle,0.33,Both,Working Professional,2022-08-26,2022-09-06,223527,True
PR015003,P00469,BOGO,0.25,Both,Working Professional,2022-09-15,2022-09-28,100577,False
PR015004,P01948,BOGO,0.3,Both,Impulse Buyer,2022-05-26,2022-06-18,123131,False
PR015005,P00448,Percentage Off,0.23,Offline,Student,2023-11-11,2023-11-22,443704,False
PR015006,P00211,BOGO,0.54,Offline,Frequent Buyer,2024-05-04,2024-05-14,269516,False
PR015007,P01075,BOGO,0.14,Both,Family Shopper,2024-06-05,2024-06-11,103913,False
PR015008,P04617,Cashback,0.59,Both,Luxury Shopper,2022-10-22,2022-11-04,368228,True
PR015009,P04297,Flat Discount,0.18,Offline,Fashion Enthusiast,2023-05-06,2023-05-17,425846,True
PR015010,P02838,Flat Discount,0.49,Offline,Working Professional,2023-10-13,2023-10-30,143344,False
PR015011,P04981,Flat Discount,0.17,Online,Frequent Buyer,2022-11-05,2022-12-01,364319,True
PR015012,P04449,Bundle,0.51,Online,Luxury Shopper,2023-02-08,2023-02-21,95698,True
PR015013,P03341,Percentage Off,0.23,Offline,Frequent Buyer,2022-03-22,2022-04-04,243854,True
PR015014,P03567,Flat Discount,0.42,Both,Seasonal Buyer,2023-04-04,2023-04-20,171046,True
PR015015,P03571,Bundle,0.3,Both,Seasonal Buyer,2023-05-29,2023-06-02,232699,True
PR015016,P00439,Flat Discount,0.26,Both,Student,2022-04-22,2022-04-24,382707,True
PR015017,P04107,Percentage Off,0.4,Online,Student,2024-06-18,2024-06-22,479277,False
PR015018,P04188,Free Shipping,0.37,Both,Fashion Enthusiast,2022-02-27,2022-03-07,169556,False
PR015019,P03915,BOGO,0.11,Online,Brand Loyalist,2023-02-09,2023-02-14,407635,False
PR015020,P00434,Free Shipping,0.35,Both,Seasonal Buyer,2023-12-26,2024-01-12,306767,True
PR015021,P04639,Cashback,0.34,Online,Fashion Enthusiast,2023-11-04,2023-11-21,475697,False
PR015022,P00026,Bundle,0.24,Both,Fashion Enthusiast,2024-09-11,2024-09-28,102643,True
PR015023,P02616,Cashback,0.07,Both,Frequent Buyer,2022-11-11,2022-11-20,212468,False
PR015024,P03571,Cashback,0.55,Offline,Seasonal Buyer,2024-05-27,2024-05-28,488788,True
PR015025,P04429,BOGO,0.21,Online,Frequent Buyer,2024-08-07,2024-09-05,38056,True
PR015026,P03300,Percentage Off,0.13,Offline,Seasonal Buyer,2023-09-17,2023-09-20,236146,True
PR015027,P00316,Flat Discount,0.35,Both,Luxury Shopper,2024-05-23,2024-05-24,347836,False
PR015028,P04973,Cashback,0.5,Both,Brand Loyalist,2023-11-02,2023-11-25,387643,True
PR015029,P01793,Free Shipping,0.33,Online,Fashion Enthusiast,2023-10-03,2023-10-17,41362,False
PR015030,P03424,Percentage Off,0.46,Offline,Frequent Buyer,2023-12-05,2023-12-13,422472,True
PR015031,P03036,BOGO,0.25,Both,Brand Loyalist,2024-01-09,2024-01-26,141123,True
PR015032,P00559,BOGO,0.32,Online,Student,2023-09-09,2023-09-15,89939,True
PR015033,P03990,Bundle,0.46,Both,Budget Shopper,2024-03-22,2024-03-23,377190,False
PR015034,P03675,BOGO,0.34,Offline,Working Professional,2023-08-26,2023-09-02,127941,True
PR015035,P01626,Flat Discount,0.39,Online,Student,2022-06-12,2022-07-12,442085,False
PR015036,P02825,BOGO,0.37,Offline,Fashion Enthusiast,2022-02-02,2022-02-06,73356,True
