search_id,customer_id,query_text,timestamp,results_count,clicked_product_id,converted
SR0198958,C05819,ethnic wear women,2022-03-16 18:48:00,70,,False
SR0198959,C07467,maxi dress,2022-07-04 20:28:00,228,P02682,False
SR0198960,C06297,printed kurti,2024-03-26 03:32:00,477,P04603,False
SR0198961,C09435,joggers mens,2024-03-17 12:09:00,118,P01245,True
SR0198962,C00736,casual jeans,2022-08-10 02:44:00,433,P03600,False
SR0198963,C08053,handbag red,2022-09-20 18:05:00,52,P00390,False
SR0198964,C08007,printed kurti,2024-07-04 05:08:00,162,,False
SR0198965,C02748,handbag red,2022-02-02 01:01:00,195,P01819,True
SR0198966,C08471,joggers mens,2024-10-06 01:52:00,332,,False
SR0198967,C03413,formal shirt men,2024-09-07 12:31:00,409,P03675,False
SR0198968,C00453,ethnic wear women,2024-06-26 21:25:00,274,,False
SR0198969,C03102,palazzo pants,2023-04-28 18:52:00,325,,False
SR0198970,C07603,black dress,2022-04-26 02:22:00,369,P02435,False
SR0198971,C08988,printed kurti,2023-06-19 07:53:00,446,,True
SR0198972,C05154,formal shirt men,2024-07-06 09:00:00,433,P04795,True
SR0198973,C02149,anarkali suit,2024-07-02 19:18:00,128,P04379,True
SR0198974,C09867,palazzo pants,2023-11-20 08:59:00,239,,False
SR0198975,C06666,winter jacket,2022-12-10 17:59:00,498,P03967,True
SR0198976,C09796,joggers mens,2024-02-29 05:37:00,294,,False
SR0198977,C09728,silk saree,2022-09-15 03:23:00,211,,False
SR0198978,C00041,summer kurta,2023-06-11 14:37:00,403,P03639,False
SR0198979,C09119,anarkali suit,2023-08-05 17:37:00,499,P04085,False
SR0198980,C01561,joggers mens,2022-01-06 09:35:00,335,P03270,False
SR0198981,C00584,silk saree,2024-11-21 13:34:00,18,P04177,False
SR0198982,C08807,printed kurti,2024-06-10 20:54:00,309,P03676,False
SR0198983,C09932,winter jacket,2023-06-19 23:15:00,303,,True
SR0198984,C05444,palazzo pants,2024-06-03 06:50:00,342,P00899,False
SR0198985,C03415,joggers mens,2024-06-20 03:24:00,246,P03475,False
SR0198986,C08286,winter jacket,2023-07-03 08:45:00,1,P04587,False
SR0198987,C09936,casual jeans,2022-04-10 03:12:00,241,P03716,False
SR0198988,C04673,formal shirt men,2024-01-22 04:02:00,252,P04041,True
SR0198989,C09503,running shoes,2022-12-31 16:42:00,208,P04935,False
SR0198990,C02641,joggers mens,2022-12-31 23:29:00,141,,True
SR0198991,C02283,denim jacket,2023-10-31 16:25:00,177,P00651,False
SR0198992,C07136,gym wear,2023-03-25 08:01:00,494,P00066,False
SR0198993,C07327,office wear,2024-08-06 05:58:00,324,,False
SR0198994,C06088,party wear dress,2023-12-27 12:19:00,474,,False
SR0198995,C08525,crop top,2023-11-27 11:26:00,150,P04836,False
SR0198996,C04162,gym wear,2022-04-27 15:38:00,498,P03948,False
SR0198997,C09380,denim jacket,2024-02-25 07:55:00,374,P03359,False
SR0198998,C02294,ethnic wear women,2023-09-13 08:19:00,289,P03358,False
SR0198999,C06296,office wear,2022-03-27 18:23:00,158,,False
SR0199000,C03678,winter jacket,2022-09-20 14:12:00,233,,False
SR0199001,C01167,crop top,2024-01-17 21:25:00,205,,True
SR0199002,C05066,anarkali suit,2023-10-30 01:41:00,178,P04238,False
SR0199003,C08455,printed kurti,2023-10-16 06:06:00,272,P04305,True
SR0199004,C06295,casual jeans,2022-06-29 22:51:00,353,P03320,True
SR0199005,C04597,silk saree,2022-05-05 14:11:00,220,P03888,False
SR0199006,C02018,casual jeans,2024-08-16 02:58:00,59,P03976,True
SR0199007,C08304,joggers mens,2024-08-09 08:02:00,314,,True
SR0199008,C08372,denim jacket,2024-03-14 00:07:00,391,,False
SR0199009,C04483,denim jacket,2023-04-09 23:17:00,318,,True
SR0199010,C09078,sneakers white,2024-11-11 00:43:00,358,P00095,True
SR0199011,C02502,anarkali suit,2024-06-14 22:33:00,420,,False
SR0199012,C04963,ethnic wear women,2024-07-26 14:10:00,437,P02435,False
SR0199013,C06577,black dress,2024-05-26 00:30:00,141,P04948,False
SR0199014,C03141,running shoes,2024-01-07 08:15:00,384,P03831,False
SR0199015,C08297,maxi dress,2023-08-25 00:05:00,328,,False
SR0199016,C02065,gym wear,2024-04-06 01:34:00,276,P01997,False
SR0199017,C06889,formal shirt men,2024-10-20 22:12:00,6,P01650,False
SR0199018,C09092,printed kurti,2024-05-21 14:33:00,334,P04605,False
SR0199019,C00462,summer kurta,2022-03-17 01:55:00,385,,False
SR0199020,C05489,sneakers white,2023-03-22 09:02:00,9,,False
SR0199021,C06259,ethnic wear women,2024-10-11 08:46:00,342,P02670,False
SR0199022,C06816,formal shirt men,2024-02-19 20:07:00,496,P04981,False
SR0199023,C08364,party wear dress,2023-09-25 14:39:00,120,,True
SR0199024,C09044,sneakers white,2024-02-07 17:54:00,451,P02592,False
SR0199025,C08789,maxi dress,2023-08-23 19:48:00,19,,False
SR0199026,C09479,casual jeans,2023-03-30 13:45:00,393,P00375,False
SR0199027,C07920,winter jacket,2022-09-29 06:35:00,240,P02860,False
SR0199028,C04347,office wear,2022-09-15 15:17:00,207,,True
SR0199029,C08084,handbag red,2024-04-28 11:04:00,140,P00064,True
SR0199030,C06663,running shoes,2022-02-15 15:37:00,103,P01353,True
SR0199031,C02325,winter jacket,2024-03-03 04:06:00,393,P03822,False
SR0199032,C06603,anarkali suit,2024-12-29 12:41:00,232,P02714,False
SR0199033,C06819,anarkali suit,2024-02-15 12:58:00,348,P01558,False
SR0199034,C03112,silk saree,2022-03-12 05:33:00,422,,False
SR0199035,C02953,ethnic wear women,2023-12-12 07:59:00,191,P01660,True
SR0199036,C01283,printed kurti,2023-10-24 17:59:00,336,P04839,False
SR0199037,C00439,handbag red,2023-01-04 05:20:00,215,P00753,False
SR0199038,C09141,party wear dress,2022-09-22 22:43:00,411,,False
SR0199039,C03449,summer kurta,2022-09-26 15:46:00,249,P03825,False
SR0199040,C08026,silk saree,2022-06-10 18:21:00,455,P03928,False
SR0199041,C08954,office wear,2023-10-06 02:07:00,276,P02701,True
SR0199042,C01871,crop top,2022-05-12 15:58:00,343,,False
SR0199043,C01735,handbag red,2023-12-29 22:40:00,329,P03216,False
SR0199044,C03202,party wear dress,2024-05-10 06:03:00,271,,False
SR0199045,C08423,denim jacket,2022-12-07 20:53:00,101,P04942,False
SR0199046,C00676,winter jacket,2022-08-15 22:42:00,238,P04565,True
SR0199047,C03832,gym wear,2024-05-20 04:57:00,472,P03190,False
SR0199048,C07088,crop top,2024-04-30 01:29:00,217,P01528,False
SR0199049,C04959,summer kurta,2022-11-02 20:36:00,246,P02926,True
SR0199050,C01347,black dress,2023-03-21 05:17:00,73,P02095,True
SR0199051,C02911,casual jeans,2023-05-05 04:33:00,110,P00733,False
SR0199052,C06997,ethnic wear women,2024-12-12 23:06:00,15,P03822,False
SR0199053,C00628,office wear,2024-02-08 17:17:00,86,,False
SR0199054,C00528,office wear,2024-06-02 23:03:00,124,P03619,False
SR0199055,C07868,winter jacket,2024-07-16 07:31:00,338,,False
SR0199056,C02312,maxi dress,2024-04-21 21:27:00,56,P01926,False
SR0199057,C09519,black dress,2022-10-17 04:12:00,113,,True
SR0199058,C08861,crop top,2024-07-23 05:29:00,263,,False
SR0199059,C02913,anarkali suit,2023-08-21 18:56:00,43,P04071,False
SR0199060,C09923,maxi dress,2022-05-16 04:55:00,272,,True
SR0199061,C09637,ethnic wear women,2024-11-03 02:03:00,218,,True
SR0199062,C02510,gym wear,2024-10-23 04:38:00,72,P04692,True
SR0199063,C04552,gym wear,2024-10-03 17:29:00,332,P04419,False
SR0199064,C06160,party wear dress,2024-11-12 08:15:00,227,,False
SR0199065,C09055,maxi dress,2023-12-02 02:28:00,71,P02906,False
SR0199066,C09352,joggers mens,2022-08-19 22:32:00,83,,False
SR0199067,C09933,sneakers white,2022-05-03 00:22:00,436,P01430,False
SR0199068,C00625,winter jacket,2022-10-13 03:15:00,41,P02624,False
SR0199069,C08289,ethnic wear women,2022-04-13 07:22:00,405,,False
SR0199070,C08593,party wear dress,2023-09-23 00:04:00,376,P02871,False
SR0199071,C00277,handbag red,2022-07-04 22:21:00,179,P02346,False
SR0199072,C03415,casual jeans,2024-02-05 09:35:00,13,P00116,True
SR0199073,C06821,casual jeans,2023-02-23 06:36:00,378,P00601,False
SR0199074,C01534,joggers mens,2023-12-05 10:05:00,175,,False
SR0199075,C04656,gym wear,2022-11-17 03:10:00,361,P02540,False
SR0199076,C09535,silk saree,2023-03-10 01:14:00,262,P03707,False
SR0199077,C05045,anarkali suit,2023-02-19 17:31:00,208,P04472,False
SR0199078,C01361,silk saree,2023-12-03 23:28:00,464,P01866,False
SR0199079,C03833,crop top,2022-07-19 10:06:00,297,P03494,False
SR0199080,C00232,palazzo pants,2024-09-14 15:52:00,469,P03177,False
SR0199081,C00609,silk saree,2022-08-07 15:12:00,296,,False
SR0199082,C06194,summer kurta,2024-10-20 09:02:00,344,P03946,False
SR0199083,C05600,silk saree,2023-10-03 17:27:00,346,P04733,False
SR0199084,C05005,silk saree,2022-02-10 23:28:00,375,P04613,False
SR0199085,C09806,crop top,2022-10-15 00:20:00,476,,False
SR0199086,C09307,palazzo pants,2022-05-12 20:04:00,407,P02524,False
SR0199087,C00807,palazzo pants,2022-11-25 16:06:00,6,,False
SR0199088,C07511,gym wear,2023-04-28 02:05:00,46,P00588,False
SR0199089,C01772,summer kurta,2023-03-31 20:34:00,45,P01494,True
SR0199090,C07498,black dress,2022-06-23 08:33:00,440,P00702,False
SR0199091,C02387,office wear,2024-08-07 22:15:00,164,P00497,True
SR0199092,C04052,denim jacket,2022-07-10 15:55:00,267,,True
SR0199093,C06750,handbag red,2023-12-21 18:43:00,163,P02154,False
SR0199094,C01203,sneakers white,2023-06-15 02:13:00,321,P00361,False
SR0199095,C01493,sneakers white,2024-01-09 00:55:00,112,P03315,False
SR0199096,C09935,formal shirt men,2022-10-27 14:40:00,76,P04331,False
SR0199097,C09984,denim jacket,2022-04-28 05:33:00,184,P04732,True
SR0199098,C04264,party wear dress,2022-10-03 19:19:00,30,P01511,False
SR0199099,C05261,joggers mens,2023-06-27 20:04:00,22,P00927,False
SR0199100,C01360,party wear dress,2024-01-06 23:59:00,400,P00088,False
SR0199101,C09435,joggers mens,2022-06-20 04:25:00,320,,False
SR0199102,C02580,printed kurti,2022-07-27 16:01:00,457,P01393,False
SR0199103,C07647,ethnic wear women,2022-03-04 06:53:00,10,P01241,False
SR0199104,C05991,palazzo pants,2023-06-08 02:56:00,322,P02781,True
SR0199105,C02319,running shoes,2024-02-07 03:40:00,385,P01075,False
SR0199106,C01592,casual jeans,2024-09-14 12:17:00,461,P01813,False
SR0199107,C03738,maxi dress,2024-06-03 14:29:00,78,,False
SR0199108,C00817,sneakers white,2024-01-28 15:52:00,150,P03885,True
SR0199109,C08816,denim jacket,2023-02-07 22:52:00,376,P03028,False
SR0199110,C06353,joggers mens,2023-07-23 11:12:00,249,P03151,False
SR0199111,C09491,joggers mens,2024-03-03 14:06:00,380,P04896,False
SR0199112,C07996,anarkali suit,2023-11-15 05:44:00,173,P02071,True
SR0199113,C01587,office wear,2022-07-05 13:12:00,447,P01944,False
SR0199114,C05969,palazzo pants,2024-09-13 19:32:00,237,P02658,False
SR0199115,C08072,black dress,2024-01-21 12:17:00,268,,False
SR0199116,C06179,winter jacket,2023-10-25 01:16:00,143,P01106,False
SR0199117,C04485,summer kurta,2022-11-23 07:35:00,365,P00983,False
SR0199118,C03754,printed kurti,2024-01-26 03:55:00,487,P00084,False
SR0199119,C09278,formal shirt men,2022-12-22 07:46:00,282,,False
SR0199120,C01529,party wear dress,2023-06-18 23:49:00,52,P03668,False
SR0199121,C03446,winter jacket,2022-05-26 19:15:00,281,,False
SR0199122,C04360,gym wear,2022-05-07 02:02:00,288,,False
SR0199123,C09332,party wear dress,2022-05-06 13:43:00,441,P01818,False
SR0199124,C06600,office wear,2024-06-14 18:42:00,15,P02627,False
SR0199125,C09673,silk saree,2022-02-19 09:46:00,61,P03745,False
SR0199126,C02402,formal shirt men,2022-12-21 12:27:00,299,P03674,False
SR0199127,C02616,ethnic wear women,2024-10-18 16:22:00,53,,True
SR0199128,C06579,joggers mens,2023-05-17 01:42:00,164,,False
SR0199129,C03693,printed kurti,2022-08-18 12:12:00,436,,True
SR0199130,C01997,crop top,2024-02-04 00:02:00,343,P01471,False
SR0199131,C01870,anarkali suit,2023-05-03 21:38:00,464,P03201,False
SR0199132,C08970,winter jacket,2023-09-05 01:38:00,148,,True
SR0199133,C06475,crop top,2022-02-06 20:22:00,84,P03026,True
SR0199134,C08519,summer kurta,2024-03-17 06:12:00,211,P00345,False
SR0199135,C04220,gym wear,2024-04-01 08:22:00,232,P00600,False
SR0199136,C09888,sneakers white,2024-07-26 13:02:00,469,P01018,False
SR0199137,C01329,anarkali suit,2024-05-17 10:50:00,407,P02747,True
SR0199138,C07128,silk saree,2022-10-15 01:15:00,488,P03085,True
SR0199139,C05797,anarkali suit,2023-11-16 06:26:00,176,P02133,False
SR0199140,C07417,crop top,2024-06-01 19:26:00,385,P01324,True
SR0199141,C09829,black dress,2022-07-20 19:18:00,400,P01015,False
SR0199142,C08538,sneakers white,2023-10-29 18:04:00,48,P02951,False
SR0199143,C06398,joggers mens,2024-03-16 11:36:00,232,,True
SR0199144,C08704,winter jacket,2023-02-17 11:19:00,17,P02619,False
SR0199145,C09948,black dress,2024-06-30 17:45:00,34,P02446,True
SR0199146,C05631,anarkali suit,2023-01-01 15:02:00,226,,False
SR0199147,C02905,sneakers white,2023-08-30 17:12:00,258,P00022,False
SR0199148,C08027,crop top,2023-06-17 08:44:00,420,P04306,False
SR0199149,C02932,silk saree,2022-04-02 22:56:00,434,,False
SR0199150,C05691,handbag red,2024-12-15 08:22:00,3,P02499,False
SR0199151,C08760,anarkali suit,2024-05-19 07:19:00,31,,False
SR0199152,C04855,black dress,2024-08-03 01:58:00,254,,False
SR0199153,C08497,handbag red,2022-03-14 13:59:00,29,,False
SR0199154,C08844,black dress,2022-10-10 04:47:00,82,,True
SR0199155,C07069,sneakers white,2024-09-17 20:55:00,12,,False
SR0199156,C06763,denim jacket,2022-01-07 07:47:00,458,,False
SR0199157,C03489,office wear,2022-04-14 23:48:00,11,P03843,False
SR0199158,C09421,crop top,2023-03-05 13:34:00,433,P00821,False
SR0199159,C01141,maxi dress,2023-11-23 00:03:00,416,,False
SR0199160,C06764,maxi dress,2023-06-24 16:20:00,224,P01367,True
SR0199161,C04587,joggers mens,2023-06-27 18:49:00,357,P01768,False
SR0199162,C06581,handbag red,2022-08-11 14:00:00,413,P02173,False
SR0199163,C06038,handbag red,2022-08-31 07:25:00,279,,True
SR0199164,C02294,sneakers white,2024-02-15 04:34:00,467,P04889,False
SR0199165,C09374,anarkali suit,2023-06-09 06:18:00,266,,True
SR0199166,C06840,anarkali suit,2023-12-14 04:38:00,338,P01467,False
SR0199167,C04406,printed kurti,2023-04-27 02:40:00,433,P01581,False
SR0199168,C01327,denim jacket,2023-03-19 17:35:00,470,P02672,True
SR0199169,C09174,gym wear,2022-09-25 12:08:00,25,P00927,False
SR0199170,C04467,sneakers white,2022-02-15 08:40:00,470,P03677,True
SR0199171,C01519,running shoes,2022-09-16 08:45:00,35,,False
SR0199172,C03060,crop top,2023-12-26 06:04:00,377,,False
SR0199173,C09230,office wear,2023-12-02 05:19:00,135,,False
SR0199174,C00156,denim jacket,2023-09-22 08:53:00,252,,False
SR0199175,C09444,party wear dress,2022-11-22 14:14:00,59,P04880,True
SR0199176,C00496,winter jacket,2022-06-08 12:30:00,1,,False
SR0199177,C04387,palazzo pants,2024-01-09 11:35:00,182,,False
SR0199178,C09522,palazzo pants,2024-11-11 08:43:00,275,P03466,True
SR0199179,C09485,palazzo pants,2023-04-18 05:46:00,330,,False
SR0199180,C08506,party wear dress,2023-04-20 10:05:00,459,P01239,True
SR0199181,C09579,office wear,2023-07-04 18:33:00,203,P02280,False
SR0199182,C00001,sneakers white,2024-10-19 23:35:00,328,,False
SR0199183,C08236,running shoes,2023-01-02 01:22:00,307,,False
SR0199184,C09646,running shoes,2022-08-26 06:22:00,464,P03523,True
SR0199185,C07391,black dress,2023-10-19 09:11:00,492,,False
SR0199186,C07989,summer kurta,2023-09-29 00:56:00,92,P01551,False
SR0199187,C03387,ethnic wear women,2022-08-26 02:24:00,132,,False
SR0199188,C09351,running shoes,2022-10-21 21:42:00,84,,False
SR0199189,C09651,formal shirt men,2022-07-11 08:37:00,473,P01010,True
SR0199190,C09814,casual jeans,2022-11-25 15:09:00,439,P04263,True
SR0199191,C05068,casual jeans,2022-12-04 11:21:00,358,,False
SR0199192,C08714,joggers mens,2024-04-23 10:21:00,416,,False
SR0199193,C07413,sneakers white,2023-08-01 19:44:00,417,P03047,False
SR0199194,C04608,palazzo pants,2023-01-19 05:42:00,397,,False
SR0199195,C07892,black dress,2024-11-06 04:17:00,488,,False
SR0199196,C03942,printed kurti,2022-06-25 23:27:00,231,P02816,True
SR0199197,C06734,palazzo pants,2023-09-06 18:06:00,484,P02172,False
SR0199198,C01610,winter jacket,2023-12-11 21:34:00,371,P01580,False
SR0199199,C00507,silk saree,2022-09-26 00:56:00,342,,False
SR0199200,C08155,handbag red,2024-01-06 10:39:00,484,P01257,False
SR0199201,C07271,denim jacket,2022-03-06 23:59:00,479,P00440,False
SR0199202,C00692,gym wear,2023-04-04 23:11:00,330,P04361,False
SR0199203,C04772,anarkali suit,2024-04-19 11:55:00,37,P03706,False
SR0199204,C07480,printed kurti,2024-07-26 14:50:00,59,P01488,True
SR0199205,C02246,casual jeans,2022-06-29 11:16:00,98,P01465,False
SR0199206,C08821,formal shirt men,2023-08-27 09:29:00,336,P01688,False
SR0199207,C01933,casual jeans,2024-08-18 06:09:00,167,P03768,True
SR0199208,C07885,crop top,2022-08-02 20:29:00,65,P02019,False
SR0199209,C08865,sneakers white,2022-12-26 06:04:00,10,,False
SR0199210,C01403,handbag red,2022-08-28 19:04:00,375,P02306,True
SR0199211,C07894,silk saree,2024-08-26 08:11:00,379,P03339,True
SR0199212,C09753,black dress,2024-11-07 01:51:00,88,P03219,False
SR0199213,C04772,maxi dress,2024-06-17 16:47:00,295,,True
SR0199214,C08903,formal shirt men,2022-01-07 05:13:00,52,P02396,False
SR0199215,C07401,handbag red,2023-09-12 21:01:00,131,P02971,False
SR0199216,C00327,sneakers white,2024-01-07 07:49:00,239,,False
SR0199217,C07670,denim jacket,2023-02-24 10:06:00,209,,False
SR0199218,C08133,maxi dress,2023-04-08 02:11:00,485,P03824,True
SR0199219,C03980,crop top,2022-03-05 19:11:00,112,P01583,True
SR0199220,C07157,maxi dress,2022-11-01 04:03:00,410,P03069,False
SR0199221,C07049,anarkali suit,2022-05-26 10:06:00,19,,False
SR0199222,C05833,sneakers white,2023-02-10 01:55:00,117,P00095,False
SR0199223,C03253,sneakers white,2023-06-06 20:42:00,399,P01816,False
SR0199224,C03106,maxi dress,2024-06-07 10:42:00,136,,False
SR0199225,C01643,office wear,2022-05-21 18:33:00,304,P02226,False
SR0199226,C06155,ethnic wear women,2022-11-14 01:55:00,185,P01282,False
SR0199227,C08360,office wear,2024-06-06 05:53:00,454,,True
SR0199228,C07435,anarkali suit,2024-06-10 09:36:00,23,P04082,False
SR0199229,C02048,black dress,2024-09-09 09:37:00,1,P01822,False
SR0199230,C05451,party wear dress,2023-03-22 23:05:00,494,,False
SR0199231,C01780,sneakers white,2022-12-06 19:33:00,293,,False
SR0199232,C05704,silk saree,2022-03-15 18:35:00,479,,False
SR0199233,C04576,black dress,2022-03-04 23:47:00,162,,True
SR0199234,C00558,joggers mens,2023-09-06 21:08:00,223,P00844,False
SR0199235,C06954,maxi dress,2023-07-20 11:11:00,42,P02180,True
SR0199236,C04847,gym wear,2024-04-29 04:10:00,73,P02592,False
SR0199237,C00197,handbag red,2022-05-13 21:40:00,400,,False
SR0199238,C00559,formal shirt men,2024-08-25 20:54:00,338,P01553,False
SR0199239,C04351,sneakers white,2024-04-12 18:11:00,240,,False
SR0199240,C05083,summer kurta,2023-08-03 12:35:00,494,P01131,False
SR0199241,C08459,ethnic wear women,2022-08-29 23:29:00,291,P03670,False
SR0199242,C02608,denim jacket,2023-04-22 12:09:00,20,,True
SR0199243,C00366,printed kurti,2023-03-14 01:53:00,424,P00398,False
SR0199244,C08663,office wear,2022-10-15 21:03:00,376,,False
SR0199245,C05217,silk saree,2023-02-15 21:34:00,1,P03633,False
SR0199246,C06510,ethnic wear women,2024-04-18 18:45:00,422,,False
SR0199247,C07036,handbag red,2023-09-06 23:19:00,377,,False
SR0199248,C09490,handbag red,2022-05-12 12:46:00,338,P01090,True
SR0199249,C08491,handbag red,2022-07-20 17:41:00,340,P03071,False
SR0199250,C07248,ethnic wear women,2022-01-15 20:50:00,143,P03741,False
SR0199251,C04008,maxi dress,2022-05-16 18:30:00,185,P00428,False
SR0199252,C04037,handbag red,2023-02-06 11:05:00,12,,False
SR0199253,C05074,maxi dress,2024-01-20 02:28:00,278,,False
SR0199254,C09727,party wear dress,2022-07-20 20:33:00,344,,True
SR0199255,C05005,crop top,2023-11-11 17:17:00,481,,False
SR0199256,C00067,formal shirt men,2022-08-01 01:21:00,339,,False
SR0199257,C07865,office wear,2024-08-26 12:11:00,32,P03911,False
SR0199258,C06338,palazzo pants,2024-12-02 09:19:00,307,P02442,False
SR0199259,C01314,crop top,2023-11-25 08:17:00,11,P01297,False
SR0199260,C05237,denim jacket,2022-06-14 16:25:00,148,P02953,False
SR0199261,C02147,ethnic wear women,2024-01-21 04:23:00,381,P00632,False
SR0199262,C04375,ethnic wear women,2022-05-01 21:25:00,424,,False
