inventory_id,product_id,store_id,warehouse_id,location_type,stock_qty,reorder_point,max_stock,days_on_hand,last_updated
INV024516,P04035,,W020,warehouse,28,88,440,1.6,2024-04-28
INV024517,P03614,S0081,,store,385,33,165,55.0,2024-02-24
INV024518,P02595,S0138,,store,226,31,155,18.8,2024-11-06
INV024519,P04243,S0038,,store,156,38,190,10.4,2024-01-08
INV024520,P00809,S0091,,store,179,59,295,9.9,2024-06-22
INV024521,P04488,S0029,,store,44,41,205,2.6,2024-06-30
INV024522,P04986,S0041,,store,165,23,115,16.5,2024-03-07
INV024523,P00975,S0118,,store,253,62,310,31.6,2024-11-14
INV024524,P04809,S0086,,store,215,28,140,43.0,2024-07-26
INV024525,P03686,S0149,,store,41,84,420,3.2,2024-06-12
INV024526,P01918,S0012,,store,327,93,465,20.4,2024-01-17
INV024527,P01134,S0071,,store,321,72,360,80.2,2024-12-01
INV024528,P02170,S0150,,store,207,67,335,20.7,2024-10-05
INV024529,P03890,,W021,warehouse,499,61,305,45.4,2024-02-24
INV024530,P02675,S0019,,store,270,49,245,90.0,2024-10-28
INV024531,P00503,S0009,,store,227,25,125,28.4,2024-07-15
INV024532,P04209,S0096,,store,383,67,335,54.7,2024-06-12
INV024533,P02863,,W009,warehouse,350,46,230,116.7,2024-06-10
INV024534,P03023,S0146,,store,477,69,345,159.0,2024-12-18
INV024535,P04929,S0117,,store,466,93,465,31.1,2024-06-23
INV024536,P04944,,W024,warehouse,395,94,470,20.8,2024-08-17
INV024537,P02592,S0050,,store,203,70,350,40.6,2024-07-09
INV024538,P03881,S0054,,store,413,86,430,22.9,2024-12-31
INV024539,P01280,S0117,,store,85,77,385,5.7,2024-05-05
INV024540,P02710,S0019,,store,421,97,485,26.3,2024-04-17
INV024541,P04897,S0017,,store,285,50,250,47.5,2024-05-15
INV024542,P04860,,W005,warehouse,34,80,400,2.3,2024-12-03
INV024543,P04964,S0077,,store,432,94,470,72.0,2024-06-07
INV024544,P01177,,W002,warehouse,429,32,160,143.0,2024-03-23
INV024545,P02694,,W028,warehouse,461,89,445,24.3,2024-12-09
INV024546,P01698,S0081,,store,82,58,290,41.0,2024-04-24
INV024547,P01049,,W006,warehouse,111,80,400,22.2,2024-12-09
INV024548,P02679,S0128,,store,248,64,320,27.6,2024-05-09
INV024549,P03876,,W010,warehouse,294,85,425,294.0,2024-01-21
INV024550,P00931,S0020,,store,287,89,445,16.9,2024-05-12
INV024551,P02548,S0055,,store,165,77,385,10.3,2024-03-08
INV024552,P02276,S0012,,store,195,56,280,19.5,2024-09-28
INV024553,P00177,,W015,warehouse,117,46,230,19.5,2024-02-01
INV024554,P03242,S0014,,store,143,54,270,7.2,2024-09-28
INV024555,P04248,S0008,,store,121,66,330,15.1,2024-03-17
INV024556,P02189,,W015,warehouse,300,62,310,27.3,2024-02-17
INV024557,P00998,,W016,warehouse,386,61,305,96.5,2024-05-14
INV024558,P00623,S0102,,store,434,77,385,22.8,2024-10-08
INV024559,P00132,S0003,,store,139,98,490,13.9,2024-11-29
INV024560,P01522,S0124,,store,201,37,185,201.0,2024-09-15
INV024561,P04254,S0137,,store,86,26,130,6.1,2024-07-17
INV024562,P03112,S0126,,store,47,78,390,3.4,2024-03-08
INV024563,P01125,S0054,,store,338,65,325,21.1,2024-05-22
INV024564,P04888,S0052,,store,414,40,200,25.9,2024-07-17
INV024565,P00839,S0086,,store,15,58,290,0.9,2024-11-24
INV024566,P04670,S0121,,store,248,71,355,41.3,2024-08-21
INV024567,P03474,S0047,,store,372,92,460,124.0,2024-12-16
INV024568,P01662,,W003,warehouse,493,81,405,82.2,2024-06-04
INV024569,P02894,,W024,warehouse,27,72,360,2.7,2024-12-07
INV024570,P01336,,W028,warehouse,217,82,410,19.7,2024-06-07
INV024571,P02151,,W008,warehouse,32,81,405,1.6,2024-11-06
INV024572,P03340,,W022,warehouse,497,90,450,49.7,2024-05-24
INV024573,P03966,S0065,,store,65,53,265,10.8,2024-05-24
INV024574,P01238,,W014,warehouse,31,42,210,3.4,2024-01-23
INV024575,P03300,S0091,,store,127,96,480,9.1,2024-10-02
INV024576,P00268,S0063,,store,295,75,375,22.7,2024-07-30
INV024577,P03487,S0122,,store,407,47,235,29.1,2024-05-04
INV024578,P04510,S0018,,store,328,89,445,16.4,2024-12-19
INV024579,P01536,S0102,,store,217,71,355,18.1,2024-02-05
INV024580,P04265,S0107,,store,210,99,495,16.2,2024-02-08
INV024581,P00205,S0111,,store,301,68,340,301.0,2024-01-05
INV024582,P03360,S0073,,store,458,22,110,50.9,2024-06-08
INV024583,P01703,,W016,warehouse,238,99,495,119.0,2024-12-28
INV024584,P00681,S0150,,store,249,40,200,20.8,2024-07-18
INV024585,P04158,S0138,,store,442,42,210,24.6,2024-06-03
INV024586,P00174,S0073,,store,392,45,225,43.6,2024-03-06
INV024587,P02043,S0118,,store,22,78,390,1.2,2024-08-14
INV024588,P04056,S0141,,store,309,34,170,77.2,2024-07-02
INV024589,P04624,,W025,warehouse,275,49,245,16.2,2024-09-06
INV024590,P01073,S0080,,store,443,87,435,73.8,2024-06-30
INV024591,P03730,S0134,,store,292,55,275,97.3,2024-07-25
INV024592,P02425,,W021,warehouse,160,64,320,9.4,2024-12-02
INV024593,P00194,S0078,,store,65,83,415,32.5,2024-05-09
INV024594,P02095,,W018,warehouse,493,59,295,61.6,2024-12-18
INV024595,P03244,,W010,warehouse,461,64,320,32.9,2024-10-06
INV024596,P04425,,W024,warehouse,391,95,475,48.9,2024-05-04
INV024597,P02033,S0103,,store,86,76,380,5.1,2024-07-12
INV024598,P01987,S0119,,store,91,52,260,18.2,2024-03-20
INV024599,P00538,,W021,warehouse,385,23,115,20.3,2024-08-09
INV024600,P00616,,W003,warehouse,194,88,440,11.4,2024-07-29
INV024601,P04473,S0062,,store,368,62,310,46.0,2024-11-16
INV024602,P01263,S0128,,store,462,42,210,30.8,2024-05-29
INV024603,P02066,S0056,,store,494,78,390,29.1,2024-02-05
INV024604,P00488,,W029,warehouse,229,92,460,28.6,2024-10-19
INV024605,P03629,S0028,,store,192,31,155,11.3,2024-01-06
INV024606,P04156,S0056,,store,276,80,400,34.5,2024-02-28
INV024607,P01968,S0121,,store,312,71,355,17.3,2024-10-31
INV024608,P03479,S0096,,store,348,98,490,23.2,2024-08-12
INV024609,P04283,S0058,,store,368,71,355,92.0,2024-07-08
INV024610,P01794,,W014,warehouse,188,93,465,9.9,2024-03-18
INV024611,P04507,S0106,,store,200,49,245,28.6,2024-02-12
INV024612,P04645,,W028,warehouse,108,62,310,5.7,2024-12-28
INV024613,P00046,S0135,,store,445,20,100,31.8,2024-08-23
INV024614,P01707,S0011,,store,379,93,465,34.5,2024-11-05
INV024615,P04722,S0126,,store,181,41,205,16.5,2024-12-15
INV024616,P04438,,W003,warehouse,381,78,390,34.6,2024-10-29
INV024617,P03837,S0093,,store,319,81,405,22.8,2024-02-15
INV024618,P00366,S0117,,store,195,92,460,27.9,2024-11-10
INV024619,P02669,,W011,warehouse,13,53,265,1.0,2024-07-05
INV024620,P00368,S0137,,store,31,96,480,6.2,2024-01-13
INV024621,P01082,,W001,warehouse,489,67,335,30.6,2024-11-25
INV024622,P03317,,W002,warehouse,314,35,175,18.5,2024-12-27
INV024623,P01894,S0103,,store,287,20,100,15.1,2024-12-09
INV024624,P01864,S0085,,store,237,29,145,15.8,2024-05-11
INV024625,P04926,S0105,,store,338,53,265,112.7,2024-04-28
INV024626,P04888,,W007,warehouse,259,34,170,43.2,2024-04-01
INV024627,P02144,S0072,,store,376,39,195,34.2,2024-11-22
INV024628,P00784,S0021,,store,200,71,355,11.1,2024-02-03
INV024629,P04823,,W012,warehouse,436,37,185,87.2,2024-01-20
INV024630,P01206,S0143,,store,126,30,150,18.0,2024-02-29
INV024631,P00228,S0019,,store,285,20,100,19.0,2024-03-17
INV024632,P04149,,W013,warehouse,445,44,220,148.3,2024-09-23
INV024633,P04852,S0076,,store,200,48,240,16.7,2024-04-20
INV024634,P02977,,W012,warehouse,59,85,425,3.0,2024-05-23
INV024635,P02484,S0126,,store,32,80,400,16.0,2024-01-12
INV024636,P02693,S0006,,store,238,24,120,14.9,2024-02-10
INV024637,P01631,S0078,,store,415,52,260,59.3,2024-09-17
INV024638,P03548,,W026,warehouse,110,49,245,36.7,2024-06-18
INV024639,P01790,S0089,,store,188,62,310,188.0,2024-09-29
INV024640,P03902,S0029,,store,148,64,320,29.6,2024-08-09
INV024641,P00471,,W015,warehouse,340,59,295,24.3,2024-01-23
INV024642,P00435,S0060,,store,52,25,125,26.0,2024-04-25
INV024643,P00410,,W019,warehouse,61,55,275,3.0,2024-06-16
INV024644,P02042,S0113,,store,297,38,190,33.0,2024-03-11
INV024645,P01061,S0097,,store,177,63,315,8.8,2024-05-03
INV024646,P04584,,W014,warehouse,285,36,180,15.0,2024-05-27
INV024647,P01495,,W030,warehouse,249,32,160,17.8,2024-01-02
INV024648,P03024,S0104,,store,440,77,385,23.2,2024-05-02
INV024649,P02041,,W021,warehouse,70,90,450,4.1,2024-02-23
INV024650,P03225,S0112,,store,23,53,265,1.3,2024-09-15
INV024651,P04232,,W011,warehouse,194,55,275,19.4,2024-07-04
INV024652,P00370,S0136,,store,240,86,430,120.0,2024-10-12
INV024653,P02557,S0122,,store,303,77,385,151.5,2024-08-13
INV024654,P00528,S0061,,store,315,28,140,105.0,2024-02-05
INV024655,P00280,,W017,warehouse,107,90,450,7.1,2024-11-11
INV024656,P00141,S0044,,store,154,56,280,51.3,2024-02-23
INV024657,P02281,S0045,,store,288,84,420,144.0,2024-08-15
INV024658,P02149,S0011,,store,308,94,470,19.2,2024-09-09
INV024659,P01518,S0010,,store,377,78,390,26.9,2024-03-01
INV024660,P02183,,W020,warehouse,13,76,380,1.6,2024-12-01
INV024661,P04009,,W023,warehouse,302,43,215,100.7,2024-11-06
INV024662,P02272,S0133,,store,17,51,255,4.2,2024-11-04
INV024663,P02597,,W022,warehouse,205,76,380,29.3,2024-04-01
INV024664,P03276,S0021,,store,108,72,360,27.0,2024-09-29
INV024665,P00238,S0052,,store,355,42,210,35.5,2024-04-05
INV024666,P00460,S0100,,store,53,55,275,10.6,2024-01-17
INV024667,P01088,S0053,,store,149,31,155,18.6,2024-02-15
INV024668,P04247,S0013,,store,62,57,285,5.6,2024-08-05
INV024669,P02441,S0015,,store,102,68,340,17.0,2024-08-28
INV024670,P04863,S0043,,store,198,30,150,14.1,2024-07-26
INV024671,P01557,S0142,,store,136,38,190,9.1,2024-04-28
INV024672,P04038,S0009,,store,182,57,285,20.2,2024-05-29
INV024673,P04263,S0033,,store,443,77,385,29.5,2024-05-23
INV024674,P00993,,W019,warehouse,30,65,325,3.8,2024-06-22
INV024675,P03985,S0032,,store,159,23,115,8.4,2024-01-24
INV024676,P02709,S0010,,store,43,39,195,21.5,2024-12-19
INV024677,P02486,S0107,,store,184,52,260,13.1,2024-04-27
INV024678,P03110,S0055,,store,291,29,145,14.6,2024-07-09
INV024679,P03018,S0052,,store,80,74,370,5.3,2024-06-14
INV024680,P03557,S0130,,store,210,91,455,70.0,2024-12-14
INV024681,P03846,,W003,warehouse,16,36,180,1.5,2024-05-26
INV024682,P02243,S0059,,store,350,96,480,175.0,2024-01-21
INV024683,P01630,,W027,warehouse,163,75,375,16.3,2024-10-07
INV024684,P01011,S0082,,store,132,84,420,66.0,2024-12-14
INV024685,P00791,,W005,warehouse,93,34,170,5.8,2024-05-03
INV024686,P02592,S0073,,store,58,93,465,8.3,2024-09-23
INV024687,P04872,S0030,,store,24,94,470,1.2,2024-06-29
INV024688,P00888,S0141,,store,6,22,110,1.2,2024-07-22
INV024689,P00665,S0052,,store,329,70,350,19.4,2024-02-01
INV024690,P01232,,W018,warehouse,59,41,205,4.5,2024-02-13
INV024691,P00015,S0133,,store,3,84,420,0.2,2024-12-31
INV024692,P01551,S0114,,store,150,44,220,10.0,2024-05-20
INV024693,P00023,S0053,,store,208,82,410,104.0,2024-01-16
INV024694,P00107,S0104,,store,28,77,385,3.1,2024-08-26
INV024695,P03391,S0043,,store,217,58,290,31.0,2024-04-11
INV024696,P00607,S0008,,store,65,44,220,16.2,2024-01-20
INV024697,P02151,S0075,,store,208,99,495,18.9,2024-12-08
INV024698,P00256,,W015,warehouse,221,75,375,44.2,2024-09-24
INV024699,P01189,S0020,,store,97,31,155,4.8,2024-05-20
INV024700,P04409,S0143,,store,222,34,170,74.0,2024-04-29
INV024701,P01068,S0084,,store,79,29,145,79.0,2024-09-27
INV024702,P04812,S0083,,store,408,42,210,37.1,2024-02-21
INV024703,P04661,S0007,,store,479,22,110,68.4,2024-09-26
INV024704,P02152,S0013,,store,63,64,320,6.3,2024-06-23
INV024705,P04486,S0078,,store,415,40,200,138.3,2024-11-23
INV024706,P01730,,W012,warehouse,477,38,190,95.4,2024-10-07
INV024707,P01712,S0137,,store,312,27,135,18.4,2024-12-13
INV024708,P04895,,W019,warehouse,113,34,170,5.9,2024-08-20
INV024709,P01130,,W026,warehouse,430,31,155,28.7,2024-03-08
INV024710,P02617,,W019,warehouse,29,73,365,2.1,2024-05-01
INV024711,P03935,S0009,,store,271,27,135,19.4,2024-02-18
INV024712,P00042,S0118,,store,154,63,315,25.7,2024-08-06
INV024713,P02382,S0013,,store,379,61,305,18.9,2024-06-20
INV024714,P01297,,W004,warehouse,476,100,500,26.4,2024-06-18
INV024715,P00026,,W030,warehouse,297,78,390,18.6,2024-10-30
INV024716,P02737,S0014,,store,126,92,460,15.8,2024-09-10
INV024717,P03719,,W013,warehouse,406,45,225,45.1,2024-07-19
INV024718,P01147,S0120,,store,116,79,395,8.3,2024-07-17
INV024719,P03861,,W023,warehouse,333,81,405,20.8,2024-02-25
INV024720,P03057,,W019,warehouse,136,63,315,34.0,2024-05-27
INV024721,P01232,S0115,,store,93,71,355,8.5,2024-04-06
INV024722,P01974,,W018,warehouse,66,21,105,6.6,2024-06-23
INV024723,P04007,S0069,,store,364,22,110,26.0,2024-06-08
INV024724,P02960,,W003,warehouse,361,77,385,36.1,2024-01-23
INV024725,P04486,S0107,,store,281,65,325,28.1,2024-10-05
INV024726,P04203,S0082,,store,430,83,415,33.1,2024-12-25
INV024727,P04587,S0010,,store,61,51,255,3.6,2024-08-28
INV024728,P00390,S0038,,store,393,81,405,21.8,2024-05-23
INV024729,P00817,S0035,,store,34,35,175,2.1,2024-10-16
INV024730,P00337,,W013,warehouse,174,92,460,58.0,2024-02-17
INV024731,P02876,S0049,,store,363,77,385,36.3,2024-01-05
INV024732,P03009,S0049,,store,179,87,435,16.3,2024-11-24
INV024733,P00031,S0013,,store,265,70,350,29.4,2024-03-13
INV024734,P01357,,W014,warehouse,160,39,195,12.3,2024-06-13
INV024735,P01050,,W009,warehouse,326,21,105,21.7,2024-07-28
INV024736,P01883,S0005,,store,295,88,440,295.0,2024-10-25
INV024737,P04447,S0060,,store,433,73,365,21.6,2024-08-14
INV024738,P02317,,W010,warehouse,366,72,360,61.0,2024-07-17
INV024739,P04910,,W021,warehouse,422,49,245,24.8,2024-07-29
INV024740,P02287,S0133,,store,88,84,420,88.0,2024-03-30
INV024741,P03943,,W013,warehouse,206,92,460,51.5,2024-04-16
INV024742,P04182,S0131,,store,344,66,330,34.4,2024-05-08
INV024743,P04652,S0048,,store,47,54,270,4.7,2024-04-30
INV024744,P00197,,W029,warehouse,269,38,190,38.4,2024-02-18
INV024745,P04216,,W001,warehouse,326,84,420,18.1,2024-01-06
INV024746,P02462,S0071,,store,411,27,135,34.2,2024-01-23
INV024747,P04344,S0084,,store,474,75,375,24.9,2024-03-13
INV024748,P03567,S0074,,store,271,36,180,135.5,2024-05-07
INV024749,P02870,S0124,,store,451,80,400,34.7,2024-05-07
INV024750,P00075,S0125,,store,479,55,275,31.9,2024-04-24
INV024751,P02757,S0067,,store,30,47,235,30.0,2024-04-13
INV024752,P00800,S0051,,store,104,70,350,13.0,2024-05-09
INV024753,P04541,S0042,,store,349,52,260,87.2,2024-01-08
INV024754,P03336,S0037,,store,274,29,145,18.3,2024-08-31
INV024755,P00847,S0022,,store,141,40,200,11.8,2024-03-27
INV024756,P02627,,W013,warehouse,6,96,480,0.3,2024-11-07
INV024757,P03535,S0033,,store,366,48,240,52.3,2024-09-20
INV024758,P03611,,W013,warehouse,488,58,290,69.7,2024-11-07
INV024759,P00746,,W025,warehouse,299,62,310,299.0,2024-04-21
INV024760,P01311,S0146,,store,205,41,205,13.7,2024-12-16
INV024761,P04948,S0022,,store,40,20,100,4.4,2024-06-16
INV024762,P01792,S0102,,store,424,35,175,42.4,2024-04-28
INV024763,P00726,,W023,warehouse,13,72,360,0.7,2024-05-24
INV024764,P01650,,W007,warehouse,360,51,255,22.5,2024-12-31
INV024765,P03966,,W022,warehouse,51,66,330,51.0,2024-11-08
INV024766,P00280,S0014,,store,304,42,210,38.0,2024-09-29
INV024767,P02147,,W019,warehouse,335,46,230,335.0,2024-04-13
INV024768,P03530,S0131,,store,293,86,430,32.6,2024-03-21
INV024769,P03079,,W012,warehouse,449,84,420,112.2,2024-07-05
INV024770,P03877,,W024,warehouse,299,43,215,18.7,2024-10-23
INV024771,P01935,S0002,,store,116,73,365,116.0,2024-10-19
INV024772,P02011,,W030,warehouse,369,39,195,24.6,2024-02-12
INV024773,P01441,S0123,,store,278,84,420,16.4,2024-10-16
INV024774,P01864,S0086,,store,428,84,420,142.7,2024-02-07
INV024775,P03386,S0103,,store,153,88,440,51.0,2024-10-18
INV024776,P01145,S0084,,store,365,100,500,21.5,2024-06-22
INV024777,P03233,,W004,warehouse,261,49,245,29.0,2024-01-20
INV024778,P00086,,W027,warehouse,411,24,120,34.2,2024-05-28
INV024779,P02116,S0137,,store,20,83,415,1.4,2024-03-19
INV024780,P04161,,W004,warehouse,190,23,115,38.0,2024-10-28
INV024781,P03993,,W018,warehouse,24,48,240,1.7,2024-12-22
INV024782,P04837,,W004,warehouse,338,45,225,338.0,2024-02-19
INV024783,P02737,S0093,,store,416,50,250,104.0,2024-12-04
INV024784,P00892,S0078,,store,105,93,465,21.0,2024-01-07
INV024785,P02011,,W028,warehouse,48,83,415,24.0,2024-12-01
INV024786,P01158,S0129,,store,63,51,255,15.8,2024-07-28
INV024787,P03933,,W022,warehouse,474,90,450,118.5,2024-07-26
INV024788,P04540,S0073,,store,490,80,400,49.0,2024-11-06
INV024789,P04188,S0096,,store,466,95,475,33.3,2024-12-16
INV024790,P01982,S0046,,store,111,41,205,18.5,2024-03-02
INV024791,P01714,,W016,warehouse,475,40,200,26.4,2024-02-25
INV024792,P04224,S0144,,store,499,34,170,166.3,2024-04-16
INV024793,P03054,,W030,warehouse,462,99,495,51.3,2024-12-14
INV024794,P03273,,W019,warehouse,277,49,245,19.8,2024-09-05
INV024795,P03956,S0099,,store,17,81,405,2.4,2024-02-28
INV024796,P02584,S0131,,store,91,36,180,30.3,2024-01-24
INV024797,P03288,,W022,warehouse,463,62,310,38.6,2024-07-30
INV024798,P00980,S0117,,store,233,26,130,29.1,2024-02-29
INV024799,P01122,,W011,warehouse,490,54,270,98.0,2024-01-23
INV024800,P03686,S0056,,store,26,53,265,2.4,2024-07-01
INV024801,P04298,S0011,,store,440,39,195,220.0,2024-11-23
INV024802,P02188,S0044,,store,333,31,155,30.3,2024-01-10
INV024803,P00012,S0020,,store,481,38,190,43.7,2024-09-16
INV024804,P00551,,W003,warehouse,236,63,315,19.7,2024-04-19
INV024805,P01077,,W012,warehouse,473,68,340,39.4,2024-01-26
INV024806,P02280,S0037,,store,50,92,460,2.6,2024-09-11
INV024807,P04563,S0114,,store,463,28,140,154.3,2024-07-31
INV024808,P04837,,W009,warehouse,361,22,110,27.8,2024-10-30
INV024809,P02348,S0134,,store,141,32,160,9.4,2024-10-04
INV024810,P00304,S0106,,store,42,33,165,2.5,2024-01-27
INV024811,P00229,S0138,,store,238,43,215,23.8,2024-08-24
INV024812,P03846,,W016,warehouse,78,94,470,7.1,2024-10-18
INV024813,P02461,S0068,,store,340,45,225,28.3,2024-03-31
INV024814,P04691,S0031,,store,313,44,220,16.5,2024-01-22
INV024815,P04383,S0059,,store,483,86,430,241.5,2024-04-23
INV024816,P03816,S0042,,store,469,30,150,42.6,2024-03-06
INV024817,P00854,S0024,,store,475,85,425,47.5,2024-08-28
INV024818,P03051,S0148,,store,144,76,380,28.8,2024-08-08
INV024819,P03009,S0112,,store,172,60,300,43.0,2024-08-16
INV024820,P02936,,W008,warehouse,317,53,265,45.3,2024-01-29
INV024821,P04396,S0149,,store,454,71,355,26.7,2024-04-27
INV024822,P00961,,W029,warehouse,240,72,360,16.0,2024-02-07
INV024823,P00004,S0145,,store,480,55,275,40.0,2024-11-15
INV024824,P03436,S0046,,store,450,96,480,40.9,2024-09-23
INV024825,P00388,,W024,warehouse,337,78,390,337.0,2024-06-13
INV024826,P00665,S0010,,store,117,85,425,58.5,2024-11-04
INV024827,P00884,,W006,warehouse,191,35,175,10.1,2024-08-14
INV024828,P02935,S0061,,store,375,67,335,46.9,2024-03-13
INV024829,P01121,,W028,warehouse,423,59,295,211.5,2024-07-14
INV024830,P01155,S0110,,store,396,94,470,49.5,2024-11-15
INV024831,P03810,S0058,,store,208,91,455,52.0,2024-09-12
INV024832,P01382,,W024,warehouse,492,42,210,24.6,2024-07-26
INV024833,P00522,S0112,,store,430,70,350,35.8,2024-03-22
INV024834,P02425,,W002,warehouse,344,78,390,21.5,2024-12-03
INV024835,P00906,S0015,,store,206,67,335,29.4,2024-10-17
INV024836,P03210,S0011,,store,154,38,190,22.0,2024-08-15
INV024837,P02581,S0082,,store,291,65,325,14.6,2024-01-21
INV024838,P04650,,W024,warehouse,101,44,220,12.6,2024-09-19
INV024839,P01762,S0082,,store,393,47,235,49.1,2024-06-21
INV024840,P01840,S0118,,store,209,63,315,11.0,2024-07-29
INV024841,P02783,S0061,,store,321,77,385,24.7,2024-07-07
INV024842,P03784,S0059,,store,58,96,480,3.2,2024-11-23
INV024843,P04034,S0105,,store,395,50,250,395.0,2024-08-15
INV024844,P02555,,W030,warehouse,462,84,420,92.4,2024-04-08
INV024845,P04773,,W001,warehouse,409,46,230,45.4,2024-10-17
INV024846,P01335,S0094,,store,29,68,340,1.9,2024-05-24
INV024847,P00038,S0027,,store,446,93,465,63.7,2024-10-21
INV024848,P00142,S0072,,store,415,27,135,31.9,2024-05-18
INV024849,P04522,S0017,,store,426,54,270,60.9,2024-12-09
INV024850,P02704,S0020,,store,212,37,185,19.3,2024-09-19
INV024851,P04390,S0029,,store,385,67,335,32.1,2024-11-06
INV024852,P01017,S0062,,store,346,96,480,38.4,2024-08-30
INV024853,P02084,,W002,warehouse,328,27,135,23.4,2024-10-07
INV024854,P00516,S0117,,store,476,83,415,476.0,2024-05-19
INV024855,P00121,S0052,,store,346,56,280,115.3,2024-04-16
INV024856,P00907,,W011,warehouse,161,46,230,40.2,2024-02-15
INV024857,P01840,S0084,,store,183,35,175,61.0,2024-12-04
INV024858,P01932,,W022,warehouse,311,94,470,19.4,2024-02-15
INV024859,P01109,,W005,warehouse,217,38,190,21.7,2024-03-08
INV024860,P04942,S0036,,store,472,59,295,29.5,2024-07-24
INV024861,P04198,,W017,warehouse,449,21,105,449.0,2024-12-25
INV024862,P00117,,W030,warehouse,394,40,200,21.9,2024-09-06
INV024863,P02990,,W016,warehouse,33,64,320,3.3,2024-05-22
INV024864,P01902,,W024,warehouse,165,92,460,12.7,2024-03-21
INV024865,P00162,,W018,warehouse,39,62,310,3.2,2024-07-31
INV024866,P04542,,W019,warehouse,29,21,105,4.8,2024-07-24
INV024867,P04461,,W030,warehouse,456,52,260,228.0,2024-01-14
INV024868,P01060,S0064,,store,489,42,210,30.6,2024-03-06
INV024869,P01157,,W025,warehouse,88,75,375,5.9,2024-12-24
INV024870,P01963,,W027,warehouse,309,94,470,154.5,2024-03-10
INV024871,P02447,,W010,warehouse,68,85,425,13.6,2024-12-07
INV024872,P00621,S0007,,store,215,47,235,35.8,2024-03-15
INV024873,P04944,,W016,warehouse,476,21,105,119.0,2024-06-27
INV024874,P04416,S0139,,store,474,73,365,36.5,2024-07-21
INV024875,P04865,S0069,,store,443,20,100,31.6,2024-01-30
INV024876,P02813,,W029,warehouse,499,84,420,26.3,2024-01-05
INV024877,P04310,,W007,warehouse,367,78,390,73.4,2024-10-28
INV024878,P04999,S0001,,store,442,32,160,36.8,2024-03-13
INV024879,P02653,,W025,warehouse,261,48,240,52.2,2024-02-06
INV024880,P03287,S0068,,store,208,34,170,23.1,2024-12-07
INV024881,P00915,S0082,,store,235,26,130,21.4,2024-11-23
INV024882,P03372,S0088,,store,61,52,260,3.2,2024-06-07
