ticket_id,customer_id,order_id,category,priority,description,status,channel,created_at,resolved_at,agent_id,csat_score
TKT043068,C00878,ORD0179598,Product Quality,Low,I need help with my account login.,Resolved,Email,2022-05-20 21:00:00,2022-05-22 20:00:00,E02392,5.0
TKT043069,C01462,ORD0081336,Delivery Delay,Medium,The product quality is very poor.,In Progress,Phone,2023-04-10 06:00:00,2023-04-15 06:00:00,E02215,
TKT043070,C07339,ORD0037470,Wrong Item,Low,Delivery is delayed.,Resolved,WhatsApp,2022-02-01 16:00:00,2022-02-05 01:00:00,E01987,4.0
TKT043071,C03951,ORD0020905,Order Issue,Low,My order has not arrived yet.,Closed,Email,2024-07-20 14:00:00,2024-07-21 21:00:00,E01571,3.0
TKT043072,C06109,ORD0085295,Delivery Delay,Medium,Product is damaged.,Resolved,Chat,2022-03-14 13:00:00,2022-03-16 13:00:00,E01612,4.0
TKT043073,C08177,ORD0000050,Return & Refund,Medium,The product quality is very poor.,Closed,Phone,2023-05-30 04:00:00,2023-05-30 05:00:00,E00616,4.0
TKT043074,C06364,ORD0124152,Wrong Item,Medium,My order has not arrived yet.,Resolved,Chat,2022-10-08 08:00:00,2022-10-10 05:00:00,E00475,2.0
TKT043075,C03572,ORD0188313,Product Quality,Low,I need help with my account login.,Resolved,Phone,2023-11-28 03:00:00,2023-11-29 10:00:00,E01923,5.0
TKT043076,C07100,ORD0130625,Account Issue,Medium,My payment was deducted but order not confirmed.,Resolved,Phone,2023-04-25 00:00:00,2023-04-28 19:00:00,E01763,
TKT043077,C07756,ORD0034845,Account Issue,Medium,The size I received is different from what I ordered.,Closed,Chat,2023-09-11 03:00:00,2023-09-13 06:00:00,E00661,4.0
TKT043078,C07529,ORD0196749,Wrong Item,Medium,The product quality is very poor.,Closed,Email,2022-03-30 19:00:00,2022-03-31 02:00:00,E02080,2.0
TKT043079,C03054,ORD0177673,Size Exchange,Medium,I received the wrong product.,In Progress,Chat,2024-09-05 20:00:00,2024-09-08 03:00:00,E01541,5.0
TKT043080,C04476,ORD0140995,Return & Refund,Medium,Product is damaged.,Resolved,Phone,2023-11-20 07:00:00,2023-11-23 12:00:00,E00720,
TKT043081,C05769,ORD0119795,Payment Problem,Medium,My order has not arrived yet.,Open,Chat,2023-02-09 00:00:00,2023-02-12 20:00:00,E01339,5.0
TKT043082,C06468,ORD0182181,Account Issue,Medium,Product is damaged.,Resolved,Chat,2023-04-21 01:00:00,2023-04-22 04:00:00,E00933,4.0
TKT043083,C03292,ORD0113434,Order Issue,Medium,Delivery is delayed.,In Progress,WhatsApp,2023-03-10 12:00:00,2023-03-15 12:00:00,E01707,
TKT043084,C04052,ORD0189590,Size Exchange,Medium,I want to return the item.,In Progress,WhatsApp,2022-11-26 02:00:00,2022-11-27 04:00:00,E00790,4.0
TKT043085,C04548,ORD0150363,Size Exchange,Low,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2022-01-01 07:00:00,2022-01-04 05:00:00,E00930,
TKT043086,C09270,ORD0006582,Return & Refund,Low,My payment was deducted but order not confirmed.,In Progress,WhatsApp,2022-02-20 16:00:00,2022-02-20 22:00:00,E00637,3.0
TKT043087,C01526,ORD0090059,Payment Problem,Critical,My payment was deducted but order not confirmed.,In Progress,WhatsApp,2023-10-24 12:00:00,2023-10-24 15:00:00,E02035,3.0
TKT043088,C08878,ORD0155205,Size Exchange,Medium,My order has not arrived yet.,Open,Phone,2024-05-10 02:00:00,2024-05-13 15:00:00,E00226,4.0
TKT043089,C01232,ORD0108780,Product Quality,Low,My order has not arrived yet.,In Progress,Phone,2023-08-16 09:00:00,2023-08-19 19:00:00,E02198,2.0
TKT043090,C04337,ORD0123802,Wrong Item,Medium,I want to return the item.,Resolved,Email,2023-08-07 15:00:00,2023-08-10 08:00:00,E01991,2.0
TKT043091,C05165,ORD0036263,Account Issue,Medium,I want to return the item.,Resolved,Phone,2022-07-04 10:00:00,2022-07-08 11:00:00,E00316,5.0
TKT043092,C05655,ORD0123531,Product Quality,Medium,Delivery is delayed.,Resolved,Email,2023-05-27 07:00:00,2023-05-29 12:00:00,E01539,3.0
TKT043093,C04707,ORD0129702,Account Issue,Low,My order has not arrived yet.,Open,Phone,2023-04-02 07:00:00,2023-04-05 00:00:00,E01274,
TKT043094,C08916,ORD0097656,Size Exchange,High,Delivery is delayed.,Resolved,WhatsApp,2024-11-09 04:00:00,2024-11-11 14:00:00,E01821,4.0
TKT043095,C09566,ORD0186731,Size Exchange,Medium,My order has not arrived yet.,Resolved,Phone,2024-05-14 22:00:00,2024-05-18 12:00:00,E01709,5.0
TKT043096,C07934,ORD0155351,Account Issue,Medium,Delivery is delayed.,Resolved,Email,2022-01-15 12:00:00,2022-01-19 22:00:00,E00866,4.0
TKT043097,C04683,ORD0065411,Return & Refund,Medium,I want to return the item.,Open,Email,2023-07-21 13:00:00,2023-07-24 06:00:00,E01621,5.0
TKT043098,C00932,ORD0166389,Size Exchange,Medium,I received the wrong product.,Resolved,Email,2024-07-19 22:00:00,2024-07-20 01:00:00,E00474,
TKT043099,C07603,ORD0062498,Return & Refund,Medium,Product is damaged.,In Progress,Email,2024-09-22 22:00:00,2024-09-23 12:00:00,E01674,5.0
TKT043100,C04460,ORD0171677,Payment Problem,Low,Discount coupon not applied.,Resolved,WhatsApp,2022-01-08 07:00:00,2022-01-13 07:00:00,E00806,4.0
TKT043101,C00830,ORD0103071,Order Issue,Medium,I need help with my account login.,Resolved,Phone,2024-04-21 05:00:00,2024-04-23 17:00:00,E01752,5.0
TKT043102,C03088,ORD0046199,Product Quality,Low,My order has not arrived yet.,Resolved,Chat,2024-12-12 14:00:00,2024-12-13 21:00:00,E02006,5.0
TKT043103,C08658,ORD0044299,Product Quality,High,The size I received is different from what I ordered.,Open,Email,2023-04-25 18:00:00,2023-04-30 10:00:00,E00152,3.0
TKT043104,C05660,ORD0182027,Order Issue,Medium,The size I received is different from what I ordered.,In Progress,Phone,2022-12-09 01:00:00,2022-12-11 11:00:00,E02015,5.0
TKT043105,C05083,ORD0160441,Size Exchange,Medium,The size I received is different from what I ordered.,In Progress,Phone,2024-03-19 20:00:00,2024-03-24 03:00:00,E00319,4.0
TKT043106,C00973,ORD0148193,Payment Problem,Medium,I want to return the item.,In Progress,Email,2024-08-22 15:00:00,2024-08-25 13:00:00,E02456,4.0
TKT043107,C05029,ORD0159664,Order Issue,Medium,Delivery is delayed.,In Progress,Email,2024-06-22 10:00:00,2024-06-25 17:00:00,E02454,
TKT043108,C00998,ORD0069536,Return & Refund,High,My order has not arrived yet.,Open,Chat,2024-08-19 22:00:00,2024-08-24 11:00:00,E01083,
TKT043109,C09546,ORD0023537,Size Exchange,Medium,The product quality is very poor.,Resolved,Phone,2023-06-12 03:00:00,2023-06-14 13:00:00,E00977,
TKT043110,C04072,ORD0062745,Return & Refund,High,My order has not arrived yet.,Resolved,Chat,2023-05-19 01:00:00,2023-05-19 08:00:00,E00816,3.0
TKT043111,C08098,ORD0150799,Size Exchange,Medium,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2022-09-08 08:00:00,2022-09-10 22:00:00,E02226,5.0
TKT043112,C05994,ORD0013172,Account Issue,High,My payment was deducted but order not confirmed.,Closed,WhatsApp,2024-10-27 08:00:00,2024-10-30 10:00:00,E01466,4.0
TKT043113,C07947,ORD0121085,Wrong Item,Low,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2023-12-21 13:00:00,2023-12-21 20:00:00,E01974,2.0
TKT043114,C02256,ORD0172770,Order Issue,High,My order has not arrived yet.,Resolved,Email,2022-06-16 12:00:00,2022-06-19 11:00:00,E01203,
TKT043115,C08127,ORD0070065,Payment Problem,Medium,My order has not arrived yet.,Resolved,Email,2024-12-04 22:00:00,2024-12-09 00:00:00,E01368,2.0
TKT043116,C02268,ORD0000457,Return & Refund,Low,Discount coupon not applied.,Escalated,Phone,2024-03-25 01:00:00,2024-03-26 04:00:00,E01091,5.0
TKT043117,C02384,ORD0096331,Return & Refund,Medium,Discount coupon not applied.,Resolved,Chat,2024-08-03 23:00:00,2024-08-07 04:00:00,E00579,
TKT043118,C01216,ORD0144930,Size Exchange,Low,My order has not arrived yet.,In Progress,Chat,2022-01-20 04:00:00,2022-01-21 06:00:00,E01380,2.0
TKT043119,C04059,ORD0041026,Product Quality,Low,I received the wrong product.,Open,WhatsApp,2022-06-04 02:00:00,2022-06-07 00:00:00,E01615,
TKT043120,C00205,ORD0071590,Size Exchange,Low,The product quality is very poor.,Resolved,Chat,2023-04-02 17:00:00,2023-04-06 00:00:00,E00351,
TKT043121,C05289,ORD0006598,Account Issue,Medium,My payment was deducted but order not confirmed.,Resolved,Phone,2023-08-14 12:00:00,2023-08-14 17:00:00,E01801,5.0
TKT043122,C04910,ORD0130489,Wrong Item,Low,The size I received is different from what I ordered.,Closed,Phone,2024-11-22 13:00:00,2024-11-25 12:00:00,E01845,
TKT043123,C06352,ORD0012425,Delivery Delay,High,Product is damaged.,In Progress,WhatsApp,2024-11-19 13:00:00,2024-11-20 05:00:00,E01852,
TKT043124,C00145,ORD0062429,Payment Problem,High,Product is damaged.,Open,WhatsApp,2023-12-01 23:00:00,2023-12-02 20:00:00,E02226,4.0
TKT043125,C08966,ORD0152172,Account Issue,Medium,I need help with my account login.,Resolved,Chat,2023-08-20 13:00:00,2023-08-22 05:00:00,E00428,4.0
TKT043126,C07788,ORD0192468,Account Issue,Low,My order has not arrived yet.,Resolved,Email,2023-12-02 03:00:00,2023-12-05 20:00:00,E01030,4.0
TKT043127,C09098,ORD0148845,Return & Refund,Medium,Delivery is delayed.,Resolved,Chat,2024-02-20 17:00:00,2024-02-22 13:00:00,E00568,
TKT043128,C06688,ORD0100265,Payment Problem,Medium,I received the wrong product.,Resolved,Email,2022-01-08 13:00:00,2022-01-09 22:00:00,E02425,4.0
TKT043129,C07881,ORD0121512,Product Quality,Critical,Delivery is delayed.,Resolved,WhatsApp,2023-08-23 06:00:00,2023-08-25 14:00:00,E02421,4.0
TKT043130,C03543,ORD0082802,Return & Refund,Critical,The size I received is different from what I ordered.,In Progress,Email,2024-09-13 04:00:00,2024-09-15 17:00:00,E02243,1.0
TKT043131,C05255,ORD0105245,Delivery Delay,High,Product is damaged.,In Progress,Chat,2024-07-08 07:00:00,2024-07-11 13:00:00,E01036,3.0
TKT043132,C04802,ORD0107856,Payment Problem,Low,The size I received is different from what I ordered.,Resolved,WhatsApp,2024-01-25 21:00:00,2024-01-28 23:00:00,E00951,3.0
TKT043133,C08354,ORD0019875,Return & Refund,High,Product is damaged.,In Progress,Chat,2022-03-03 22:00:00,2022-03-06 15:00:00,E02487,4.0
TKT043134,C03037,ORD0123958,Size Exchange,Low,I received the wrong product.,Resolved,Email,2024-05-29 20:00:00,2024-05-31 04:00:00,E02123,5.0
TKT043135,C08199,ORD0123294,Account Issue,Critical,I want to return the item.,Resolved,WhatsApp,2024-05-01 09:00:00,2024-05-02 20:00:00,E02463,2.0
TKT043136,C09400,ORD0180939,Product Quality,Medium,My order has not arrived yet.,Resolved,WhatsApp,2024-06-19 08:00:00,2024-06-21 10:00:00,E01429,4.0
TKT043137,C00221,ORD0031174,Order Issue,High,Discount coupon not applied.,Open,WhatsApp,2023-06-16 15:00:00,2023-06-19 16:00:00,E01947,4.0
TKT043138,C09084,ORD0141393,Delivery Delay,Low,Product is damaged.,In Progress,Chat,2024-06-16 11:00:00,2024-06-21 07:00:00,E01801,3.0
TKT043139,C05320,ORD0080389,Delivery Delay,Critical,I received the wrong product.,Resolved,WhatsApp,2023-07-02 06:00:00,2023-07-03 15:00:00,E00565,4.0
TKT043140,C05209,ORD0134385,Wrong Item,Critical,Delivery is delayed.,Open,Chat,2024-08-14 10:00:00,2024-08-18 05:00:00,E01473,1.0
TKT043141,C09509,ORD0036153,Order Issue,High,My order has not arrived yet.,In Progress,Chat,2022-08-18 09:00:00,2022-08-22 12:00:00,E01147,2.0
TKT043142,C04762,ORD0025589,Product Quality,Critical,Discount coupon not applied.,Closed,Email,2024-07-07 03:00:00,2024-07-07 09:00:00,E00444,2.0
TKT043143,C05787,ORD0059158,Account Issue,Medium,My order has not arrived yet.,Resolved,WhatsApp,2022-01-08 09:00:00,2022-01-11 14:00:00,E00126,5.0
TKT043144,C05863,ORD0124380,Product Quality,Medium,Discount coupon not applied.,In Progress,WhatsApp,2023-05-03 00:00:00,2023-05-03 21:00:00,E00370,
TKT043145,C04106,ORD0120367,Payment Problem,Low,My payment was deducted but order not confirmed.,Resolved,Email,2022-07-08 20:00:00,2022-07-10 19:00:00,E00797,5.0
TKT043146,C00973,ORD0068308,Product Quality,Medium,I received the wrong product.,Resolved,WhatsApp,2024-02-15 05:00:00,2024-02-17 09:00:00,E01359,4.0
TKT043147,C09438,ORD0136303,Product Quality,Low,Delivery is delayed.,Resolved,Chat,2022-03-21 16:00:00,2022-03-24 10:00:00,E01585,4.0
TKT043148,C06618,ORD0173943,Size Exchange,Medium,I need help with my account login.,Closed,Chat,2023-10-14 09:00:00,2023-10-15 14:00:00,E02217,4.0
TKT043149,C06489,ORD0100461,Return & Refund,Low,I need help with my account login.,Closed,WhatsApp,2024-09-01 01:00:00,2024-09-01 15:00:00,E02206,
TKT043150,C08130,ORD0068016,Order Issue,Low,I want to return the item.,Closed,Email,2023-11-11 02:00:00,2023-11-14 09:00:00,E01835,4.0
TKT043151,C05651,ORD0193792,Size Exchange,Medium,I need help with my account login.,In Progress,Chat,2023-05-12 22:00:00,2023-05-14 16:00:00,E01395,4.0
TKT043152,C03761,ORD0174007,Return & Refund,Low,Discount coupon not applied.,Resolved,Chat,2023-08-03 00:00:00,2023-08-05 18:00:00,E00583,4.0
TKT043153,C09526,ORD0026137,Wrong Item,High,My payment was deducted but order not confirmed.,In Progress,Phone,2024-12-28 03:00:00,2024-12-28 09:00:00,E01834,3.0
TKT043154,C01673,ORD0025307,Account Issue,High,I want to return the item.,Resolved,Email,2024-04-25 13:00:00,2024-04-28 04:00:00,E00735,4.0
TKT043155,C06954,ORD0035811,Account Issue,Medium,The size I received is different from what I ordered.,Open,WhatsApp,2024-10-29 20:00:00,2024-10-30 16:00:00,E00128,
TKT043156,C05662,ORD0078193,Product Quality,High,I need help with my account login.,In Progress,Chat,2023-10-08 09:00:00,2023-10-09 03:00:00,E01248,
TKT043157,C06199,ORD0013628,Wrong Item,Medium,My payment was deducted but order not confirmed.,Open,Chat,2024-09-25 12:00:00,2024-09-29 09:00:00,E01180,
TKT043158,C00604,ORD0017692,Product Quality,Medium,Discount coupon not applied.,Resolved,Email,2024-11-02 01:00:00,2024-11-05 17:00:00,E01461,
TKT043159,C00654,ORD0138206,Wrong Item,Low,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2024-05-26 13:00:00,2024-05-31 09:00:00,E00559,
TKT043160,C02816,ORD0079001,Return & Refund,Medium,I need help with my account login.,Resolved,Email,2023-06-22 21:00:00,2023-06-27 03:00:00,E01673,3.0
TKT043161,C03072,ORD0177384,Order Issue,Low,The size I received is different from what I ordered.,In Progress,Chat,2024-04-24 23:00:00,2024-04-28 19:00:00,E02231,
TKT043162,C00777,ORD0158638,Return & Refund,Medium,I want to return the item.,Resolved,WhatsApp,2024-01-21 10:00:00,2024-01-22 16:00:00,E01994,4.0
TKT043163,C03442,ORD0068650,Return & Refund,High,Product is damaged.,In Progress,Phone,2024-09-04 21:00:00,2024-09-09 15:00:00,E01792,
TKT043164,C04100,ORD0163491,Return & Refund,Low,Product is damaged.,Escalated,WhatsApp,2023-01-21 11:00:00,2023-01-26 01:00:00,E02409,4.0
TKT043165,C08731,ORD0169766,Account Issue,Low,Product is damaged.,Resolved,WhatsApp,2023-12-29 06:00:00,2023-12-29 16:00:00,E00801,4.0
TKT043166,C04101,ORD0081307,Delivery Delay,Low,Discount coupon not applied.,Open,Email,2022-01-08 10:00:00,2022-01-11 11:00:00,E00218,
TKT043167,C01289,ORD0078997,Payment Problem,High,The product quality is very poor.,Closed,Email,2022-01-20 05:00:00,2022-01-20 23:00:00,E01134,
TKT043168,C02724,ORD0031299,Wrong Item,Medium,I want to return the item.,Open,WhatsApp,2022-10-12 21:00:00,2022-10-17 10:00:00,E00708,3.0
TKT043169,C05757,ORD0112618,Return & Refund,Medium,My order has not arrived yet.,Resolved,Chat,2024-08-12 21:00:00,2024-08-14 22:00:00,E01011,4.0
TKT043170,C09016,ORD0119765,Delivery Delay,Low,Product is damaged.,Resolved,Email,2022-06-09 17:00:00,2022-06-10 16:00:00,E01824,1.0
TKT043171,C04811,ORD0023611,Return & Refund,Low,The product quality is very poor.,Closed,WhatsApp,2023-05-27 20:00:00,2023-05-31 21:00:00,E00816,
TKT043172,C01053,ORD0178386,Delivery Delay,Medium,My order has not arrived yet.,Resolved,Phone,2023-05-19 16:00:00,2023-05-22 10:00:00,E02106,3.0
TKT043173,C06073,ORD0085515,Account Issue,High,I need help with my account login.,Resolved,Phone,2024-04-03 22:00:00,2024-04-07 11:00:00,E01827,5.0
TKT043174,C03591,ORD0126900,Order Issue,Low,I want to return the item.,Closed,WhatsApp,2024-02-20 17:00:00,2024-02-23 04:00:00,E01049,3.0
TKT043175,C09070,ORD0142411,Return & Refund,Low,I received the wrong product.,Resolved,WhatsApp,2024-12-21 18:00:00,2024-12-23 15:00:00,E01422,2.0
TKT043176,C01713,ORD0042841,Wrong Item,Low,The size I received is different from what I ordered.,Resolved,Chat,2023-06-03 06:00:00,2023-06-07 17:00:00,E00670,
TKT043177,C03488,ORD0105560,Account Issue,High,My payment was deducted but order not confirmed.,Resolved,Chat,2022-01-13 13:00:00,2022-01-17 03:00:00,E01111,5.0
TKT043178,C08469,ORD0182194,Delivery Delay,Medium,I want to return the item.,Resolved,Chat,2022-02-14 10:00:00,2022-02-15 05:00:00,E01028,
TKT043179,C02498,ORD0086188,Delivery Delay,Medium,My order has not arrived yet.,In Progress,Chat,2022-11-03 06:00:00,2022-11-07 23:00:00,E01014,2.0
TKT043180,C08955,ORD0013409,Size Exchange,High,My order has not arrived yet.,Closed,Phone,2022-07-01 12:00:00,2022-07-06 06:00:00,E00753,
TKT043181,C02859,ORD0196239,Product Quality,Medium,I received the wrong product.,Resolved,Email,2022-07-26 17:00:00,2022-07-29 07:00:00,E00252,
TKT043182,C04554,ORD0015990,Delivery Delay,Low,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2023-09-18 20:00:00,2023-09-22 00:00:00,E01859,
TKT043183,C03745,ORD0082942,Size Exchange,High,The product quality is very poor.,Open,WhatsApp,2023-05-15 10:00:00,2023-05-19 06:00:00,E01738,
TKT043184,C03877,ORD0040167,Size Exchange,Low,My payment was deducted but order not confirmed.,Resolved,Phone,2022-12-05 02:00:00,2022-12-09 13:00:00,E02198,4.0
TKT043185,C08240,ORD0137831,Payment Problem,Low,The size I received is different from what I ordered.,Resolved,Email,2023-08-14 15:00:00,2023-08-18 07:00:00,E01919,
TKT043186,C03106,ORD0083189,Delivery Delay,Critical,I received the wrong product.,Resolved,Chat,2022-12-05 17:00:00,2022-12-10 10:00:00,E02045,
TKT043187,C01308,ORD0171752,Product Quality,Medium,I want to return the item.,Resolved,Chat,2023-08-07 06:00:00,2023-08-10 00:00:00,E02393,3.0
TKT043188,C03549,ORD0051677,Delivery Delay,Medium,The product quality is very poor.,Resolved,Email,2023-09-17 09:00:00,2023-09-17 11:00:00,E00696,5.0
TKT043189,C02825,ORD0127113,Product Quality,High,Discount coupon not applied.,In Progress,WhatsApp,2023-09-30 11:00:00,2023-10-03 23:00:00,E01243,
TKT043190,C09381,ORD0022998,Account Issue,High,Discount coupon not applied.,In Progress,Phone,2022-04-04 04:00:00,2022-04-04 15:00:00,E00255,1.0
TKT043191,C04389,ORD0039092,Order Issue,High,My payment was deducted but order not confirmed.,Resolved,Phone,2023-04-05 03:00:00,2023-04-08 06:00:00,E00655,3.0
TKT043192,C02175,ORD0028450,Account Issue,Low,I received the wrong product.,Resolved,Phone,2022-06-07 18:00:00,2022-06-10 11:00:00,E00947,4.0
TKT043193,C02977,ORD0030009,Payment Problem,Low,Delivery is delayed.,In Progress,Chat,2023-07-30 09:00:00,2023-08-01 22:00:00,E02077,4.0
TKT043194,C05362,ORD0162785,Return & Refund,Medium,I want to return the item.,Resolved,WhatsApp,2023-04-11 10:00:00,2023-04-14 02:00:00,E00540,5.0
TKT043195,C06119,ORD0080387,Payment Problem,Medium,I received the wrong product.,Resolved,WhatsApp,2024-05-31 20:00:00,2024-06-01 23:00:00,E01400,
TKT043196,C05726,ORD0062487,Delivery Delay,High,The size I received is different from what I ordered.,Resolved,Email,2024-09-07 07:00:00,2024-09-11 19:00:00,E02082,2.0
TKT043197,C00628,ORD0134765,Payment Problem,Low,Delivery is delayed.,Resolved,WhatsApp,2024-05-03 03:00:00,2024-05-06 14:00:00,E00637,2.0
TKT043198,C07178,ORD0193039,Wrong Item,Critical,I want to return the item.,Resolved,Phone,2022-03-05 01:00:00,2022-03-06 11:00:00,E02161,
TKT043199,C04133,ORD0109965,Return & Refund,Critical,I want to return the item.,Resolved,Phone,2022-07-25 13:00:00,2022-07-28 17:00:00,E01665,
TKT043200,C04606,ORD0148036,Delivery Delay,Low,My payment was deducted but order not confirmed.,In Progress,Phone,2022-05-03 13:00:00,2022-05-04 06:00:00,E00467,
