order_id,customer_id,product_id,store_id,quantity,unit_price,total_amount,order_date,estimated_delivery,actual_delivery,status,delivery_city,shipping_fee
ORD0167302,C07802,P01011,S0042,1,2685,2685,2024-03-10,2024-03-12,2024-03-13,Delivered,Indore,99
ORD0167303,C04332,P01133,S0100,3,928,2784,2024-01-05,2024-01-14,2024-01-15,Delivered,Ahmedabad,0
ORD0167304,C09742,P00949,S0142,2,1317,2634,2024-03-19,2024-03-27,2024-03-27,Returned,Lucknow,0
ORD0167305,C03962,P00964,S0081,3,752,2256,2023-07-18,2023-07-25,2023-07-29,Shipped,Kolkata,49
ORD0167306,C06024,P02331,S0014,1,582,582,2022-02-21,2022-02-27,2022-03-02,Shipped,Agra,0
ORD0167307,C09502,P04975,S0073,2,3458,6916,2024-11-21,2024-11-28,2024-12-01,Shipped,Bhopal,0
ORD0167308,C03898,P02404,S0036,1,4795,4795,2024-12-10,2024-12-20,2024-12-23,Delivered,Lucknow,99
ORD0167309,C04056,P00116,S0014,1,305,305,2024-09-29,2024-10-08,2024-10-09,Delivered,Chandigarh,0
ORD0167310,C08771,P02435,S0140,3,2987,8961,2024-12-24,2025-01-03,2025-01-05,Shipped,Kochi,49
ORD0167311,C04715,P02182,S0075,3,3635,10905,2023-02-16,2023-02-20,2023-02-21,Placed,Vadodara,0
ORD0167312,C05922,P03965,S0032,3,503,1509,2024-04-26,2024-05-03,2024-05-02,Delivered,Vadodara,0
ORD0167313,C00517,P02856,S0038,3,10450,31350,2024-01-26,2024-02-04,2024-02-03,Delivered,Pune,49
ORD0167314,C02894,P04081,S0032,2,3200,6400,2024-12-02,2024-12-11,2024-12-16,Delivered,Kochi,0
ORD0167315,C07822,P00943,,2,2790,5580,2022-10-13,2022-10-21,2022-10-23,Shipped,Lucknow,0
ORD0167316,C04042,P04751,S0064,2,3945,7890,2023-12-20,2023-12-22,2023-12-22,Delivered,Hyderabad,0
ORD0167317,C02233,P04806,S0109,2,2155,4310,2023-01-25,2023-01-27,2023-01-26,Confirmed,Kochi,49
ORD0167318,C06313,P02554,S0113,3,731,2193,2024-11-28,2024-11-30,2024-12-05,Shipped,Kochi,49
ORD0167319,C07417,P00577,S0146,1,520,520,2024-07-11,2024-07-15,2024-07-17,Delivered,Vadodara,0
ORD0167320,C07642,P00597,S0054,3,1239,3717,2024-01-09,2024-01-19,2024-01-22,Delivered,Kochi,0
ORD0167321,C02055,P00749,S0130,2,2248,4496,2024-10-11,2024-10-13,2024-10-16,Delivered,Kolkata,0
ORD0167322,C07945,P00480,S0087,2,749,1498,2024-07-02,2024-07-05,2024-07-06,Delivered,Ludhiana,0
ORD0167323,C00574,P04308,S0056,3,2802,8406,2024-08-28,2024-09-02,2024-09-03,Delivered,Agra,0
ORD0167324,C05115,P04476,S0120,2,1240,2480,2024-08-04,2024-08-07,2024-08-07,Delivered,Indore,49
ORD0167325,C06566,P01224,S0065,1,3584,3584,2023-09-16,2023-09-24,2023-09-26,Delivered,Bhopal,0
ORD0167326,C00892,P01877,S0004,2,2098,4196,2022-09-06,2022-09-11,2022-09-12,Delivered,Patna,0
ORD0167327,C07365,P04433,S0135,2,5889,11778,2024-03-14,2024-03-17,2024-03-19,Delivered,Chandigarh,0
ORD0167328,C01337,P04086,S0058,3,1876,5628,2024-07-03,2024-07-10,2024-07-09,Delivered,Vadodara,0
ORD0167329,C01466,P00392,S0028,1,3533,3533,2023-03-24,2023-03-30,2023-04-02,Confirmed,Patna,0
ORD0167330,C01990,P03406,S0118,3,3223,9669,2022-11-27,2022-11-29,2022-12-03,Delivered,Kochi,0
ORD0167331,C00325,P04399,S0011,1,4043,4043,2024-12-05,2024-12-14,2024-12-13,Delivered,Pune,0
ORD0167332,C09264,P01411,S0134,2,3989,7978,2023-07-15,2023-07-24,2023-07-24,Delivered,Vadodara,99
ORD0167333,C09385,P04248,S0029,3,4527,13581,2023-11-14,2023-11-18,2023-11-17,Shipped,Indore,0
ORD0167334,C09332,P02740,S0007,2,11805,23610,2023-05-04,2023-05-08,2023-05-13,Delivered,Pune,0
ORD0167335,C07992,P03317,S0039,1,10632,10632,2022-01-08,2022-01-11,2022-01-15,Shipped,Nagpur,0
ORD0167336,C05858,P03426,S0054,3,274,822,2023-05-30,2023-06-03,2023-06-02,Delivered,Indore,99
ORD0167337,C05777,P01398,S0148,2,501,1002,2024-06-09,2024-06-16,2024-06-18,Placed,Indore,0
ORD0167338,C07022,P00885,S0029,1,1412,1412,2024-05-31,2024-06-03,2024-06-02,Delivered,Surat,49
ORD0167339,C03889,P01951,S0037,3,4171,12513,2022-07-19,2022-07-24,2022-07-25,Delivered,Indore,49
ORD0167340,C01354,P02739,S0120,3,1280,3840,2022-03-07,2022-03-15,2022-03-18,Delivered,Mumbai,49
ORD0167341,C06276,P03426,S0032,2,274,548,2023-11-23,2023-12-03,2023-12-03,Delivered,Kolkata,0
ORD0167342,C01471,P01525,S0009,1,5545,5545,2023-02-01,2023-02-05,2023-02-07,Delivered,Hyderabad,0
ORD0167343,C01318,P03390,S0090,1,4577,4577,2023-04-23,2023-04-29,2023-04-29,Delivered,Vadodara,49
ORD0167344,C09999,P03363,S0120,3,3443,10329,2022-01-11,2022-01-20,2022-01-21,Delivered,Chennai,99
ORD0167345,C04676,P04881,S0127,3,2021,6063,2022-07-16,2022-07-24,2022-07-29,Delivered,Bhopal,49
ORD0167346,C08810,P04072,S0069,3,3789,11367,2023-07-14,2023-07-20,2023-07-20,Delivered,Bhopal,49
ORD0167347,C08870,P00456,S0111,3,2088,6264,2024-01-17,2024-01-19,2024-01-24,Delivered,Surat,0
ORD0167348,C02147,P01262,S0095,1,5538,5538,2024-02-17,2024-02-20,2024-02-21,Confirmed,Ludhiana,49
ORD0167349,C03083,P03105,S0090,3,13787,41361,2022-08-01,2022-08-06,2022-08-05,Delivered,Pune,0
ORD0167350,C06032,P02209,S0057,3,847,2541,2022-11-04,2022-11-11,2022-11-13,Shipped,Jaipur,0
ORD0167351,C01006,P00611,S0063,3,3521,10563,2022-02-27,2022-03-01,2022-02-28,Delivered,Delhi,99
ORD0167352,C01197,P01110,S0135,1,3925,3925,2023-03-12,2023-03-14,2023-03-18,Delivered,Mumbai,0
ORD0167353,C01602,P02658,S0011,2,504,1008,2022-03-06,2022-03-11,2022-03-10,Delivered,Kolkata,0
ORD0167354,C06274,P00275,S0081,1,522,522,2022-07-24,2022-08-03,2022-08-08,Delivered,Lucknow,0
ORD0167355,C03889,P01014,S0061,1,786,786,2024-05-23,2024-05-31,2024-06-03,Shipped,Hyderabad,49
ORD0167356,C07367,P00553,S0064,3,1567,4701,2024-01-07,2024-01-12,2024-01-17,Delivered,Kochi,99
ORD0167357,C04197,P00505,S0089,2,2923,5846,2024-06-04,2024-06-12,2024-06-12,Shipped,Ahmedabad,49
ORD0167358,C03505,P03889,S0070,1,598,598,2022-09-17,2022-09-23,2022-09-26,Delivered,Ahmedabad,49
ORD0167359,C03262,P04678,S0085,3,6269,18807,2024-10-31,2024-11-07,2024-11-10,Delivered,Kochi,49
ORD0167360,C04451,P03078,S0036,3,10176,30528,2022-12-05,2022-12-07,2022-12-08,Delivered,Bhopal,0
ORD0167361,C09089,P02205,S0046,3,2140,6420,2022-08-08,2022-08-16,2022-08-16,Shipped,Bhopal,0
ORD0167362,C03570,P02015,S0058,3,1378,4134,2023-01-27,2023-02-02,2023-02-07,Delivered,Chennai,0
ORD0167363,C01972,P02400,S0049,3,4451,13353,2022-01-16,2022-01-19,2022-01-23,Delivered,Indore,0
ORD0167364,C00351,P03175,S0096,3,1524,4572,2022-05-14,2022-05-20,2022-05-19,Cancelled,Pune,0
ORD0167365,C09756,P03343,S0146,2,3557,7114,2023-03-13,2023-03-15,2023-03-15,Cancelled,Lucknow,49
ORD0167366,C01420,P03776,S0024,3,221,663,2023-05-02,2023-05-04,2023-05-03,Confirmed,Bhopal,0
ORD0167367,C02866,P02997,S0061,1,1449,1449,2024-06-01,2024-06-04,2024-06-03,Cancelled,Vadodara,99
ORD0167368,C05436,P01313,S0148,3,4896,14688,2024-02-05,2024-02-08,2024-02-12,Shipped,Delhi,49
ORD0167369,C02385,P03050,S0026,2,12173,24346,2022-04-06,2022-04-09,2022-04-10,Delivered,Vadodara,49
ORD0167370,C03941,P02786,S0091,2,1106,2212,2024-07-23,2024-08-02,2024-08-02,Delivered,Kochi,99
ORD0167371,C07399,P00010,S0105,1,482,482,2022-11-30,2022-12-10,2022-12-12,Delivered,Chennai,49
ORD0167372,C01215,P03868,S0026,1,1666,1666,2024-10-10,2024-10-13,2024-10-12,Shipped,Bhopal,49
ORD0167373,C01789,P01313,S0055,2,4896,9792,2022-08-24,2022-09-02,2022-09-07,Confirmed,Patna,99
ORD0167374,C01372,P00567,S0021,2,4959,9918,2023-04-30,2023-05-06,2023-05-11,Delivered,Kochi,99
ORD0167375,C01662,P02911,S0037,1,1326,1326,2023-05-16,2023-05-26,2023-05-31,Delivered,Patna,49
ORD0167376,C01572,P04008,S0046,2,3606,7212,2023-10-17,2023-10-20,2023-10-19,Returned,Vadodara,0
ORD0167377,C02867,P01295,S0141,1,817,817,2023-02-24,2023-03-03,2023-03-06,Delivered,Kolkata,49
ORD0167378,C02601,P02679,S0062,1,644,644,2023-10-28,2023-11-01,2023-10-31,Confirmed,Kochi,99
ORD0167379,C09949,P02879,S0141,2,5583,11166,2023-09-21,2023-09-30,2023-10-05,Shipped,Hyderabad,0
ORD0167380,C07693,P02424,S0149,2,4114,8228,2023-04-02,2023-04-08,2023-04-07,Confirmed,Ludhiana,49
ORD0167381,C09022,P02843,S0064,1,3650,3650,2023-07-23,2023-07-31,2023-08-05,Delivered,Delhi,0
ORD0167382,C02642,P01425,S0125,1,896,896,2022-10-14,2022-10-24,2022-10-23,Returned,Lucknow,49
ORD0167383,C01613,P03371,S0105,3,3526,10578,2023-04-12,2023-04-15,2023-04-18,Delivered,Lucknow,99
ORD0167384,C01102,P03665,S0125,3,4154,12462,2023-12-07,2023-12-16,2023-12-16,Delivered,Kolkata,49
ORD0167385,C08801,P02703,S0027,1,2542,2542,2022-12-08,2022-12-16,2022-12-16,Delivered,Vadodara,0
ORD0167386,C01662,P01633,S0030,3,241,723,2024-08-18,2024-08-20,2024-08-25,Delivered,Delhi,99
ORD0167387,C05452,P01167,S0005,1,3205,3205,2023-01-04,2023-01-09,2023-01-10,Delivered,Kochi,99
ORD0167388,C08502,P02668,S0143,3,4597,13791,2022-11-05,2022-11-09,2022-11-11,Returned,Mumbai,0
ORD0167389,C03176,P03899,S0012,3,11907,35721,2023-01-28,2023-02-01,2023-02-01,Delivered,Chandigarh,0
ORD0167390,C01588,P03130,S0149,3,203,609,2022-09-22,2022-09-29,2022-10-02,Delivered,Delhi,0
ORD0167391,C00363,P02060,S0129,2,3208,6416,2022-03-31,2022-04-08,2022-04-12,Confirmed,Chandigarh,0
ORD0167392,C09383,P02379,S0072,1,680,680,2022-01-16,2022-01-24,2022-01-27,Delivered,Bhopal,49
ORD0167393,C03508,P02664,S0123,1,7262,7262,2024-08-15,2024-08-22,2024-08-23,Shipped,Ahmedabad,0
ORD0167394,C08471,P03423,S0150,2,2778,5556,2022-08-10,2022-08-15,2022-08-14,Delivered,Bengaluru,0
ORD0167395,C00707,P03704,S0126,2,211,422,2022-09-14,2022-09-23,2022-09-26,Placed,Chennai,99
ORD0167396,C00715,P04713,S0009,3,399,1197,2023-08-28,2023-08-30,2023-08-30,Delivered,Mumbai,99
ORD0167397,C01686,P00686,S0119,1,4335,4335,2022-09-04,2022-09-12,2022-09-11,Delivered,Bengaluru,99
ORD0167398,C01497,P03892,S0088,3,3695,11085,2023-05-30,2023-06-03,2023-06-08,Delivered,Vadodara,49
ORD0167399,C09125,P03216,S0060,2,14325,28650,2024-06-18,2024-06-25,2024-06-27,Delivered,Hyderabad,99
ORD0167400,C00737,P03128,S0032,1,4457,4457,2023-01-03,2023-01-12,2023-01-17,Delivered,Lucknow,0
ORD0167401,C08395,P02735,S0058,3,4909,14727,2024-11-01,2024-11-09,2024-11-09,Delivered,Patna,0
ORD0167402,C00080,P04016,S0056,3,745,2235,2024-01-26,2024-02-04,2024-02-07,Placed,Lucknow,0
ORD0167403,C08959,P01808,S0098,1,4870,4870,2023-05-19,2023-05-27,2023-05-26,Confirmed,Bhopal,49
ORD0167404,C01622,P02101,S0024,1,1670,1670,2024-12-12,2024-12-18,2024-12-21,Delivered,Hyderabad,99
ORD0167405,C09675,P00524,S0061,2,5082,10164,2022-09-29,2022-10-03,2022-10-03,Delivered,Chennai,0
ORD0167406,C01627,P04042,S0135,2,2246,4492,2023-11-09,2023-11-17,2023-11-22,Delivered,Patna,49
ORD0167407,C05476,P02527,S0101,1,4348,4348,2024-10-13,2024-10-22,2024-10-24,Delivered,Chennai,49
ORD0167408,C07872,P03210,S0128,1,5064,5064,2024-06-21,2024-06-26,2024-06-30,Delivered,Hyderabad,49
ORD0167409,C01932,P01149,S0106,3,1980,5940,2024-03-26,2024-04-01,2024-03-31,Delivered,Lucknow,0
ORD0167410,C00060,P01898,S0054,1,3181,3181,2023-01-03,2023-01-10,2023-01-15,Returned,Pune,0
ORD0167411,C03769,P04067,S0030,2,1495,2990,2024-07-10,2024-07-20,2024-07-22,Delivered,Chandigarh,0
ORD0167412,C07948,P01665,S0085,3,286,858,2022-05-26,2022-05-28,2022-05-30,Delivered,Kochi,49
ORD0167413,C07325,P01806,S0013,3,4458,13374,2024-11-15,2024-11-19,2024-11-23,Delivered,Vadodara,0
ORD0167414,C01274,P00013,S0025,2,14568,29136,2022-11-26,2022-11-29,2022-11-28,Delivered,Nagpur,0
ORD0167415,C06888,P00530,S0122,1,5536,5536,2023-11-01,2023-11-08,2023-11-09,Delivered,Delhi,0
ORD0167416,C08212,P04354,S0100,3,3805,11415,2022-10-27,2022-10-29,2022-11-02,Confirmed,Surat,49
ORD0167417,C08473,P01576,S0149,1,5934,5934,2024-05-15,2024-05-22,2024-05-22,Delivered,Jaipur,49
ORD0167418,C01689,P03351,S0047,2,765,1530,2023-04-12,2023-04-20,2023-04-25,Delivered,Agra,49
ORD0167419,C05249,P02784,S0097,1,2707,2707,2024-07-31,2024-08-04,2024-08-06,Delivered,Nagpur,0
ORD0167420,C05698,P02770,S0021,2,10300,20600,2022-05-17,2022-05-26,2022-05-26,Cancelled,Delhi,0
ORD0167421,C02982,P01826,S0091,2,664,1328,2023-09-01,2023-09-05,2023-09-09,Delivered,Agra,0
ORD0167422,C08119,P04719,S0064,3,4142,12426,2023-04-07,2023-04-17,2023-04-18,Shipped,Indore,49
ORD0167423,C08142,P01644,S0028,2,4053,8106,2024-06-02,2024-06-05,2024-06-06,Shipped,Surat,49
ORD0167424,C03770,P04282,S0127,2,3490,6980,2023-03-01,2023-03-06,2023-03-07,Delivered,Pune,0
ORD0167425,C02529,P02012,S0036,3,1911,5733,2024-06-28,2024-07-06,2024-07-05,Shipped,Ahmedabad,49
ORD0167426,C07187,P01045,S0064,3,14265,42795,2022-08-05,2022-08-14,2022-08-14,Delivered,Delhi,0
ORD0167427,C00261,P01285,S0104,1,4858,4858,2023-07-17,2023-07-25,2023-07-25,Placed,Nagpur,49
ORD0167428,C04429,P04949,S0094,3,5663,16989,2024-07-11,2024-07-21,2024-07-25,Shipped,Patna,0
ORD0167429,C05867,P01314,S0133,2,3993,7986,2022-08-12,2022-08-21,2022-08-21,Returned,Bhopal,49
ORD0167430,C05295,P01947,S0059,2,5575,11150,2023-04-12,2023-04-20,2023-04-23,Delivered,Chandigarh,0
ORD0167431,C07927,P03343,S0031,1,3557,3557,2023-01-12,2023-01-21,2023-01-26,Delivered,Kolkata,49
ORD0167432,C07954,P03735,S0013,3,730,2190,2022-09-14,2022-09-24,2022-09-25,Delivered,Hyderabad,0
ORD0167433,C03508,P03176,S0014,1,3276,3276,2024-03-04,2024-03-10,2024-03-13,Delivered,Ahmedabad,49
ORD0167434,C09487,P03629,,2,7109,14218,2024-06-20,2024-06-23,2024-06-24,Delivered,Patna,0
ORD0167435,C07977,P02212,S0017,3,579,1737,2023-05-01,2023-05-04,2023-05-03,Delivered,Nagpur,0
ORD0167436,C03511,P04073,S0074,1,118,118,2022-12-13,2022-12-17,2022-12-17,Delivered,Patna,0
ORD0167437,C09380,P03533,S0082,2,2138,4276,2024-09-11,2024-09-15,2024-09-20,Confirmed,Jaipur,49
ORD0167438,C00304,P00057,S0113,3,241,723,2023-10-28,2023-11-03,2023-11-08,Delivered,Indore,0
ORD0167439,C01495,P00729,S0130,3,2049,6147,2024-05-28,2024-06-01,2024-06-02,Shipped,Ahmedabad,49
ORD0167440,C04843,P00771,S0136,1,9406,9406,2022-05-20,2022-05-28,2022-05-29,Delivered,Ahmedabad,99
ORD0167441,C07103,P00272,S0078,2,9456,18912,2023-07-30,2023-08-08,2023-08-11,Delivered,Indore,0
ORD0167442,C07824,P03561,S0029,1,6981,6981,2023-04-17,2023-04-26,2023-04-29,Delivered,Chandigarh,49
ORD0167443,C01980,P01239,S0044,1,703,703,2023-05-08,2023-05-16,2023-05-15,Placed,Kochi,0
ORD0167444,C08424,P04023,S0065,1,5644,5644,2023-02-20,2023-03-01,2023-03-02,Delivered,Kolkata,0
ORD0167445,C01983,P04682,S0025,3,3648,10944,2024-04-29,2024-05-09,2024-05-10,Confirmed,Delhi,0
ORD0167446,C06048,P00608,S0078,1,1509,1509,2024-07-29,2024-08-08,2024-08-09,Delivered,Kolkata,0
ORD0167447,C09791,P04075,S0136,3,4971,14913,2023-05-06,2023-05-13,2023-05-15,Delivered,Pune,0
ORD0167448,C07760,P03163,S0037,2,340,680,2022-03-29,2022-04-03,2022-04-08,Delivered,Vadodara,0
ORD0167449,C08255,P02363,S0009,3,3148,9444,2023-12-13,2023-12-23,2023-12-24,Shipped,Pune,99
ORD0167450,C01985,P00931,S0035,1,4213,4213,2023-02-21,2023-03-02,2023-03-07,Delivered,Ahmedabad,0
ORD0167451,C01157,P00505,S0076,2,2923,5846,2024-08-12,2024-08-20,2024-08-24,Delivered,Chennai,49
ORD0167452,C06508,P03957,S0127,3,2545,7635,2022-01-30,2022-02-09,2022-02-08,Delivered,Indore,49
ORD0167453,C05517,P03286,S0044,1,4676,4676,2024-07-16,2024-07-20,2024-07-24,Shipped,Bhopal,49
ORD0167454,C09259,P04955,S0091,1,3875,3875,2024-02-11,2024-02-17,2024-02-21,Confirmed,Delhi,0
ORD0167455,C07907,P01586,S0042,3,702,2106,2024-05-28,2024-05-30,2024-06-04,Confirmed,Hyderabad,0
ORD0167456,C01132,P04329,S0008,2,299,598,2024-03-14,2024-03-22,2024-03-21,Delivered,Mumbai,49
ORD0167457,C00913,P03939,S0072,3,2522,7566,2024-12-31,2025-01-04,2025-01-04,Delivered,Mumbai,49
ORD0167458,C02776,P03660,S0131,1,9828,9828,2023-03-19,2023-03-23,2023-03-24,Delivered,Ludhiana,49
ORD0167459,C09538,P02705,S0002,2,3745,7490,2022-08-10,2022-08-19,2022-08-20,Delivered,Jaipur,49
ORD0167460,C00236,P03529,S0030,1,1017,1017,2022-01-02,2022-01-09,2022-01-11,Delivered,Ahmedabad,0
ORD0167461,C03879,P01656,S0135,1,3606,3606,2022-11-14,2022-11-23,2022-11-28,Delivered,Agra,99
ORD0167462,C03588,P00984,S0054,2,3035,6070,2023-06-03,2023-06-09,2023-06-09,Delivered,Patna,99
ORD0167463,C03876,P01373,S0078,3,7061,21183,2023-12-28,2024-01-03,2024-01-07,Delivered,Chandigarh,0
ORD0167464,C06724,P03091,S0029,3,3540,10620,2022-11-28,2022-12-05,2022-12-04,Delivered,Surat,0
ORD0167465,C07126,P04128,S0095,1,3753,3753,2024-07-05,2024-07-08,2024-07-08,Placed,Lucknow,99
ORD0167466,C09839,P03504,S0020,2,2195,4390,2024-07-23,2024-07-29,2024-07-30,Delivered,Nagpur,0
ORD0167467,C09960,P02959,S0077,3,276,828,2023-03-08,2023-03-12,2023-03-12,Delivered,Mumbai,49
ORD0167468,C07625,P03802,S0078,1,4584,4584,2023-05-12,2023-05-14,2023-05-17,Delivered,Ahmedabad,99
ORD0167469,C04947,P03786,S0053,2,11433,22866,2023-09-14,2023-09-17,2023-09-20,Delivered,Pune,49
ORD0167470,C07679,P01991,S0042,1,2279,2279,2023-06-11,2023-06-14,2023-06-14,Delivered,Pune,99
ORD0167471,C05013,P01541,S0114,3,432,1296,2023-11-29,2023-12-05,2023-12-05,Shipped,Chennai,0
ORD0167472,C02833,P02230,S0090,2,2577,5154,2023-09-15,2023-09-19,2023-09-20,Cancelled,Nagpur,0
ORD0167473,C00629,P04963,S0108,1,6374,6374,2024-01-20,2024-01-26,2024-01-27,Delivered,Pune,0
ORD0167474,C04673,P04015,S0075,3,3085,9255,2024-03-30,2024-04-09,2024-04-12,Delivered,Nagpur,99
ORD0167475,C08027,P03253,S0022,2,11974,23948,2023-08-25,2023-08-29,2023-08-30,Delivered,Bhopal,0
ORD0167476,C07594,P03596,S0101,1,1309,1309,2022-08-02,2022-08-05,2022-08-05,Delivered,Agra,49
ORD0167477,C09189,P04525,S0019,1,4462,4462,2023-08-25,2023-09-04,2023-09-05,Delivered,Chandigarh,0
ORD0167478,C01969,P02718,S0086,1,1949,1949,2024-09-22,2024-10-02,2024-10-07,Placed,Patna,49
ORD0167479,C04019,P02515,S0127,2,6730,13460,2023-01-22,2023-02-01,2023-02-05,Delivered,Jaipur,0
ORD0167480,C05052,P02851,S0065,2,6333,12666,2023-12-10,2023-12-15,2023-12-17,Returned,Bhopal,99
ORD0167481,C03054,P02294,S0025,1,5508,5508,2022-08-16,2022-08-25,2022-08-30,Returned,Kochi,0
ORD0167482,C07849,P00058,S0104,1,6067,6067,2022-05-23,2022-06-01,2022-06-04,Delivered,Surat,0
ORD0167483,C07752,P02789,S0145,3,2186,6558,2022-08-09,2022-08-13,2022-08-18,Delivered,Kolkata,49
ORD0167484,C02648,P03489,S0109,2,1629,3258,2022-10-22,2022-10-28,2022-11-02,Delivered,Ludhiana,99
ORD0167485,C00743,P04489,S0028,3,771,2313,2023-10-15,2023-10-20,2023-10-20,Delivered,Indore,49
ORD0167486,C01788,P02291,S0140,3,2341,7023,2022-07-03,2022-07-11,2022-07-13,Cancelled,Ahmedabad,0
ORD0167487,C00990,P01912,S0133,1,2774,2774,2022-06-15,2022-06-22,2022-06-22,Returned,Delhi,49
ORD0167488,C05517,P01736,,1,4407,4407,2022-01-17,2022-01-22,2022-01-22,Delivered,Surat,0
ORD0167489,C01552,P02067,S0054,3,5617,16851,2023-03-12,2023-03-16,2023-03-18,Delivered,Delhi,99
ORD0167490,C06641,P00001,S0103,2,2375,4750,2023-06-18,2023-06-26,2023-06-29,Delivered,Bhopal,99
ORD0167491,C01417,P02790,S0059,3,1970,5910,2024-04-28,2024-05-04,2024-05-09,Delivered,Kochi,0
ORD0167492,C00387,P01910,S0096,1,8725,8725,2024-08-28,2024-08-31,2024-09-04,Delivered,Surat,0
ORD0167493,C04634,P02275,S0090,1,957,957,2023-11-07,2023-11-12,2023-11-16,Delivered,Delhi,99
ORD0167494,C05816,P03937,S0049,2,3366,6732,2024-05-06,2024-05-12,2024-05-17,Delivered,Patna,99
ORD0167495,C00720,P00207,S0072,2,1877,3754,2024-01-14,2024-01-23,2024-01-22,Delivered,Delhi,0
ORD0167496,C06931,P03128,S0020,1,4457,4457,2022-03-21,2022-03-28,2022-03-28,Delivered,Patna,0
ORD0167497,C01362,P02718,S0064,2,1949,3898,2022-01-28,2022-01-31,2022-02-04,Delivered,Kolkata,0
ORD0167498,C00100,P01342,S0132,2,1380,2760,2022-06-13,2022-06-16,2022-06-16,Delivered,Ludhiana,49
ORD0167499,C08219,P04458,S0080,2,2992,5984,2023-12-31,2024-01-09,2024-01-08,Delivered,Hyderabad,49
ORD0167500,C01264,P04195,S0009,1,742,742,2022-02-03,2022-02-11,2022-02-15,Delivered,Mumbai,49
ORD0167501,C01652,P00234,S0129,1,4675,4675,2023-10-31,2023-11-10,2023-11-15,Shipped,Hyderabad,0
ORD0167502,C03555,P03464,S0105,3,2734,8202,2023-04-03,2023-04-06,2023-04-10,Delivered,Hyderabad,49
ORD0167503,C05771,P01477,S0146,3,387,1161,2024-09-19,2024-09-26,2024-09-25,Delivered,Kolkata,0
ORD0167504,C07899,P01378,S0076,3,6050,18150,2022-08-16,2022-08-24,2022-08-27,Delivered,Chandigarh,0
ORD0167505,C01922,P04758,S0074,3,1060,3180,2024-09-16,2024-09-20,2024-09-21,Delivered,Vadodara,0
ORD0167506,C03775,P02921,S0069,1,4088,4088,2022-05-16,2022-05-26,2022-05-25,Shipped,Hyderabad,0
ORD0167507,C09969,P03274,S0010,1,7568,7568,2024-12-20,2024-12-25,2024-12-29,Delivered,Chennai,0
ORD0167508,C07886,P03650,S0021,1,658,658,2024-10-28,2024-10-31,2024-10-31,Cancelled,Nagpur,99
ORD0167509,C09154,P00165,S0118,2,1803,3606,2022-01-12,2022-01-20,2022-01-19,Shipped,Ludhiana,0
ORD0167510,C03495,P02063,S0036,3,3809,11427,2022-07-23,2022-08-01,2022-08-06,Delivered,Hyderabad,0
ORD0167511,C07933,P02695,S0090,2,3486,6972,2023-11-17,2023-11-23,2023-11-27,Delivered,Agra,49
ORD0167512,C05013,P00085,S0123,1,538,538,2023-10-18,2023-10-28,2023-11-01,Delivered,Hyderabad,0
ORD0167513,C05097,P01823,S0072,2,456,912,2023-05-28,2023-05-30,2023-06-01,Delivered,Ahmedabad,99
ORD0167514,C09203,P00349,S0046,2,12216,24432,2024-06-05,2024-06-15,2024-06-19,Delivered,Vadodara,0
ORD0167515,C06204,P04674,S0068,3,13884,41652,2024-02-29,2024-03-10,2024-03-13,Delivered,Bengaluru,0
ORD0167516,C03324,P00387,S0106,2,2375,4750,2023-10-29,2023-11-04,2023-11-06,Delivered,Ludhiana,49
ORD0167517,C03245,P03012,S0028,1,7645,7645,2023-02-20,2023-03-01,2023-03-04,Placed,Bhopal,49
ORD0167518,C04986,P00020,S0035,1,3932,3932,2024-01-12,2024-01-20,2024-01-21,Delivered,Indore,49
ORD0167519,C09976,P04473,S0128,1,3125,3125,2024-07-03,2024-07-09,2024-07-10,Delivered,Lucknow,49
ORD0167520,C05795,P04177,S0044,1,691,691,2024-08-07,2024-08-14,2024-08-13,Cancelled,Patna,49
ORD0167521,C07234,P04253,S0042,1,5915,5915,2023-09-01,2023-09-08,2023-09-13,Delivered,Agra,0
ORD0167522,C01273,P02564,S0104,3,229,687,2022-10-02,2022-10-08,2022-10-11,Delivered,Bengaluru,49
ORD0167523,C09843,P00972,S0071,1,3023,3023,2022-06-23,2022-06-28,2022-06-30,Returned,Nagpur,49
ORD0167524,C08423,P04714,S0046,1,4261,4261,2023-12-05,2023-12-14,2023-12-19,Delivered,Indore,49
ORD0167525,C05232,P03960,S0138,2,2746,5492,2023-06-13,2023-06-16,2023-06-17,Delivered,Vadodara,99
ORD0167526,C04997,P04472,S0100,1,3700,3700,2022-03-08,2022-03-13,2022-03-12,Delivered,Patna,0
ORD0167527,C02004,P01344,S0125,3,10960,32880,2023-08-25,2023-09-02,2023-09-01,Delivered,Bhopal,99
ORD0167528,C06378,P01236,S0058,2,157,314,2024-11-06,2024-11-13,2024-11-18,Delivered,Hyderabad,0
ORD0167529,C03821,P02092,S0107,1,6311,6311,2023-08-25,2023-09-02,2023-09-01,Delivered,Ahmedabad,49
ORD0167530,C03280,P03496,S0123,1,3080,3080,2024-07-09,2024-07-12,2024-07-11,Delivered,Kolkata,0
ORD0167531,C03746,P02956,S0001,1,6711,6711,2024-08-20,2024-08-27,2024-08-26,Delivered,Lucknow,0
ORD0167532,C06769,P04451,S0081,1,4176,4176,2022-05-22,2022-05-25,2022-05-29,Delivered,Ahmedabad,0
