return_id,order_id,customer_id,product_id,reason,return_date,refund_amount,status
RET039651,ORD0072514,C01356,P01023,Wrong Item Delivered,2024-05-11,1366.66,Refunded
RET039652,ORD0031867,C08880,P03393,Changed Mind,2024-09-30,2179.15,Picked Up
RET039653,ORD0125466,C05179,P00440,Wrong Item Delivered,2023-03-23,20494.51,Refunded
RET039654,ORD0113886,C01945,P04573,Wrong Item Delivered,2024-07-23,8936.93,Refunded
RET039655,ORD0099642,C05321,P00141,Changed Mind,2023-04-12,1413.24,Refunded
RET039656,ORD0057068,C09590,P03086,Better Price Found,2022-01-10,415.65,Refunded
RET039657,ORD0199948,C05103,P02672,Better Price Found,2024-04-01,8415.81,Requested
RET039658,ORD0164414,C08780,P01294,Wrong Item Delivered,2024-05-15,2061.17,Requested
RET039659,ORD0110506,C03335,P02727,Better Price Found,2023-08-11,2472.21,Refunded
RET039660,ORD0104707,C03068,P03919,Not as Described,2023-05-19,1277.42,Refunded
RET039661,ORD0037593,C05183,P03794,Defective Product,2022-11-11,748.6,Approved
RET039662,ORD0058734,C06937,P00411,Duplicate Order,2023-02-19,11966.78,Rejected
RET039663,ORD0004307,C08344,P04067,Changed Mind,2022-12-15,2751.65,Picked Up
RET039664,ORD0003146,C04505,P04642,Better Price Found,2023-09-08,8046.56,Approved
RET039665,ORD0100416,C02786,P01180,Duplicate Order,2023-12-01,1524.16,Approved
RET039666,ORD0188223,C03162,P02000,Changed Mind,2023-05-11,1283.66,Refunded
RET039667,ORD0068722,C04132,P00013,Better Price Found,2023-07-31,13985.72,Rejected
RET039668,ORD0188224,C01671,P00684,Not as Described,2023-10-08,2463.73,Approved
RET039669,ORD0027537,C00767,P01077,Wrong Size,2023-03-04,980.98,Approved
RET039670,ORD0079345,C09239,P04817,Changed Mind,2024-09-13,5178.09,Approved
RET039671,ORD0071038,C07999,P03013,Duplicate Order,2023-10-28,4619.42,Approved
RET039672,ORD0058475,C01278,P04798,Changed Mind,2024-01-09,8029.61,Refunded
RET039673,ORD0115211,C04154,P04247,Changed Mind,2024-02-09,9990.16,Refunded
RET039674,ORD0156667,C07262,P01151,Quality Issue,2024-03-01,315.12,Refunded
RET039675,ORD0189322,C02489,P02922,Changed Mind,2023-09-04,18023.26,Requested
RET039676,ORD0172024,C07095,P02559,Quality Issue,2023-02-05,2546.05,Refunded
RET039677,ORD0158719,C03125,P02707,Better Price Found,2023-06-22,5230.79,Refunded
RET039678,ORD0178593,C01146,P04434,Wrong Size,2024-01-28,995.1,Refunded
RET039679,ORD0187584,C00904,P01579,Not as Described,2022-08-28,6447.24,Picked Up
RET039680,ORD0082817,C08016,P04330,Wrong Size,2024-08-04,1854.23,Approved
RET039681,ORD0041777,C00565,P03213,Duplicate Order,2024-09-01,4540.72,Refunded
RET039682,ORD0163007,C05287,P00590,Changed Mind,2022-07-06,4984.48,Refunded
RET039683,ORD0147700,C08684,P02550,Wrong Size,2023-09-26,1606.12,Picked Up
RET039684,ORD0011087,C06832,P01936,Not as Described,2022-10-11,8830.65,Rejected
RET039685,ORD0189333,C07530,P04420,Wrong Item Delivered,2023-04-12,3449.46,Refunded
RET039686,ORD0144469,C03197,P01643,Not as Described,2023-05-10,7457.48,Requested
RET039687,ORD0095448,C04889,P01589,Not as Described,2024-04-20,1149.89,Approved
RET039688,ORD0136919,C05338,P01169,Better Price Found,2022-06-27,4636.6,Refunded
RET039689,ORD0125974,C00931,P04754,Not as Described,2022-05-08,10166.59,Refunded
RET039690,ORD0069977,C07949,P04084,Quality Issue,2024-05-15,11360.5,Refunded
RET039691,ORD0164213,C05360,P03253,Changed Mind,2022-09-25,21386.99,Refunded
RET039692,ORD0017464,C05456,P04977,Wrong Item Delivered,2023-04-27,2639.47,Picked Up
RET039693,ORD0069425,C06763,P02455,Better Price Found,2023-11-26,17871.87,Refunded
RET039694,ORD0164210,C01941,P01348,Duplicate Order,2022-02-03,1984.2,Refunded
RET039695,ORD0123735,C09475,P04165,Better Price Found,2022-05-04,888.12,Refunded
RET039696,ORD0158333,C05161,P00393,Quality Issue,2024-04-30,20999.78,Refunded
RET039697,ORD0079565,C00528,P01713,Changed Mind,2022-08-15,8302.64,Requested
RET039698,ORD0193985,C01703,P02570,Wrong Item Delivered,2022-05-02,3018.32,Picked Up
RET039699,ORD0133922,C07477,P04718,Defective Product,2024-11-24,424.16,Refunded
RET039700,ORD0035933,C09254,P02247,Not as Described,2022-08-09,1283.64,Refunded
RET039701,ORD0184266,C05856,P03323,Not as Described,2024-08-13,3234.32,Approved
RET039702,ORD0073702,C08262,P04320,Defective Product,2022-12-27,1213.18,Refunded
RET039703,ORD0096112,C02184,P01691,Quality Issue,2024-08-26,8219.85,Refunded
RET039704,ORD0187158,C00565,P03509,Quality Issue,2023-08-05,2240.33,Refunded
RET039705,ORD0155139,C04951,P00017,Duplicate Order,2022-02-28,12723.88,Requested
RET039706,ORD0168813,C00857,P01337,Better Price Found,2023-02-07,15387.76,Refunded
RET039707,ORD0154771,C01091,P03936,Changed Mind,2022-04-27,3316.8,Refunded
RET039708,ORD0146101,C05323,P03696,Duplicate Order,2023-07-10,9279.98,Refunded
RET039709,ORD0116722,C01620,P04420,Wrong Item Delivered,2023-07-13,2242.63,Refunded
RET039710,ORD0179477,C02945,P04212,Not as Described,2022-05-13,9708.94,Requested
RET039711,ORD0126269,C09133,P00919,Wrong Item Delivered,2024-03-08,8252.57,Refunded
RET039712,ORD0120375,C08572,P03909,Quality Issue,2022-04-03,1288.79,Approved
RET039713,ORD0157164,C01235,P04204,Changed Mind,2023-04-08,1215.93,Picked Up
RET039714,ORD0017051,C04781,P03845,Changed Mind,2023-04-24,515.66,Refunded
RET039715,ORD0125631,C08563,P04414,Not as Described,2024-08-16,5909.64,Refunded
RET039716,ORD0120977,C03916,P01919,Duplicate Order,2024-01-12,2087.02,Refunded
RET039717,ORD0149069,C05669,P03627,Not as Described,2023-12-16,9340.12,Refunded
RET039718,ORD0022268,C08272,P04725,Wrong Size,2024-06-02,3489.89,Refunded
RET039719,ORD0106243,C09305,P03742,Better Price Found,2023-03-01,3378.18,Refunded
RET039720,ORD0136451,C03662,P01945,Wrong Size,2022-05-14,14227.69,Approved
RET039721,ORD0147770,C02084,P04498,Wrong Item Delivered,2023-09-23,3115.26,Rejected
RET039722,ORD0190539,C06816,P02295,Wrong Item Delivered,2022-11-29,1721.6,Refunded
RET039723,ORD0012324,C02041,P04128,Quality Issue,2023-10-02,9819.96,Approved
RET039724,ORD0104961,C09622,P01232,Not as Described,2022-07-13,2105.9,Refunded
RET039725,ORD0119896,C05218,P02045,Better Price Found,2022-02-10,12461.14,Approved
RET039726,ORD0175090,C03932,P03474,Not as Described,2024-03-23,3835.79,Approved
RET039727,ORD0140360,C06870,P00240,Duplicate Order,2023-03-25,9152.8,Refunded
RET039728,ORD0026553,C02488,P03656,Defective Product,2023-03-01,3981.07,Approved
RET039729,ORD0026923,C02845,P01846,Quality Issue,2022-12-31,7066.3,Refunded
RET039730,ORD0115980,C09811,P03513,Duplicate Order,2024-01-26,2825.29,Refunded
RET039731,ORD0130386,C07023,P01863,Better Price Found,2024-08-26,7949.78,Refunded
RET039732,ORD0123971,C02416,P02311,Not as Described,2022-12-10,7848.01,Rejected
RET039733,ORD0024937,C07334,P00553,Changed Mind,2023-01-15,2806.45,Refunded
RET039734,ORD0002335,C04067,P03400,Quality Issue,2024-06-20,3456.01,Approved
RET039735,ORD0031303,C03410,P03747,Wrong Item Delivered,2023-10-09,5091.41,Refunded
RET039736,ORD0172565,C09163,P02670,Quality Issue,2023-05-19,7548.34,Picked Up
RET039737,ORD0155756,C03707,P00102,Changed Mind,2022-11-09,9001.97,Refunded
RET039738,ORD0097031,C06668,P01572,Better Price Found,2023-03-08,2861.29,Refunded
RET039739,ORD0055242,C01167,P02484,Duplicate Order,2024-04-16,1312.01,Picked Up
RET039740,ORD0170205,C06582,P02660,Duplicate Order,2024-11-13,6488.74,Approved
RET039741,ORD0137176,C08942,P01249,Better Price Found,2024-11-27,2850.98,Refunded
RET039742,ORD0159286,C02455,P04577,Better Price Found,2023-04-21,10894.95,Requested
RET039743,ORD0020798,C04362,P03649,Wrong Item Delivered,2022-09-04,10178.2,Rejected
RET039744,ORD0131310,C01123,P03303,Quality Issue,2023-11-06,2415.86,Requested
RET039745,ORD0131439,C09400,P03059,Better Price Found,2022-07-01,3047.88,Refunded
RET039746,ORD0079138,C07451,P03416,Better Price Found,2022-12-05,6695.6,Approved
RET039747,ORD0150828,C02829,P04732,Not as Described,2024-04-08,11086.81,Refunded
RET039748,ORD0157082,C01978,P03506,Better Price Found,2022-12-23,2729.38,Requested
RET039749,ORD0175936,C04556,P03456,Not as Described,2024-10-05,1396.08,Refunded
RET039750,ORD0073517,C05723,P04632,Better Price Found,2023-04-20,8597.28,Requested
RET039751,ORD0167102,C04295,P04689,Quality Issue,2024-06-21,1048.93,Requested
RET039752,ORD0091504,C07212,P02374,Duplicate Order,2024-01-29,791.79,Refunded
RET039753,ORD0030376,C03718,P01083,Duplicate Order,2023-09-17,21423.66,Approved
RET039754,ORD0117406,C08157,P03467,Duplicate Order,2023-04-16,803.19,Approved
RET039755,ORD0131075,C00047,P04831,Better Price Found,2024-08-05,30995.18,Picked Up
RET039756,ORD0174894,C00809,P01159,Wrong Item Delivered,2024-07-09,11828.32,Requested
RET039757,ORD0165488,C07776,P03316,Wrong Item Delivered,2024-08-28,4476.29,Requested
RET039758,ORD0178803,C09846,P02494,Defective Product,2022-04-22,26195.57,Approved
RET039759,ORD0183997,C08508,P00156,Duplicate Order,2024-03-29,1366.95,Approved
RET039760,ORD0105547,C04023,P02011,Not as Described,2022-06-23,2585.76,Approved
RET039761,ORD0065569,C05996,P02570,Defective Product,2022-09-27,9989.28,Approved
RET039762,ORD0160280,C07726,P04142,Changed Mind,2023-07-16,3748.35,Refunded
RET039763,ORD0096483,C00236,P03903,Defective Product,2022-07-31,702.34,Picked Up
RET039764,ORD0019820,C03010,P02860,Wrong Size,2024-11-10,4493.59,Rejected
RET039765,ORD0193851,C06470,P01202,Wrong Item Delivered,2024-02-26,2051.25,Requested
RET039766,ORD0167007,C09086,P00023,Wrong Item Delivered,2022-09-19,3829.22,Requested
RET039767,ORD0074103,C01466,P03446,Better Price Found,2022-03-20,25028.49,Refunded
RET039768,ORD0035306,C05337,P02323,Wrong Size,2023-12-23,2165.39,Refunded
RET039769,ORD0058502,C05015,P01108,Quality Issue,2022-11-02,488.03,Picked Up
RET039770,ORD0109692,C06209,P04879,Better Price Found,2022-10-21,3078.45,Refunded
RET039771,ORD0163654,C06762,P00481,Quality Issue,2024-02-07,2690.02,Picked Up
RET039772,ORD0047261,C02032,P04510,Wrong Size,2023-10-13,2739.57,Refunded
RET039773,ORD0190200,C07954,P02944,Changed Mind,2024-04-08,133.93,Refunded
RET039774,ORD0103737,C04884,P02009,Wrong Size,2023-04-20,19873.19,Refunded
RET039775,ORD0168006,C01933,P01377,Wrong Item Delivered,2023-02-15,5927.29,Approved
RET039776,ORD0082843,C08110,P04477,Better Price Found,2022-01-21,2532.77,Approved
RET039777,ORD0051093,C00268,P03562,Changed Mind,2022-06-01,352.24,Picked Up
RET039778,ORD0088274,C03025,P00362,Wrong Size,2024-04-20,18942.68,Picked Up
RET039779,ORD0198086,C02808,P00168,Defective Product,2023-08-26,133.1,Requested
RET039780,ORD0178513,C09780,P02585,Quality Issue,2024-12-03,208.72,Approved
RET039781,ORD0042908,C01428,P00111,Wrong Item Delivered,2024-03-20,18493.81,Picked Up
RET039782,ORD0147394,C07263,P02173,Not as Described,2022-08-23,6871.06,Approved
RET039783,ORD0179349,C02952,P01009,Defective Product,2024-02-27,9200.24,Refunded
RET039784,ORD0158667,C01724,P01573,Not as Described,2022-04-28,8753.23,Refunded
RET039785,ORD0093976,C07527,P03873,Not as Described,2024-12-31,8804.3,Refunded
RET039786,ORD0137287,C08102,P03473,Not as Described,2024-09-09,1628.85,Refunded
RET039787,ORD0162088,C08040,P03980,Quality Issue,2022-09-19,7406.09,Refunded
RET039788,ORD0136684,C00404,P00509,Not as Described,2024-06-19,5298.3,Refunded
RET039789,ORD0037284,C06292,P03677,Wrong Size,2023-09-01,2068.04,Picked Up
RET039790,ORD0010382,C02507,P02399,Not as Described,2024-12-02,22404.9,Refunded
RET039791,ORD0060818,C05128,P00400,Better Price Found,2023-08-28,243.9,Requested
RET039792,ORD0099495,C05991,P02717,Quality Issue,2022-09-22,3860.02,Approved
RET039793,ORD0126940,C01361,P00347,Defective Product,2024-10-07,3755.6,Approved
RET039794,ORD0166350,C08251,P01816,Defective Product,2022-03-20,13425.88,Requested
RET039795,ORD0040945,C04792,P01854,Quality Issue,2023-06-23,13364.24,Approved
RET039796,ORD0130189,C04486,P04005,Quality Issue,2022-01-09,6244.49,Approved
RET039797,ORD0098993,C05755,P02669,Defective Product,2023-09-24,6730.18,Refunded
RET039798,ORD0023305,C01672,P02832,Better Price Found,2022-08-07,4702.03,Rejected
RET039799,ORD0026856,C00198,P02816,Wrong Item Delivered,2024-06-28,8209.66,Refunded
RET039800,ORD0084286,C02671,P00231,Wrong Size,2023-01-21,11714.05,Refunded
RET039801,ORD0114677,C06772,P04555,Changed Mind,2022-07-20,2673.18,Refunded
RET039802,ORD0000213,C04783,P00018,Wrong Size,2023-12-14,6845.11,Refunded
RET039803,ORD0085404,C06890,P04738,Not as Described,2022-10-14,721.23,Refunded
RET039804,ORD0028531,C05062,P01666,Defective Product,2023-10-25,23698.32,Requested
RET039805,ORD0116581,C07141,P02980,Defective Product,2024-04-21,1434.66,Refunded
RET039806,ORD0062292,C00180,P04199,Quality Issue,2022-03-26,3173.94,Refunded
RET039807,ORD0090857,C02303,P02638,Quality Issue,2023-05-23,8085.18,Refunded
RET039808,ORD0175631,C01186,P02264,Wrong Size,2025-01-09,2773.16,Approved
RET039809,ORD0007927,C09759,P01653,Duplicate Order,2022-11-02,863.66,Refunded
RET039810,ORD0134834,C07053,P02285,Quality Issue,2023-05-20,5707.0,Refunded
RET039811,ORD0093171,C00858,P02977,Wrong Item Delivered,2022-01-23,7688.81,Requested
RET039812,ORD0116460,C01679,P01157,Quality Issue,2023-12-14,1872.62,Refunded
RET039813,ORD0164863,C01051,P04785,Better Price Found,2022-04-21,2258.15,Refunded
RET039814,ORD0156669,C03711,P02308,Wrong Item Delivered,2023-10-07,1537.97,Refunded
RET039815,ORD0158801,C02760,P01420,Duplicate Order,2023-06-23,5208.87,Refunded
RET039816,ORD0186087,C01231,P04076,Better Price Found,2022-10-04,941.68,Refunded
RET039817,ORD0162787,C04558,P04505,Changed Mind,2022-06-27,2270.77,Approved
RET039818,ORD0064266,C05985,P03122,Wrong Size,2024-08-19,2194.02,Approved
RET039819,ORD0118409,C02057,P00893,Wrong Item Delivered,2022-08-15,31865.53,Refunded
RET039820,ORD0080732,C01492,P03395,Changed Mind,2022-05-09,4276.4,Requested
RET039821,ORD0171634,C09577,P03097,Duplicate Order,2023-05-17,3178.95,Approved
RET039822,ORD0075286,C08785,P04445,Quality Issue,2023-01-02,9241.17,Approved
RET039823,ORD0105171,C09338,P02715,Not as Described,2024-10-03,7179.65,Approved
RET039824,ORD0155897,C04342,P04955,Quality Issue,2024-03-30,3776.49,Refunded
RET039825,ORD0084911,C04763,P01119,Better Price Found,2024-07-22,10772.19,Refunded
RET039826,ORD0022174,C05682,P01044,Better Price Found,2024-08-12,30434.21,Refunded
RET039827,ORD0157932,C07492,P01807,Not as Described,2024-12-23,6462.91,Approved
RET039828,ORD0048331,C05332,P01492,Quality Issue,2024-03-08,2578.54,Approved
RET039829,ORD0149555,C00151,P01354,Duplicate Order,2022-04-08,192.19,Refunded
RET039830,ORD0131806,C01429,P01399,Wrong Size,2023-08-29,18510.62,Picked Up
RET039831,ORD0186397,C09863,P02334,Wrong Item Delivered,2023-04-21,690.1,Refunded
RET039832,ORD0021339,C03996,P01185,Defective Product,2023-12-07,7908.41,Refunded
RET039833,ORD0051974,C07849,P02316,Wrong Size,2024-07-13,720.28,Requested
RET039834,ORD0155102,C03329,P03357,Quality Issue,2022-08-11,580.32,Approved
RET039835,ORD0154140,C00105,P03095,Quality Issue,2024-11-21,21731.69,Approved
RET039836,ORD0043139,C00951,P01892,Wrong Size,2022-10-05,8508.19,Requested
RET039837,ORD0087564,C09386,P00775,Wrong Item Delivered,2023-08-14,424.77,Refunded
RET039838,ORD0027180,C03910,P02489,Not as Described,2023-05-26,12465.31,Refunded
RET039839,ORD0138991,C05841,P02630,Quality Issue,2024-11-07,480.77,Approved
RET039840,ORD0148505,C04450,P03140,Wrong Item Delivered,2024-07-25,2388.61,Picked Up
RET039841,ORD0049247,C06426,P04335,Changed Mind,2024-06-07,2302.45,Refunded
RET039842,ORD0199602,C02181,P04507,Better Price Found,2024-09-10,11439.0,Approved
RET039843,ORD0174275,C00298,P02690,Not as Described,2022-11-14,7392.36,Refunded
RET039844,ORD0193239,C07268,P03528,Not as Described,2022-11-06,12530.07,Refunded
RET039845,ORD0059191,C05695,P01366,Wrong Size,2022-06-10,2581.97,Picked Up
RET039846,ORD0026953,C05829,P04678,Defective Product,2023-04-28,17834.5,Refunded
RET039847,ORD0191666,C06849,P02299,Duplicate Order,2022-07-04,4397.81,Refunded
RET039848,ORD0006508,C08054,P03619,Wrong Size,2023-01-29,13683.42,Approved
RET039849,ORD0027104,C00051,P03207,Better Price Found,2022-02-05,876.68,Refunded
RET039850,ORD0019191,C05785,P03551,Better Price Found,2022-01-08,6482.78,Approved
RET039851,ORD0081285,C09450,P00697,Better Price Found,2023-03-29,7052.0,Picked Up
RET039852,ORD0006468,C07182,P01752,Duplicate Order,2023-10-27,4032.87,Refunded
RET039853,ORD0095954,C01856,P04465,Wrong Size,2024-05-09,11847.84,Refunded
RET039854,ORD0104896,C07927,P01800,Better Price Found,2023-04-30,3540.93,Approved
RET039855,ORD0078578,C06188,P00750,Wrong Item Delivered,2022-03-18,767.75,Refunded
RET039856,ORD0054357,C01350,P02150,Defective Product,2023-10-28,10649.95,Approved
RET039857,ORD0045717,C03256,P03641,Wrong Size,2022-01-10,1206.21,Refunded
RET039858,ORD0165726,C04987,P02449,Not as Described,2023-02-18,304.86,Picked Up
RET039859,ORD0154394,C09491,P03468,Duplicate Order,2022-03-11,5376.69,Rejected
RET039860,ORD0026629,C07340,P03386,Wrong Size,2022-04-03,564.39,Picked Up
RET039861,ORD0152567,C03239,P04968,Defective Product,2022-05-18,3147.5,Approved
RET039862,ORD0162452,C05757,P03399,Duplicate Order,2023-03-01,39427.01,Refunded
RET039863,ORD0063627,C06176,P00924,Changed Mind,2024-12-11,2246.84,Refunded
RET039864,ORD0005107,C09541,P03681,Changed Mind,2022-01-05,6133.21,Approved
RET039865,ORD0048912,C00716,P02966,Better Price Found,2022-11-28,9168.97,Refunded
RET039866,ORD0162562,C05294,P03598,Defective Product,2022-11-11,12614.45,Picked Up
RET039867,ORD0158457,C03999,P00311,Changed Mind,2022-01-14,375.88,Refunded
RET039868,ORD0036795,C03804,P02685,Duplicate Order,2024-08-02,4558.03,Refunded
RET039869,ORD0054923,C02127,P03753,Wrong Size,2024-04-29,6043.49,Approved
RET039870,ORD0100052,C02252,P01226,Duplicate Order,2022-09-28,9465.46,Requested
RET039871,ORD0167444,C08424,P04023,Duplicate Order,2023-02-23,5188.37,Approved
RET039872,ORD0132765,C00361,P03945,Better Price Found,2024-02-27,3328.9,Refunded
RET039873,ORD0050424,C08183,P04561,Wrong Item Delivered,2023-08-22,2795.6,Rejected
RET039874,ORD0047259,C06080,P00400,Wrong Size,2024-06-25,690.09,Picked Up
RET039875,ORD0198638,C07328,P03010,Not as Described,2022-05-26,5563.58,Picked Up
RET039876,ORD0108478,C04499,P00844,Changed Mind,2024-02-29,947.98,Refunded
RET039877,ORD0059282,C05074,P04706,Quality Issue,2024-01-29,4592.78,Requested
RET039878,ORD0001442,C01813,P01136,Quality Issue,2022-12-18,1809.44,Picked Up
RET039879,ORD0185214,C03169,P03551,Wrong Size,2024-03-13,5685.45,Requested
RET039880,ORD0148401,C05621,P02630,Wrong Item Delivered,2022-04-04,728.83,Requested
RET039881,ORD0106696,C04461,P03381,Wrong Size,2022-06-12,18648.05,Refunded
RET039882,ORD0044133,C04651,P02059,Wrong Size,2024-10-25,7702.13,Refunded
RET039883,ORD0121625,C01738,P02129,Changed Mind,2023-05-08,9521.89,Refunded
RET039884,ORD0053093,C01508,P02407,Defective Product,2024-12-30,5640.92,Refunded
RET039885,ORD0169944,C00998,P03185,Duplicate Order,2022-12-23,2725.6,Refunded
RET039886,ORD0113922,C09210,P01768,Quality Issue,2024-05-15,10405.04,Approved
RET039887,ORD0038822,C00056,P03966,Wrong Size,2022-04-18,8115.34,Approved
RET039888,ORD0109256,C09433,P03264,Wrong Item Delivered,2023-11-03,7010.97,Picked Up
RET039889,ORD0081152,C04466,P04321,Defective Product,2022-10-08,872.75,Refunded
RET039890,ORD0138572,C05113,P03385,Wrong Item Delivered,2023-10-02,3056.02,Requested
RET039891,ORD0031743,C08234,P03471,Changed Mind,2023-05-14,9656.39,Refunded
RET039892,ORD0052903,C07639,P04008,Quality Issue,2023-06-01,6681.31,Approved
RET039893,ORD0076539,C05814,P01725,Wrong Item Delivered,2023-04-02,9554.7,Picked Up
RET039894,ORD0035136,C03786,P01268,Defective Product,2023-01-25,2994.8,Refunded
RET039895,ORD0136289,C02464,P02177,Wrong Item Delivered,2023-10-15,6486.32,Refunded
RET039896,ORD0033760,C09765,P02077,Better Price Found,2022-08-29,1537.81,Picked Up
RET039897,ORD0105258,C08495,P00796,Changed Mind,2024-12-24,7718.16,Approved
RET039898,ORD0122123,C00510,P02405,Defective Product,2022-06-21,7476.92,Refunded
RET039899,ORD0040773,C00661,P04840,Not as Described,2022-05-31,9720.28,Refunded
RET039900,ORD0084260,C08067,P02952,Changed Mind,2024-06-25,700.15,Refunded
RET039901,ORD0039466,C01193,P00719,Changed Mind,2024-03-18,7161.2,Refunded
RET039902,ORD0014413,C01878,P03899,Defective Product,2024-10-29,10216.12,Refunded
