shipment_id,order_id,supplier_id,warehouse_id,product_id,quantity,ship_date,expected_arrival,actual_arrival,status,carrier,freight_cost,delay_days
SHP065823,ORD0100233,SUP0198,W024,P02002,2,2023-04-20,2023-04-23,2023-04-22,Delivered,Blue Dart,299.27,-1
SHP065824,ORD0162833,SUP0091,W008,P00502,3,2023-03-30,2023-04-08,2023-04-08,Delivered,Shadowfax,144.9,0
SHP065825,ORD0095603,SUP0106,W012,P04786,3,2024-06-20,2024-06-28,2024-06-30,Delivered,Shadowfax,334.6,2
SHP065826,ORD0098625,SUP0150,W023,P01422,2,2023-05-14,2023-05-16,2023-05-21,Delayed,DTDC,275.38,5
SHP065827,ORD0195505,SUP0241,W008,P01358,3,2023-06-02,2023-06-08,2023-06-10,Delivered,Delhivery,337.2,2
SHP065828,ORD0120367,SUP0189,W002,P01938,2,2022-10-11,2022-10-17,2022-10-21,Delivered,Delhivery,75.74,4
SHP065829,ORD0028963,SUP0163,W015,P02860,2,2022-08-12,2022-08-20,2022-08-24,Delivered,Blue Dart,349.06,4
SHP065830,ORD0048812,SUP0120,W008,P00512,3,2022-06-30,2022-07-15,2022-07-14,Delivered,Shadowfax,84.59,-1
SHP065831,ORD0095947,SUP0316,W003,P03214,1,2023-11-12,2023-11-19,2023-11-19,Delivered,Delhivery,258.99,0
SHP065832,ORD0071997,SUP0110,W025,P04064,3,2022-04-19,2022-05-03,2022-05-01,Delivered,Delhivery,189.08,-2
SHP065833,ORD0053884,SUP0282,W016,P01717,2,2022-10-16,2022-10-26,2022-10-27,Delivered,Shadowfax,430.85,1
SHP065834,ORD0139513,SUP0166,W002,P01992,2,2023-02-10,2023-02-15,2023-02-14,In Transit,Delhivery,488.44,-1
SHP065835,ORD0082960,SUP0090,W020,P04437,1,2023-08-29,2023-09-04,2023-09-05,Delivered,Delhivery,127.14,1
SHP065836,ORD0071703,SUP0175,W027,P04536,1,2023-03-28,2023-04-08,2023-04-09,Delivered,Blue Dart,464.09,1
SHP065837,ORD0030892,SUP0330,W010,P00824,2,2024-04-18,2024-04-21,2024-04-26,Delivered,Ekart,160.59,5
SHP065838,ORD0133172,SUP0150,W001,P02077,3,2022-04-15,2022-04-21,2022-04-22,Delivered,DTDC,499.9,1
SHP065839,ORD0023023,SUP0040,W007,P04740,1,2022-04-27,2022-05-01,2022-05-06,Delivered,Delhivery,404.45,5
SHP065840,ORD0192259,SUP0039,W026,P03166,1,2022-02-21,2022-02-24,2022-02-25,Delivered,DTDC,466.61,1
SHP065841,ORD0019297,SUP0196,W028,P02223,3,2024-08-12,2024-08-22,2024-08-22,Delivered,Blue Dart,216.31,0
SHP065842,ORD0065804,SUP0252,W022,P03700,2,2023-02-08,2023-02-23,2023-02-24,Delivered,Shadowfax,356.25,1
SHP065843,ORD0128223,SUP0262,W006,P04854,2,2022-03-13,2022-03-18,2022-03-20,Delivered,Shadowfax,254.37,2
SHP065844,ORD0066220,SUP0091,W014,P03701,1,2023-09-05,2023-09-08,2023-09-13,Delivered,DTDC,443.48,5
SHP065845,ORD0083222,SUP0133,W016,P01643,3,2023-09-03,2023-09-16,2023-09-15,Delivered,Blue Dart,180.0,-1
SHP065846,ORD0188103,SUP0289,W027,P02059,2,2023-12-16,2023-12-31,2024-01-03,Delivered,DTDC,314.74,3
SHP065847,ORD0046842,SUP0387,W006,P03369,3,2024-07-18,2024-08-02,2024-08-07,In Transit,Ekart,162.65,5
SHP065848,ORD0098069,SUP0253,W003,P02147,3,2022-03-03,2022-03-09,2022-03-14,In Transit,Delhivery,94.75,5
SHP065849,ORD0077983,SUP0014,W028,P03861,1,2022-09-16,2022-09-22,2022-09-23,Delayed,Ekart,498.27,1
SHP065850,ORD0161891,SUP0221,W026,P01983,2,2023-07-22,2023-08-03,2023-08-02,Delivered,Delhivery,443.91,-1
SHP065851,ORD0051465,SUP0041,W017,P02081,3,2024-04-26,2024-05-06,2024-05-09,Delivered,Blue Dart,50.15,3
SHP065852,ORD0008800,SUP0209,W013,P01164,3,2024-11-08,2024-11-16,2024-11-21,Delivered,Blue Dart,244.09,5
SHP065853,ORD0171632,SUP0007,W006,P00994,3,2023-06-02,2023-06-16,2023-06-14,Delivered,Delhivery,187.17,-2
SHP065854,ORD0117834,SUP0095,W018,P00496,3,2023-10-23,2023-11-05,2023-11-04,Lost,Ekart,286.81,-1
SHP065855,ORD0063363,SUP0086,W025,P04124,1,2022-08-22,2022-08-26,2022-08-31,Delivered,DTDC,472.62,5
SHP065856,ORD0116156,SUP0343,W023,P02820,3,2023-05-06,2023-05-15,2023-05-14,Delivered,Shadowfax,281.35,-1
SHP065857,ORD0139438,SUP0224,W005,P04691,3,2024-06-01,2024-06-07,2024-06-11,Delivered,Blue Dart,62.98,4
SHP065858,ORD0058376,SUP0119,W015,P03898,1,2022-03-19,2022-03-27,2022-03-31,Delivered,Delhivery,292.57,4
SHP065859,ORD0164630,SUP0298,W028,P03889,1,2022-12-02,2022-12-07,2022-12-09,In Transit,Delhivery,420.87,2
SHP065860,ORD0133416,SUP0165,W005,P01026,3,2022-06-22,2022-07-06,2022-07-09,Delayed,Ekart,467.03,3
SHP065861,ORD0156336,SUP0285,W014,P01424,3,2024-01-02,2024-01-06,2024-01-10,Delivered,Blue Dart,311.43,4
SHP065862,ORD0074779,SUP0164,W012,P00926,1,2022-11-12,2022-11-18,2022-11-16,Delivered,Blue Dart,185.66,-2
SHP065863,ORD0027774,SUP0104,W004,P01818,3,2023-11-08,2023-11-21,2023-11-21,Delivered,Shadowfax,126.9,0
SHP065864,ORD0000769,SUP0360,W011,P04237,2,2023-02-07,2023-02-17,2023-02-19,Delivered,Blue Dart,411.32,2
SHP065865,ORD0002612,SUP0062,W011,P02773,3,2022-12-27,2023-01-08,2023-01-08,Delivered,Delhivery,174.61,0
SHP065866,ORD0198870,SUP0270,W013,P00998,2,2024-02-29,2024-03-14,2024-03-16,Delivered,Delhivery,104.05,2
SHP065867,ORD0117865,SUP0055,W024,P00764,2,2024-09-29,2024-10-04,2024-10-09,In Transit,Delhivery,291.04,5
SHP065868,ORD0050650,SUP0368,W027,P01966,2,2022-05-03,2022-05-16,2022-05-17,In Transit,DTDC,109.01,1
SHP065869,ORD0016028,SUP0048,W009,P03621,2,2023-08-13,2023-08-15,2023-08-13,Delivered,Blue Dart,304.03,-2
SHP065870,ORD0053690,SUP0398,W019,P01480,1,2023-05-03,2023-05-13,2023-05-11,Delivered,Blue Dart,160.12,-2
SHP065871,ORD0073074,SUP0220,W015,P04635,3,2023-05-08,2023-05-20,2023-05-21,Delivered,Delhivery,109.69,1
SHP065872,ORD0085574,SUP0331,W029,P04732,2,2023-04-09,2023-04-20,2023-04-18,Delivered,Blue Dart,365.95,-2
SHP065873,ORD0018243,SUP0122,W007,P00548,3,2024-07-21,2024-08-02,2024-08-03,Delivered,Shadowfax,384.4,1
SHP065874,ORD0113093,SUP0303,W015,P01682,1,2022-07-19,2022-07-30,2022-07-28,Delivered,Shadowfax,408.53,-2
SHP065875,ORD0040983,SUP0112,W023,P00467,3,2024-09-18,2024-09-20,2024-09-19,Delivered,Blue Dart,330.43,-1
SHP065876,ORD0113872,SUP0391,W012,P01657,1,2024-12-02,2024-12-15,2024-12-15,In Transit,DTDC,209.88,0
SHP065877,ORD0050710,SUP0212,W022,P02723,2,2024-05-05,2024-05-20,2024-05-19,Delivered,Shadowfax,341.54,-1
SHP065878,ORD0008053,SUP0222,W010,P04425,2,2024-04-15,2024-04-21,2024-04-25,Delivered,Shadowfax,314.06,4
SHP065879,ORD0019329,SUP0005,W003,P00029,3,2024-08-11,2024-08-19,2024-08-23,Delivered,DTDC,391.38,4
SHP065880,ORD0084620,SUP0335,W011,P03064,2,2024-09-12,2024-09-18,2024-09-20,Delivered,Ekart,257.11,2
SHP065881,ORD0014050,SUP0059,W009,P00691,3,2023-05-25,2023-06-04,2023-06-06,Delivered,Blue Dart,70.68,2
SHP065882,ORD0183847,SUP0183,W001,P01673,3,2024-09-14,2024-09-28,2024-10-02,Delivered,DTDC,254.81,4
SHP065883,ORD0138988,SUP0208,W004,P02487,2,2024-08-05,2024-08-13,2024-08-14,In Transit,Delhivery,160.88,1
SHP065884,ORD0000508,SUP0389,W011,P03212,2,2024-01-04,2024-01-15,2024-01-16,Delivered,Delhivery,290.39,1
SHP065885,ORD0002765,SUP0046,W011,P02310,3,2022-08-04,2022-08-15,2022-08-14,Delivered,Shadowfax,335.68,-1
SHP065886,ORD0041627,SUP0016,W020,P04682,1,2023-03-18,2023-03-23,2023-03-21,Delivered,DTDC,225.5,-2
SHP065887,ORD0072732,SUP0289,W009,P03030,3,2022-04-14,2022-04-25,2022-04-23,Delivered,Blue Dart,144.63,-2
SHP065888,ORD0073072,SUP0163,W008,P04501,2,2024-04-20,2024-04-23,2024-04-23,Delivered,DTDC,464.46,0
SHP065889,ORD0075446,SUP0260,W012,P02490,1,2024-06-02,2024-06-04,2024-06-08,Delayed,Blue Dart,138.67,4
SHP065890,ORD0174984,SUP0044,W018,P03797,2,2022-09-09,2022-09-24,2022-09-22,Delivered,Shadowfax,139.28,-2
SHP065891,ORD0149861,SUP0293,W017,P03437,3,2023-05-04,2023-05-13,2023-05-18,In Transit,Delhivery,89.47,5
SHP065892,ORD0068259,SUP0094,W006,P03674,3,2023-12-21,2023-12-28,2023-12-26,In Transit,DTDC,97.37,-2
SHP065893,ORD0121343,SUP0220,W009,P03677,2,2022-01-08,2022-01-11,2022-01-09,Delivered,Ekart,448.53,-2
SHP065894,ORD0113394,SUP0354,W017,P01294,2,2024-07-28,2024-07-30,2024-08-03,Delivered,Delhivery,156.35,4
SHP065895,ORD0144885,SUP0099,W008,P02213,2,2022-11-24,2022-12-07,2022-12-12,In Transit,Blue Dart,401.83,5
SHP065896,ORD0010458,SUP0058,W024,P01301,2,2022-09-19,2022-09-21,2022-09-24,Delivered,Ekart,386.16,3
SHP065897,ORD0155380,SUP0208,W020,P00851,2,2023-08-23,2023-08-28,2023-08-30,Delivered,Ekart,353.02,2
SHP065898,ORD0181908,SUP0338,W030,P03192,3,2024-08-24,2024-09-02,2024-09-04,Delivered,Shadowfax,163.36,2
SHP065899,ORD0012589,SUP0288,W009,P01213,1,2024-08-04,2024-08-14,2024-08-15,Delivered,Blue Dart,273.74,1
SHP065900,ORD0126738,SUP0054,W018,P01647,1,2024-01-19,2024-01-25,2024-01-30,Delivered,Ekart,190.62,5
SHP065901,ORD0175283,SUP0248,W012,P01316,1,2022-02-01,2022-02-05,2022-02-07,Delivered,Ekart,77.15,2
SHP065902,ORD0105769,SUP0072,W005,P00542,1,2023-11-11,2023-11-19,2023-11-17,Delivered,Shadowfax,362.8,-2
SHP065903,ORD0072138,SUP0184,W017,P02026,1,2023-01-15,2023-01-29,2023-01-27,In Transit,DTDC,75.8,-2
SHP065904,ORD0064162,SUP0308,W021,P02504,2,2023-08-09,2023-08-18,2023-08-18,Delivered,Blue Dart,197.91,0
SHP065905,ORD0182992,SUP0288,W017,P02634,2,2024-04-27,2024-04-29,2024-05-02,Delivered,Shadowfax,252.11,3
SHP065906,ORD0025314,SUP0140,W027,P04381,2,2024-09-25,2024-10-07,2024-10-08,Delivered,Ekart,88.09,1
SHP065907,ORD0028103,SUP0090,W030,P04419,1,2022-03-19,2022-03-22,2022-03-25,Delivered,Shadowfax,116.1,3
SHP065908,ORD0006145,SUP0395,W013,P00958,3,2022-03-25,2022-03-29,2022-03-30,Delivered,Shadowfax,314.64,1
SHP065909,ORD0121608,SUP0001,W029,P00524,2,2024-01-14,2024-01-20,2024-01-20,Delayed,Blue Dart,243.22,0
SHP065910,ORD0104317,SUP0174,W021,P02610,3,2022-12-07,2022-12-10,2022-12-10,Delivered,Blue Dart,257.36,0
SHP065911,ORD0139850,SUP0015,W011,P04831,3,2022-01-21,2022-01-28,2022-01-26,In Transit,Blue Dart,203.83,-2
SHP065912,ORD0129235,SUP0372,W013,P04298,1,2022-02-07,2022-02-16,2022-02-21,Delivered,Shadowfax,258.27,5
SHP065913,ORD0149032,SUP0197,W025,P02049,1,2022-06-22,2022-07-05,2022-07-09,Delivered,DTDC,76.23,4
SHP065914,ORD0149916,SUP0119,W020,P00007,1,2024-02-24,2024-02-28,2024-03-03,Delivered,Ekart,128.02,4
SHP065915,ORD0140571,SUP0011,W020,P03185,2,2024-11-28,2024-12-09,2024-12-08,In Transit,Delhivery,98.29,-1
SHP065916,ORD0164192,SUP0092,W012,P03066,3,2023-07-12,2023-07-27,2023-07-31,Delivered,Blue Dart,172.33,4
SHP065917,ORD0150729,SUP0349,W006,P01270,1,2022-11-06,2022-11-19,2022-11-19,Delivered,Delhivery,314.54,0
SHP065918,ORD0127063,SUP0244,W001,P04877,1,2022-05-17,2022-05-27,2022-05-28,Delivered,Delhivery,130.27,1
SHP065919,ORD0097998,SUP0156,W006,P04380,1,2023-03-20,2023-04-03,2023-04-01,Delivered,Ekart,248.76,-2
SHP065920,ORD0103718,SUP0053,W015,P02862,1,2023-09-05,2023-09-15,2023-09-13,Delayed,Ekart,469.32,-2
SHP065921,ORD0187196,SUP0068,W002,P01771,2,2024-12-28,2024-12-30,2025-01-01,Delivered,Ekart,57.05,2
SHP065922,ORD0152401,SUP0191,W019,P02341,3,2022-04-18,2022-05-03,2022-05-02,In Transit,DTDC,231.28,-1
SHP065923,ORD0081254,SUP0125,W030,P00633,1,2023-05-07,2023-05-16,2023-05-14,Delivered,Shadowfax,134.24,-2
SHP065924,ORD0130745,SUP0397,W015,P00835,3,2024-08-31,2024-09-14,2024-09-19,In Transit,Ekart,314.44,5
SHP065925,ORD0058921,SUP0232,W002,P00265,3,2023-10-23,2023-11-07,2023-11-07,Delivered,Delhivery,356.71,0
SHP065926,ORD0019529,SUP0099,W003,P03102,3,2024-07-24,2024-07-29,2024-08-02,Delivered,DTDC,289.54,4
SHP065927,ORD0062815,SUP0286,W004,P01392,2,2024-01-20,2024-02-02,2024-02-03,Delivered,Ekart,65.32,1
SHP065928,ORD0073715,SUP0037,W027,P00813,1,2022-07-04,2022-07-11,2022-07-12,Delivered,Blue Dart,212.79,1
SHP065929,ORD0109829,SUP0311,W016,P01025,3,2024-05-09,2024-05-12,2024-05-14,Delivered,Shadowfax,255.79,2
SHP065930,ORD0150421,SUP0147,W017,P03702,3,2023-05-10,2023-05-22,2023-05-24,Delayed,DTDC,243.87,2
SHP065931,ORD0122622,SUP0221,W015,P02041,1,2022-11-02,2022-11-10,2022-11-11,Delivered,Delhivery,498.57,1
SHP065932,ORD0004707,SUP0062,W001,P04455,1,2024-06-20,2024-06-27,2024-07-02,Delivered,Blue Dart,107.09,5
SHP065933,ORD0019940,SUP0072,W029,P03422,2,2023-02-01,2023-02-12,2023-02-11,Delayed,Delhivery,124.84,-1
SHP065934,ORD0182350,SUP0269,W028,P02641,1,2023-08-18,2023-08-28,2023-08-27,Delivered,Shadowfax,90.84,-1
SHP065935,ORD0048966,SUP0225,W027,P01440,2,2022-08-15,2022-08-28,2022-08-31,Delivered,Shadowfax,211.6,3
SHP065936,ORD0116352,SUP0017,W022,P03313,3,2024-02-23,2024-03-03,2024-03-05,Delivered,DTDC,88.21,2
SHP065937,ORD0017088,SUP0100,W004,P01208,2,2023-09-25,2023-10-03,2023-10-01,Delivered,Blue Dart,141.04,-2
SHP065938,ORD0042629,SUP0057,W018,P02242,1,2022-08-10,2022-08-23,2022-08-22,Delivered,Ekart,396.45,-1
SHP065939,ORD0196594,SUP0203,W013,P02646,3,2024-03-23,2024-04-03,2024-04-03,Delivered,Ekart,261.27,0
SHP065940,ORD0092383,SUP0258,W014,P04411,2,2023-11-16,2023-11-27,2023-11-29,Delivered,Blue Dart,193.3,2
SHP065941,ORD0082552,SUP0121,W020,P00193,1,2024-01-31,2024-02-07,2024-02-06,Delivered,Ekart,190.43,-1
SHP065942,ORD0061436,SUP0376,W019,P03978,1,2023-11-15,2023-11-18,2023-11-23,Delivered,Shadowfax,210.69,5
SHP065943,ORD0143591,SUP0224,W004,P03017,1,2024-11-16,2024-11-28,2024-11-27,Delivered,DTDC,157.76,-1
SHP065944,ORD0001337,SUP0167,W024,P01558,1,2022-09-05,2022-09-20,2022-09-20,Delivered,Shadowfax,296.1,0
SHP065945,ORD0071747,SUP0231,W028,P01554,3,2022-11-10,2022-11-14,2022-11-15,Delivered,Delhivery,363.24,1
SHP065946,ORD0152278,SUP0328,W018,P02962,3,2023-02-18,2023-02-21,2023-02-19,Delivered,Shadowfax,464.54,-2
SHP065947,ORD0181328,SUP0329,W027,P03181,1,2023-02-06,2023-02-21,2023-02-25,Delivered,Ekart,339.6,4
SHP065948,ORD0052371,SUP0373,W012,P01312,2,2023-10-25,2023-10-28,2023-11-02,Delivered,Delhivery,482.2,5
SHP065949,ORD0158783,SUP0352,W004,P02347,1,2023-05-30,2023-06-08,2023-06-11,Delivered,DTDC,171.84,3
SHP065950,ORD0168149,SUP0064,W030,P01736,2,2023-11-12,2023-11-27,2023-11-28,Delivered,DTDC,292.11,1
SHP065951,ORD0161408,SUP0227,W007,P01864,2,2022-12-25,2022-12-28,2023-01-01,Delivered,Ekart,161.48,4
SHP065952,ORD0161273,SUP0246,W008,P01016,2,2022-07-30,2022-08-12,2022-08-17,Delivered,Shadowfax,70.1,5
SHP065953,ORD0175330,SUP0308,W025,P02239,1,2024-12-15,2024-12-19,2024-12-20,In Transit,Blue Dart,467.56,1
SHP065954,ORD0172008,SUP0310,W011,P03046,3,2023-04-13,2023-04-20,2023-04-23,Delivered,DTDC,296.56,3
SHP065955,ORD0025787,SUP0108,W023,P01618,3,2024-07-10,2024-07-24,2024-07-23,Delivered,DTDC,151.93,-1
SHP065956,ORD0084334,SUP0318,W021,P03857,2,2023-03-10,2023-03-19,2023-03-21,Lost,Ekart,82.01,2
SHP065957,ORD0199026,SUP0242,W014,P04824,3,2022-08-03,2022-08-09,2022-08-11,In Transit,Delhivery,441.24,2
SHP065958,ORD0011224,SUP0365,W024,P01565,1,2023-04-30,2023-05-06,2023-05-09,Delivered,Delhivery,121.73,3
SHP065959,ORD0189372,SUP0065,W004,P00357,3,2024-04-24,2024-04-29,2024-04-30,Delivered,Blue Dart,366.93,1
SHP065960,ORD0163776,SUP0277,W006,P03095,2,2023-11-23,2023-12-03,2023-12-07,Delivered,Delhivery,109.23,4
SHP065961,ORD0139095,SUP0019,W006,P04933,1,2024-02-12,2024-02-25,2024-02-28,Delivered,Blue Dart,85.67,3
SHP065962,ORD0097175,SUP0234,W025,P01648,2,2022-05-01,2022-05-04,2022-05-03,Delivered,Delhivery,458.77,-1
SHP065963,ORD0040856,SUP0217,W025,P03348,2,2023-12-17,2023-12-23,2023-12-25,Delivered,Ekart,223.91,2
SHP065964,ORD0074834,SUP0225,W024,P03070,3,2024-02-19,2024-02-28,2024-02-28,Delivered,Ekart,170.72,0
SHP065965,ORD0103231,SUP0006,W014,P02046,1,2024-07-26,2024-07-31,2024-08-02,Delivered,Shadowfax,124.11,2
SHP065966,ORD0164548,SUP0005,W004,P04829,3,2024-01-14,2024-01-22,2024-01-23,Lost,Delhivery,475.79,1
SHP065967,ORD0073217,SUP0217,W006,P04754,1,2024-05-25,2024-05-30,2024-05-30,Delivered,Blue Dart,228.91,0
SHP065968,ORD0135075,SUP0217,W025,P00326,2,2024-08-03,2024-08-07,2024-08-12,Delivered,DTDC,327.05,5
SHP065969,ORD0044065,SUP0303,W028,P02258,2,2022-12-21,2022-12-23,2022-12-21,Delivered,Ekart,423.07,-2
SHP065970,ORD0132919,SUP0311,W020,P02135,1,2024-09-13,2024-09-24,2024-09-29,Delivered,DTDC,185.59,5
SHP065971,ORD0182789,SUP0079,W024,P01452,3,2024-11-30,2024-12-08,2024-12-06,Delivered,Ekart,306.03,-2
SHP065972,ORD0000635,SUP0024,W030,P04434,2,2022-08-14,2022-08-24,2022-08-22,Delivered,Shadowfax,154.47,-2
SHP065973,ORD0153019,SUP0038,W018,P00283,2,2022-05-14,2022-05-20,2022-05-19,Delivered,Blue Dart,406.06,-1
SHP065974,ORD0090257,SUP0029,W029,P01462,2,2024-09-15,2024-09-27,2024-09-27,Delivered,Ekart,167.48,0
SHP065975,ORD0035368,SUP0148,W026,P04260,3,2024-11-01,2024-11-06,2024-11-11,Delivered,Ekart,205.24,5
SHP065976,ORD0130253,SUP0025,W029,P03202,1,2023-09-16,2023-09-19,2023-09-18,In Transit,Ekart,208.49,-1
SHP065977,ORD0152417,SUP0161,W004,P01123,1,2022-05-31,2022-06-05,2022-06-07,Delivered,Delhivery,267.74,2
SHP065978,ORD0083058,SUP0392,W019,P03854,3,2022-04-24,2022-05-06,2022-05-04,Delivered,Delhivery,93.63,-2
SHP065979,ORD0076631,SUP0189,W019,P03910,1,2022-06-27,2022-07-11,2022-07-14,Delivered,Shadowfax,381.16,3
SHP065980,ORD0037541,SUP0041,W003,P04260,1,2022-05-18,2022-05-25,2022-05-29,Delivered,DTDC,152.6,4
SHP065981,ORD0058349,SUP0178,W017,P01212,3,2024-02-12,2024-02-24,2024-02-27,Delayed,Blue Dart,124.82,3
SHP065982,ORD0154663,SUP0375,W030,P00065,2,2022-05-05,2022-05-17,2022-05-18,Delivered,Blue Dart,85.34,1
SHP065983,ORD0035524,SUP0370,W011,P03232,3,2024-06-09,2024-06-19,2024-06-24,In Transit,DTDC,313.25,5
SHP065984,ORD0177117,SUP0344,W012,P03246,2,2022-06-28,2022-07-03,2022-07-04,Delivered,Ekart,83.86,1
SHP065985,ORD0079353,SUP0389,W019,P04018,1,2023-08-15,2023-08-22,2023-08-24,Delivered,Delhivery,376.26,2
SHP065986,ORD0172385,SUP0216,W003,P02423,3,2024-05-21,2024-06-02,2024-06-07,Delivered,Blue Dart,449.79,5
SHP065987,ORD0192278,SUP0119,W015,P02396,1,2023-01-01,2023-01-10,2023-01-15,In Transit,Delhivery,374.83,5
SHP065988,ORD0013268,SUP0153,W021,P04873,3,2022-07-28,2022-08-04,2022-08-05,Delivered,Ekart,357.03,1
SHP065989,ORD0106492,SUP0223,W007,P00600,3,2022-10-10,2022-10-19,2022-10-23,Delivered,Delhivery,455.22,4
SHP065990,ORD0037876,SUP0248,W020,P04196,2,2024-08-05,2024-08-17,2024-08-21,Delivered,DTDC,252.59,4
SHP065991,ORD0115521,SUP0136,W030,P01397,1,2024-07-12,2024-07-24,2024-07-22,In Transit,Ekart,84.02,-2
SHP065992,ORD0087358,SUP0157,W012,P04188,1,2024-08-12,2024-08-26,2024-08-30,Delivered,Shadowfax,449.68,4
SHP065993,ORD0105634,SUP0087,W003,P00523,2,2024-06-20,2024-06-23,2024-06-24,Delayed,Ekart,127.06,1
SHP065994,ORD0155541,SUP0346,W014,P02141,1,2023-11-26,2023-12-07,2023-12-09,Delivered,Delhivery,467.07,2
SHP065995,ORD0029073,SUP0290,W025,P03693,1,2024-11-21,2024-12-05,2024-12-03,Delivered,DTDC,334.05,-2
SHP065996,ORD0114373,SUP0016,W002,P02247,3,2023-04-04,2023-04-17,2023-04-18,Delivered,DTDC,140.73,1
SHP065997,ORD0176231,SUP0179,W024,P01337,2,2023-04-02,2023-04-15,2023-04-13,Delivered,Ekart,362.97,-2
SHP065998,ORD0042487,SUP0131,W023,P02207,2,2022-03-05,2022-03-11,2022-03-09,Delivered,Delhivery,428.19,-2
SHP065999,ORD0014311,SUP0110,W009,P01152,1,2023-08-24,2023-08-26,2023-08-24,Delayed,Delhivery,267.01,-2
SHP066000,ORD0130966,SUP0312,W016,P03015,1,2023-05-13,2023-05-23,2023-05-24,Delivered,DTDC,73.61,1
SHP066001,ORD0112451,SUP0114,W028,P03177,2,2023-09-30,2023-10-15,2023-10-15,Delivered,DTDC,344.58,0
SHP066002,ORD0122793,SUP0202,W017,P02549,3,2022-09-26,2022-10-05,2022-10-04,Delivered,Delhivery,84.06,-1
SHP066003,ORD0152030,SUP0139,W025,P01662,3,2023-02-18,2023-02-20,2023-02-20,Delayed,Delhivery,167.82,0
SHP066004,ORD0041355,SUP0041,W022,P04878,3,2022-05-28,2022-06-06,2022-06-08,Delivered,Delhivery,491.2,2
SHP066005,ORD0198937,SUP0133,W026,P02457,1,2023-01-13,2023-01-28,2023-02-01,Delivered,Shadowfax,439.26,4
SHP066006,ORD0110589,SUP0322,W002,P04352,1,2024-12-23,2025-01-04,2025-01-05,Delivered,Delhivery,271.69,1
SHP066007,ORD0131360,SUP0094,W023,P01060,2,2024-05-11,2024-05-21,2024-05-19,Delivered,Shadowfax,163.21,-2
SHP066008,ORD0187087,SUP0315,W017,P02731,2,2023-11-09,2023-11-16,2023-11-17,Delivered,Delhivery,139.46,1
SHP066009,ORD0117846,SUP0245,W014,P01062,2,2024-09-24,2024-09-29,2024-09-28,In Transit,Shadowfax,476.98,-1
SHP066010,ORD0143439,SUP0094,W007,P03281,1,2024-09-13,2024-09-19,2024-09-21,Delivered,Delhivery,402.64,2
SHP066011,ORD0080939,SUP0129,W025,P01611,1,2024-12-29,2025-01-10,2025-01-08,Delivered,Delhivery,402.76,-2
SHP066012,ORD0019159,SUP0105,W014,P02178,3,2024-12-03,2024-12-11,2024-12-12,Delivered,DTDC,318.26,1
SHP066013,ORD0039100,SUP0136,W007,P04027,3,2023-11-04,2023-11-08,2023-11-12,Delivered,Ekart,170.72,4
SHP066014,ORD0064644,SUP0022,W025,P04381,2,2022-02-24,2022-03-04,2022-03-06,In Transit,Delhivery,430.42,2
SHP066015,ORD0173071,SUP0342,W028,P01275,3,2024-07-31,2024-08-12,2024-08-12,Delayed,DTDC,57.74,0
SHP066016,ORD0022614,SUP0316,W007,P04798,2,2023-02-19,2023-02-25,2023-03-01,Delivered,Blue Dart,248.86,4
SHP066017,ORD0027380,SUP0089,W006,P01514,1,2022-03-08,2022-03-21,2022-03-23,Delivered,DTDC,352.79,2
SHP066018,ORD0056576,SUP0310,W006,P03518,1,2022-04-13,2022-04-18,2022-04-19,Delivered,Ekart,142.63,1
SHP066019,ORD0035600,SUP0208,W025,P03590,2,2024-07-20,2024-07-29,2024-08-03,Delivered,Ekart,387.49,5
SHP066020,ORD0022134,SUP0277,W023,P04911,1,2024-05-19,2024-05-24,2024-05-28,Delivered,Shadowfax,318.6,4
SHP066021,ORD0131771,SUP0079,W026,P02923,3,2024-09-08,2024-09-17,2024-09-19,Delivered,Ekart,210.1,2
SHP066022,ORD0064563,SUP0125,W024,P04954,1,2023-12-06,2023-12-14,2023-12-15,In Transit,Shadowfax,71.47,1
SHP066023,ORD0048409,SUP0154,W009,P04136,1,2023-07-22,2023-07-31,2023-07-31,Delivered,Ekart,464.06,0
SHP066024,ORD0061363,SUP0307,W008,P04250,1,2023-07-12,2023-07-26,2023-07-29,In Transit,Blue Dart,398.25,3
SHP066025,ORD0110592,SUP0095,W004,P02464,2,2024-02-02,2024-02-11,2024-02-16,Delivered,Ekart,448.77,5
SHP066026,ORD0081916,SUP0278,W030,P01279,1,2023-02-09,2023-02-23,2023-02-26,Delivered,Shadowfax,96.84,3
SHP066027,ORD0092219,SUP0232,W021,P01242,1,2023-04-15,2023-04-25,2023-04-30,Delivered,Blue Dart,155.95,5
SHP066028,ORD0017005,SUP0074,W023,P02391,3,2022-06-18,2022-06-28,2022-06-30,Delivered,Shadowfax,447.12,2
SHP066029,ORD0005292,SUP0017,W023,P04656,3,2022-08-29,2022-09-06,2022-09-09,Delivered,Ekart,90.56,3
SHP066030,ORD0050230,SUP0230,W025,P00318,3,2022-04-10,2022-04-22,2022-04-24,Delivered,DTDC,404.01,2
SHP066031,ORD0106482,SUP0152,W002,P02876,1,2024-08-01,2024-08-06,2024-08-11,Delivered,Shadowfax,106.06,5
SHP066032,ORD0148588,SUP0065,W026,P00233,2,2024-02-05,2024-02-13,2024-02-15,Delivered,Ekart,383.27,2
