movement_id,inventory_id,from_location,to_location,quantity,movement_date,reason,approved_by
MV0044233,INV003834,W020,W011,54,2024-10-10,Inter-store Transfer,E01913
MV0044234,INV007431,W019,W027,42,2023-05-13,Replenishment,E01288
MV0044235,INV019360,W024,W004,31,2022-11-05,Return,E02168
MV0044236,INV003164,W012,W030,162,2022-04-21,Replenishment,E00148
MV0044237,INV018048,W001,W021,106,2023-07-14,Replenishment,E00392
MV0044238,INV017306,W010,W006,93,2024-07-25,Inter-store Transfer,E01966
MV0044239,INV007407,W023,W020,106,2024-11-20,Replenishment,E01769
MV0044240,INV003094,W007,W025,149,2024-12-23,Damage Write-off,E02222
MV0044241,INV002491,W013,W007,130,2022-04-13,Damage Write-off,E00666
MV0044242,INV020326,W012,W018,64,2023-10-04,Replenishment,E00324
MV0044243,INV000665,W016,W006,61,2022-05-06,Replenishment,E02032
MV0044244,INV018706,W017,W007,62,2023-01-04,Replenishment,E00687
MV0044245,INV014968,W008,W025,147,2023-01-31,Return,E01105
MV0044246,INV004793,W014,W013,72,2023-01-06,Damage Write-off,E00015
MV0044247,INV023506,W013,W013,200,2022-06-22,Replenishment,E01825
MV0044248,INV012897,W017,W017,173,2024-04-14,Replenishment,E00984
MV0044249,INV024325,W025,W006,156,2023-05-17,Damage Write-off,E01818
MV0044250,INV023193,W022,W029,120,2022-08-27,Return,E02403
MV0044251,INV008991,W030,W018,3,2024-10-14,Stocktake Adjustment,E00548
MV0044252,INV006466,W004,W011,49,2022-03-04,Inter-store Transfer,E01737
MV0044253,INV008397,W016,W021,90,2022-01-16,Replenishment,E01049
MV0044254,INV009469,W026,W013,25,2022-11-20,Replenishment,E00398
MV0044255,INV013101,W011,W009,153,2024-08-16,Inter-store Transfer,E01655
MV0044256,INV021733,W019,W001,195,2023-08-31,Stocktake Adjustment,E02085
MV0044257,INV008621,W003,W025,79,2023-01-01,Stocktake Adjustment,E01700
MV0044258,INV020270,W013,W013,159,2024-12-14,Return,E01211
MV0044259,INV022237,W020,W017,52,2023-08-21,Replenishment,E00705
MV0044260,INV001795,W006,W014,117,2022-07-02,Replenishment,E01941
MV0044261,INV009928,W024,W010,67,2022-07-05,Replenishment,E00912
MV0044262,INV003627,W028,W017,15,2023-07-07,Stocktake Adjustment,E02038
MV0044263,INV008960,W019,W009,1,2022-07-01,Stocktake Adjustment,E02012
MV0044264,INV020759,W022,W025,200,2023-07-03,Stocktake Adjustment,E01457
MV0044265,INV022033,W024,W003,183,2023-03-29,Inter-store Transfer,E00643
MV0044266,INV002771,W008,W003,178,2024-03-23,Inter-store Transfer,E00060
MV0044267,INV022146,W020,W004,168,2024-09-02,Return,E01034
MV0044268,INV015040,W004,W001,196,2023-12-31,Return,E01234
MV0044269,INV001918,W022,W030,79,2022-12-21,Damage Write-off,E02055
MV0044270,INV008514,W022,W003,36,2022-11-06,Stocktake Adjustment,E01668
MV0044271,INV020218,W007,W027,174,2022-11-11,Return,E02409
MV0044272,INV014784,W026,W023,44,2022-07-20,Stocktake Adjustment,E02273
MV0044273,INV012444,W018,W013,74,2024-02-13,Inter-store Transfer,E00969
MV0044274,INV010449,W016,W006,17,2022-12-27,Return,E00481
MV0044275,INV015850,W030,W028,167,2022-03-07,Replenishment,E00401
MV0044276,INV003280,W027,W014,126,2023-07-25,Damage Write-off,E01322
MV0044277,INV002286,W007,W021,121,2024-11-03,Damage Write-off,E00112
MV0044278,INV016189,W029,W023,57,2023-11-01,Stocktake Adjustment,E01910
MV0044279,INV019751,W007,W026,77,2022-04-27,Replenishment,E00961
MV0044280,INV003617,W003,W028,42,2022-02-12,Inter-store Transfer,E01636
MV0044281,INV022029,W027,W009,63,2022-05-16,Damage Write-off,E01772
MV0044282,INV004177,W011,W018,163,2022-03-24,Stocktake Adjustment,E00728
MV0044283,INV022926,W015,W017,4,2024-09-02,Replenishment,E00426
MV0044284,INV017663,W027,W003,40,2024-10-10,Stocktake Adjustment,E02280
MV0044285,INV006998,W012,W025,86,2023-04-18,Damage Write-off,E02085
MV0044286,INV015777,W030,W019,156,2024-01-02,Damage Write-off,E01030
MV0044287,INV010841,W016,W007,25,2023-12-29,Return,E02112
MV0044288,INV023619,W002,W018,86,2022-07-03,Replenishment,E00295
MV0044289,INV009964,W001,W015,94,2022-08-03,Stocktake Adjustment,E00796
MV0044290,INV021123,W026,W001,123,2022-04-09,Inter-store Transfer,E00276
MV0044291,INV002377,W017,W011,176,2023-05-23,Replenishment,E01965
MV0044292,INV010253,W006,W026,5,2024-04-10,Inter-store Transfer,E00587
MV0044293,INV005550,W010,W022,131,2023-07-15,Damage Write-off,E00190
MV0044294,INV013124,W020,W013,137,2023-09-28,Damage Write-off,E01039
MV0044295,INV008667,W017,W022,42,2024-01-28,Inter-store Transfer,E00791
MV0044296,INV002753,W027,W005,47,2022-02-01,Stocktake Adjustment,E02160
MV0044297,INV005437,W012,W011,136,2023-07-27,Stocktake Adjustment,E00675
MV0044298,INV000932,W024,W006,178,2023-11-15,Damage Write-off,E02252
MV0044299,INV006275,W014,W027,163,2023-03-23,Inter-store Transfer,E00299
MV0044300,INV023242,W016,W016,109,2022-11-02,Replenishment,E02488
MV0044301,INV009425,W004,W013,163,2023-06-25,Inter-store Transfer,E02493
MV0044302,INV003333,W007,W025,79,2023-06-18,Stocktake Adjustment,E00817
MV0044303,INV005509,W003,W017,179,2024-04-26,Inter-store Transfer,E02276
MV0044304,INV007865,W003,W017,184,2022-04-23,Inter-store Transfer,E01110
MV0044305,INV003634,W030,W001,41,2022-11-28,Replenishment,E02465
MV0044306,INV015532,W016,W022,112,2022-11-13,Stocktake Adjustment,E00204
MV0044307,INV018819,W014,W018,90,2024-10-13,Replenishment,E00833
MV0044308,INV016506,W017,W029,26,2024-02-03,Damage Write-off,E01915
MV0044309,INV017532,W010,W028,104,2022-06-10,Inter-store Transfer,E00830
MV0044310,INV014647,W011,W027,26,2022-03-04,Damage Write-off,E02454
MV0044311,INV016589,W018,W011,78,2024-12-13,Damage Write-off,E00842
MV0044312,INV022303,W018,W030,33,2024-06-05,Stocktake Adjustment,E01983
MV0044313,INV021771,W020,W012,163,2022-12-05,Stocktake Adjustment,E02090
MV0044314,INV022854,W021,W006,188,2022-03-31,Replenishment,E02462
MV0044315,INV001813,W029,W025,68,2022-06-16,Return,E01032
MV0044316,INV011947,W025,W016,126,2024-04-19,Stocktake Adjustment,E00541
MV0044317,INV014947,W024,W006,24,2023-08-06,Inter-store Transfer,E00126
MV0044318,INV017177,W022,W019,132,2024-01-30,Return,E01358
MV0044319,INV001483,W001,W006,74,2024-07-15,Return,E00873
MV0044320,INV014322,W010,W023,48,2024-05-28,Damage Write-off,E01670
MV0044321,INV009423,W016,W027,194,2023-05-25,Stocktake Adjustment,E00155
MV0044322,INV011908,W011,W016,62,2022-03-16,Stocktake Adjustment,E01312
MV0044323,INV002932,W009,W003,198,2023-09-18,Damage Write-off,E01206
MV0044324,INV017388,W021,W020,188,2024-12-10,Stocktake Adjustment,E00742
MV0044325,INV000285,W014,W008,151,2022-09-18,Damage Write-off,E01494
MV0044326,INV017523,W019,W007,149,2023-08-12,Return,E01449
MV0044327,INV009202,W008,W015,180,2023-06-20,Damage Write-off,E01893
MV0044328,INV012257,W004,W018,7,2023-06-01,Damage Write-off,E00267
MV0044329,INV011549,W023,W005,62,2024-08-17,Return,E00334
MV0044330,INV020284,W010,W001,148,2024-08-07,Inter-store Transfer,E00499
MV0044331,INV001140,W021,W028,174,2024-06-04,Return,E00791
MV0044332,INV001475,W015,W023,177,2022-01-27,Damage Write-off,E01604
MV0044333,INV010162,W024,W017,168,2022-01-26,Stocktake Adjustment,E02270
MV0044334,INV009897,W001,W019,80,2024-06-29,Replenishment,E00987
MV0044335,INV013860,W018,W001,32,2022-01-11,Return,E01379
MV0044336,INV018746,W017,W013,161,2022-08-16,Return,E00848
MV0044337,INV022393,W005,W006,122,2024-10-26,Return,E00460
MV0044338,INV013417,W026,W006,13,2024-11-07,Inter-store Transfer,E00536
MV0044339,INV004712,W027,W018,132,2022-03-01,Inter-store Transfer,E00991
MV0044340,INV017436,W006,W003,103,2022-12-02,Return,E02370
MV0044341,INV014460,W020,W012,172,2024-09-03,Return,E00618
MV0044342,INV012218,W001,W029,19,2024-06-19,Stocktake Adjustment,E00921
MV0044343,INV023174,W004,W027,1,2022-07-19,Damage Write-off,E01149
MV0044344,INV018561,W015,W025,123,2024-03-15,Return,E02498
MV0044345,INV019722,W012,W012,120,2023-05-05,Return,E01916
MV0044346,INV016498,W005,W021,99,2023-06-30,Stocktake Adjustment,E00480
MV0044347,INV018772,W025,W030,56,2022-12-28,Inter-store Transfer,E00931
MV0044348,INV014707,W017,W012,115,2022-10-09,Return,E01555
MV0044349,INV001582,W008,W013,79,2023-12-19,Inter-store Transfer,E00856
MV0044350,INV005387,W022,W003,160,2022-02-23,Replenishment,E01104
MV0044351,INV020687,W012,W015,140,2024-02-07,Inter-store Transfer,E01963
MV0044352,INV004015,W017,W029,24,2024-01-23,Return,E01971
MV0044353,INV016357,W020,W028,160,2023-11-07,Damage Write-off,E00527
MV0044354,INV011139,W014,W023,31,2023-12-01,Replenishment,E01086
MV0044355,INV005974,W009,W014,4,2023-08-11,Replenishment,E02486
MV0044356,INV007269,W015,W007,196,2023-07-18,Inter-store Transfer,E01438
MV0044357,INV014724,W006,W017,42,2022-04-30,Return,E01737
MV0044358,INV012660,W029,W029,163,2024-10-23,Replenishment,E00189
MV0044359,INV023139,W008,W002,83,2022-06-06,Damage Write-off,E01462
MV0044360,INV021050,W010,W025,192,2024-12-29,Inter-store Transfer,E02222
MV0044361,INV014828,W016,W017,17,2024-07-01,Inter-store Transfer,E01303
MV0044362,INV011687,W002,W020,4,2024-12-02,Damage Write-off,E02115
MV0044363,INV002608,W020,W004,70,2022-06-20,Damage Write-off,E00741
MV0044364,INV024039,W017,W015,124,2024-10-14,Replenishment,E02214
MV0044365,INV014001,W020,W002,86,2023-06-20,Inter-store Transfer,E00965
MV0044366,INV022125,W006,W007,182,2022-08-20,Stocktake Adjustment,E02067
MV0044367,INV007022,W027,W028,132,2022-06-18,Inter-store Transfer,E01868
MV0044368,INV022286,W007,W016,98,2023-05-18,Damage Write-off,E02478
MV0044369,INV002342,W025,W013,148,2023-05-27,Replenishment,E00017
MV0044370,INV002591,W005,W017,1,2022-07-18,Return,E01708
MV0044371,INV022621,W017,W007,5,2024-06-14,Damage Write-off,E01484
MV0044372,INV001600,W001,W011,148,2024-05-15,Replenishment,E02434
MV0044373,INV010346,W022,W028,124,2024-05-18,Return,E00395
MV0044374,INV016654,W022,W011,157,2024-05-20,Damage Write-off,E01330
MV0044375,INV013971,W009,W024,83,2023-05-11,Inter-store Transfer,E00701
MV0044376,INV013157,W026,W001,64,2022-08-01,Damage Write-off,E02015
MV0044377,INV024154,W027,W001,168,2022-03-06,Damage Write-off,E01432
MV0044378,INV020896,W021,W012,45,2022-02-17,Stocktake Adjustment,E01415
MV0044379,INV020906,W023,W012,135,2024-10-13,Damage Write-off,E00847
MV0044380,INV012539,W001,W024,176,2023-12-30,Inter-store Transfer,E00909
MV0044381,INV008134,W008,W021,66,2023-08-26,Return,E01331
MV0044382,INV004646,W027,W008,133,2024-09-29,Inter-store Transfer,E02264
MV0044383,INV016208,W026,W016,60,2024-03-17,Damage Write-off,E00263
MV0044384,INV017278,W018,W029,34,2023-03-10,Damage Write-off,E02270
MV0044385,INV004855,W003,W001,197,2024-02-09,Return,E00021
MV0044386,INV023852,W008,W008,108,2023-05-04,Inter-store Transfer,E01437
MV0044387,INV006776,W030,W030,1,2024-05-30,Stocktake Adjustment,E01321
MV0044388,INV009966,W025,W007,134,2023-06-06,Replenishment,E01324
MV0044389,INV000133,W027,W010,189,2023-02-04,Stocktake Adjustment,E01406
MV0044390,INV006631,W011,W001,156,2022-05-24,Return,E00068
MV0044391,INV006035,W030,W004,21,2022-05-27,Inter-store Transfer,E00377
MV0044392,INV005309,W012,W019,173,2024-05-27,Inter-store Transfer,E00525
MV0044393,INV004193,W006,W011,70,2024-03-20,Return,E02457
MV0044394,INV023296,W003,W024,169,2022-02-20,Return,E00344
MV0044395,INV013901,W004,W022,65,2024-05-21,Damage Write-off,E02347
MV0044396,INV015289,W022,W013,107,2022-03-31,Replenishment,E02463
MV0044397,INV017810,W024,W013,134,2024-07-15,Return,E00246
MV0044398,INV008387,W013,W021,147,2023-06-26,Damage Write-off,E01669
MV0044399,INV016466,W017,W019,101,2024-07-29,Inter-store Transfer,E02432
MV0044400,INV021795,W018,W001,190,2024-12-26,Damage Write-off,E00850
MV0044401,INV012045,W027,W012,187,2023-03-06,Replenishment,E01932
MV0044402,INV011851,W004,W005,99,2022-06-09,Damage Write-off,E00355
MV0044403,INV021066,W030,W011,113,2022-03-10,Stocktake Adjustment,E00947
MV0044404,INV015171,W015,W008,32,2024-01-16,Stocktake Adjustment,E00779
MV0044405,INV004845,W004,W005,187,2024-01-22,Inter-store Transfer,E01203
MV0044406,INV011554,W019,W027,28,2024-02-17,Damage Write-off,E00415
MV0044407,INV004851,W014,W028,81,2024-02-25,Stocktake Adjustment,E01238
MV0044408,INV005260,W003,W024,117,2022-11-15,Return,E01466
MV0044409,INV018389,W022,W016,177,2022-05-19,Replenishment,E01916
MV0044410,INV009830,W001,W004,127,2022-10-22,Return,E02192
MV0044411,INV003692,W021,W008,38,2023-05-24,Inter-store Transfer,E00132
MV0044412,INV018100,W029,W001,126,2023-05-24,Damage Write-off,E00713
MV0044413,INV008091,W005,W028,175,2023-11-08,Replenishment,E01157
MV0044414,INV023680,W016,W030,10,2023-08-29,Return,E02218
MV0044415,INV009335,W028,W025,148,2022-12-01,Stocktake Adjustment,E00319
MV0044416,INV024070,W013,W013,148,2023-04-01,Inter-store Transfer,E02032
MV0044417,INV005743,W002,W027,25,2022-05-20,Damage Write-off,E01950
MV0044418,INV005173,W016,W015,157,2022-01-23,Return,E00268
MV0044419,INV024687,W023,W007,123,2024-05-22,Stocktake Adjustment,E00404
MV0044420,INV012187,W027,W012,73,2022-10-27,Replenishment,E00126
MV0044421,INV011187,W009,W003,30,2024-01-28,Stocktake Adjustment,E01619
MV0044422,INV022793,W026,W010,68,2023-08-14,Replenishment,E01119
MV0044423,INV001447,W002,W023,23,2022-12-22,Damage Write-off,E00656
MV0044424,INV009694,W008,W014,96,2023-11-03,Replenishment,E01112
MV0044425,INV007908,W008,W004,169,2022-06-04,Damage Write-off,E01795
MV0044426,INV001697,W025,W016,153,2023-10-16,Damage Write-off,E01190
MV0044427,INV022778,W003,W018,158,2023-09-11,Inter-store Transfer,E01771
MV0044428,INV016205,W003,W023,13,2024-02-01,Damage Write-off,E01813
MV0044429,INV001981,W030,W023,78,2022-09-30,Stocktake Adjustment,E01319
MV0044430,INV002844,W026,W009,80,2024-07-15,Replenishment,E01727
MV0044431,INV003900,W008,W018,111,2022-10-27,Damage Write-off,E01533
MV0044432,INV011970,W030,W022,22,2022-09-16,Return,E00048
MV0044433,INV015253,W021,W001,42,2023-09-02,Stocktake Adjustment,E00091
MV0044434,INV002014,W014,W029,4,2023-07-08,Stocktake Adjustment,E00327
MV0044435,INV004686,W009,W003,139,2022-01-08,Replenishment,E01105
MV0044436,INV012762,W020,W020,27,2022-09-29,Inter-store Transfer,E01075
MV0044437,INV000988,W005,W026,76,2022-07-07,Inter-store Transfer,E00900
MV0044438,INV020980,W009,W020,154,2022-01-29,Stocktake Adjustment,E00638
MV0044439,INV014049,W008,W030,157,2024-04-24,Replenishment,E00669
MV0044440,INV000230,W021,W011,106,2024-04-26,Replenishment,E00440
MV0044441,INV021451,W023,W008,128,2022-07-03,Return,E00177
MV0044442,INV015287,W026,W002,60,2022-09-07,Stocktake Adjustment,E02102
MV0044443,INV015803,W010,W025,192,2023-10-13,Inter-store Transfer,E01601
MV0044444,INV010515,W001,W009,27,2023-01-10,Stocktake Adjustment,E02488
MV0044445,INV006802,W025,W007,58,2023-08-03,Inter-store Transfer,E01617
MV0044446,INV010853,W009,W030,3,2023-04-21,Stocktake Adjustment,E01279
MV0044447,INV012313,W011,W028,55,2024-09-17,Return,E00815
MV0044448,INV011354,W022,W004,72,2023-05-19,Inter-store Transfer,E02108
MV0044449,INV004081,W029,W024,154,2023-08-16,Replenishment,E02392
MV0044450,INV023128,W009,W021,85,2024-06-13,Damage Write-off,E01895
MV0044451,INV017340,W001,W024,172,2022-10-07,Stocktake Adjustment,E01435
MV0044452,INV002329,W005,W030,164,2023-09-08,Inter-store Transfer,E00448
MV0044453,INV023162,W002,W001,192,2023-05-09,Return,E00896
MV0044454,INV003659,W016,W005,8,2024-03-18,Stocktake Adjustment,E02166
MV0044455,INV008850,W022,W023,78,2022-08-20,Inter-store Transfer,E02028
MV0044456,INV020791,W022,W019,22,2022-07-14,Stocktake Adjustment,E00901
MV0044457,INV019106,W022,W021,127,2022-11-20,Replenishment,E00307
MV0044458,INV010694,W016,W017,165,2024-07-07,Replenishment,E01112
MV0044459,INV019778,W018,W030,146,2022-05-02,Inter-store Transfer,E01564
MV0044460,INV021629,W013,W002,118,2024-08-10,Inter-store Transfer,E00569
MV0044461,INV019175,W003,W021,187,2022-10-25,Stocktake Adjustment,E00147
MV0044462,INV007589,W013,W006,1,2022-07-14,Return,E00240
MV0044463,INV020288,W006,W014,114,2024-10-19,Inter-store Transfer,E00373
MV0044464,INV007945,W013,W018,78,2024-08-29,Replenishment,E01957
MV0044465,INV006739,W023,W020,139,2023-03-01,Replenishment,E02469
MV0044466,INV014535,W013,W009,115,2024-05-30,Damage Write-off,E01019
MV0044467,INV019169,W002,W012,107,2022-04-14,Damage Write-off,E01017
MV0044468,INV012770,W010,W011,171,2023-03-29,Replenishment,E01982
MV0044469,INV016550,W017,W019,128,2023-06-19,Stocktake Adjustment,E00973
MV0044470,INV023128,W019,W027,165,2022-12-08,Replenishment,E01428
MV0044471,INV003454,W015,W029,28,2024-06-05,Damage Write-off,E02061
MV0044472,INV013313,W013,W024,35,2023-10-23,Damage Write-off,E02215
MV0044473,INV019895,W003,W021,50,2022-10-11,Inter-store Transfer,E01287
MV0044474,INV011518,W021,W027,77,2023-04-22,Inter-store Transfer,E00091
MV0044475,INV009351,W018,W008,128,2023-02-28,Return,E00259
MV0044476,INV006281,W024,W026,176,2023-03-16,Damage Write-off,E01704
MV0044477,INV014821,W006,W029,106,2022-07-23,Damage Write-off,E00311
MV0044478,INV000871,W007,W028,97,2023-06-10,Return,E01308
MV0044479,INV017177,W023,W029,88,2024-09-01,Damage Write-off,E01555
MV0044480,INV023683,W012,W015,173,2022-09-21,Return,E01412
MV0044481,INV018334,W023,W028,164,2022-08-07,Damage Write-off,E01750
MV0044482,INV018216,W015,W006,89,2022-10-08,Return,E01901
MV0044483,INV012963,W010,W002,92,2024-10-04,Stocktake Adjustment,E00182
MV0044484,INV022038,W004,W028,161,2023-01-09,Return,E01774
MV0044485,INV017014,W017,W013,67,2023-04-14,Return,E02372
MV0044486,INV006090,W025,W020,39,2022-03-28,Replenishment,E01095
MV0044487,INV010019,W011,W010,149,2024-10-05,Inter-store Transfer,E01175
MV0044488,INV020859,W008,W018,126,2023-01-17,Inter-store Transfer,E01053
MV0044489,INV023261,W004,W004,76,2024-09-20,Replenishment,E00520
MV0044490,INV018452,W025,W005,109,2022-08-19,Damage Write-off,E02139
MV0044491,INV011751,W014,W027,55,2024-10-30,Replenishment,E00962
MV0044492,INV017195,W004,W021,89,2023-04-16,Replenishment,E00110
MV0044493,INV006016,W028,W010,155,2022-03-05,Damage Write-off,E01523
MV0044494,INV016082,W015,W015,121,2024-09-28,Stocktake Adjustment,E00358
MV0044495,INV003489,W001,W024,132,2024-07-02,Replenishment,E00222
MV0044496,INV006007,W028,W002,185,2024-12-10,Damage Write-off,E00639
MV0044497,INV020611,W012,W030,182,2024-11-05,Damage Write-off,E00427
MV0044498,INV019725,W002,W027,70,2023-03-16,Damage Write-off,E00436
MV0044499,INV005547,W015,W020,93,2023-09-08,Replenishment,E01858
MV0044500,INV010400,W004,W019,92,2024-05-24,Damage Write-off,E00289
MV0044501,INV023313,W017,W014,104,2023-09-18,Stocktake Adjustment,E00969
MV0044502,INV005966,W028,W012,64,2024-09-12,Return,E01124
MV0044503,INV019777,W029,W026,65,2022-09-11,Return,E01882
MV0044504,INV015895,W021,W002,14,2024-07-14,Inter-store Transfer,E01689
MV0044505,INV016237,W024,W024,48,2023-12-20,Inter-store Transfer,E00927
MV0044506,INV005670,W016,W016,192,2022-02-15,Inter-store Transfer,E01394
MV0044507,INV003037,W002,W007,28,2022-04-18,Inter-store Transfer,E00891
MV0044508,INV011563,W021,W006,27,2024-09-12,Return,E02100
MV0044509,INV005829,W005,W009,57,2023-05-16,Damage Write-off,E00558
MV0044510,INV014034,W001,W009,40,2024-03-13,Stocktake Adjustment,E02200
MV0044511,INV016410,W003,W016,72,2023-10-28,Stocktake Adjustment,E00767
MV0044512,INV017729,W012,W005,184,2022-12-28,Return,E01340
MV0044513,INV008567,W015,W015,140,2022-01-13,Damage Write-off,E00083
MV0044514,INV016973,W011,W014,159,2022-07-14,Damage Write-off,E01153
MV0044515,INV011483,W004,W015,197,2022-05-01,Stocktake Adjustment,E02307
MV0044516,INV009044,W010,W021,86,2022-04-07,Return,E00207
MV0044517,INV002969,W010,W006,46,2023-04-24,Inter-store Transfer,E02297
MV0044518,INV017791,W012,W009,168,2024-05-16,Replenishment,E00775
MV0044519,INV016713,W007,W010,193,2022-09-20,Stocktake Adjustment,E00514
MV0044520,INV003396,W010,W019,101,2024-08-17,Return,E00661
MV0044521,INV015744,W015,W024,186,2022-01-16,Replenishment,E00147
MV0044522,INV023379,W003,W023,1,2022-01-28,Return,E00336
MV0044523,INV005131,W025,W028,79,2024-08-20,Damage Write-off,E02397
MV0044524,INV001759,W025,W016,164,2024-02-23,Inter-store Transfer,E02074
MV0044525,INV006920,W004,W006,163,2022-10-27,Stocktake Adjustment,E00452
MV0044526,INV014234,W022,W021,66,2023-10-19,Inter-store Transfer,E01757
MV0044527,INV017879,W017,W009,51,2024-06-01,Replenishment,E00281
