product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams,margin_pct
P04683,Tommy Hilfiger Boots Mustard,Footwear,Boots,Tommy Hilfiger,Red,XL,formal,Festive,729,1089.99,263.97,2020-04-10,True,SUP0119,1150,63.79
P04684,Peter England Flats Maroon,Footwear,Flats,Peter England,Coral,M,ethnic,Winter,3021,4234.12,1807.9,2020-01-03,True,SUP0318,1133,40.16
P04685,Uniqlo Dupatta Coral,Ethnic Wear,Dupatta,Uniqlo,Maroon,L,office,Winter,3047,4080.38,1657.71,2023-10-18,True,SUP0054,395,45.6
P04686,Tommy Hilfiger Gym Vest Teal,Activewear,Gym Vest,Tommy Hilfiger,Coral,XXL,minimalist,Summer,2676,3447.86,1202.82,2023-06-01,True,SUP0258,173,55.05
P04687,Tommy Hilfiger Coat Coral,Outerwear,Coat,Tommy Hilfiger,Maroon,M,formal,Winter,10186,11714.05,4974.88,2024-04-04,True,SUP0390,864,51.16
P04688,Libas Hoodie Olive,Tops,Hoodie,Libas,Green,XL,ethnic,Winter,1390,1922.41,760.0,2023-03-16,False,SUP0305,985,45.32
P04689,Nike Watch Orange,Accessories,Watch,Nike,Cream,L,formal,Summer,1306,1893.1,477.85,2021-05-15,True,SUP0125,1097,63.41
P04690,Peter England Flats Teal,Footwear,Flats,Peter England,Pink,XS,ethnic,Festive,3112,4169.0,1763.2,2020-05-31,True,SUP0400,409,43.34
P04691,Numero Uno Hoodie Teal,Tops,Hoodie,Numero Uno,Cream,M,party,Festive,1968,2168.18,761.99,2021-03-06,True,SUP0395,1028,61.28
P04692,Aurelia Oxford Cream,Footwear,Oxford,Aurelia,Beige,XL,party,Monsoon,4712,6245.17,1850.0,2021-01-23,True,SUP0258,1194,60.74
P04693,Uniqlo Coat Maroon,Outerwear,Coat,Uniqlo,Black,XL,minimalist,Monsoon,5999,7707.05,2278.75,2023-06-11,True,SUP0307,207,62.01
P04694,Biba Shorts Brown,Bottoms,Shorts,Biba,Red,XXL,bohemian,Summer,3883,4807.43,1648.49,2021-03-05,True,SUP0266,1064,57.55
P04695,Myntra Evening Gown Pink,Dresses,Evening Gown,Myntra,Olive,XXL,office,Monsoon,8661,10544.94,4928.26,2023-06-02,False,SUP0016,1343,43.1
P04696,Pepe Jeans Briefs Coral,Innerwear,Briefs,Pepe Jeans,Olive,XS,luxury,Monsoon,115,138.03,56.07,2020-05-02,False,SUP0046,1188,51.24
P04697,Forever 21 Sports Bra Yellow,Activewear,Sports Bra,Forever 21,Brown,XXL,casual,Monsoon,1776,1974.62,651.75,2022-12-27,True,SUP0103,213,63.3
P04698,Libas Bra Red,Innerwear,Bra,Libas,Mustard,M,casual,Summer,596,674.11,348.32,2023-08-31,True,SUP0308,1523,41.56
P04699,True Blue Evening Gown Purple,Dresses,Evening Gown,True Blue,Coral,M,sporty,Winter,11438,16403.36,4520.27,2022-03-19,True,SUP0335,974,60.48
P04700,Allen Solly Bra Red,Innerwear,Bra,Allen Solly,Maroon,XL,bohemian,Festive,136,177.62,59.5,2023-11-01,False,SUP0059,1319,56.25
P04701,Here&Now Skirt Teal,Bottoms,Skirt,Here&Now,Navy,XL,bohemian,Festive,3511,4402.78,1474.82,2022-01-08,True,SUP0071,517,57.99
P04702,Puma Blouse Yellow,Tops,Blouse,Puma,Green,S,party,Monsoon,3804,5444.78,1384.49,2021-02-07,True,SUP0034,1069,63.6
P04703,Reebok Polo Grey,Tops,Polo,Reebok,Navy,XS,minimalist,Festive,2196,3117.34,1233.6,2022-11-13,True,SUP0096,1637,43.83
P04704,Levis Denim Jacket Grey,Outerwear,Denim Jacket,Levis,Grey,L,formal,Summer,4347,5550.37,2475.33,2022-03-21,True,SUP0348,1848,43.06
P04705,Levis Windbreaker Yellow,Outerwear,Windbreaker,Levis,Orange,Free Size,streetwear,Monsoon,6549,8694.15,3814.99,2022-12-21,True,SUP0068,395,41.75
P04706,Only Dhoti White,Ethnic Wear,Dhoti,Only,Cream,XS,party,Monsoon,1828,2413.56,741.96,2021-05-29,True,SUP0340,544,59.41
P04707,LIFE Sandals Navy,Footwear,Sandals,LIFE,Mustard,XS,streetwear,Summer,1369,1971.09,535.92,2023-06-23,True,SUP0365,1679,60.85
P04708,Global Desi Mini Dress Olive,Dresses,Mini Dress,Global Desi,Navy,XS,bohemian,Winter,6445,9142.33,3096.14,2024-03-13,True,SUP0389,1632,51.96
P04709,Kazo Gym Vest Coral,Activewear,Gym Vest,Kazo,Purple,XXL,streetwear,All Season,1850,2200.48,1081.36,2023-02-11,True,SUP0069,400,41.55
P04710,Tommy Hilfiger Crop Top Orange,Tops,Crop Top,Tommy Hilfiger,Green,XS,bohemian,Festive,1151,1437.57,576.6,2022-07-18,True,SUP0281,1486,49.9
P04711,Here&Now Sports Shoes Blue,Footwear,Sports Shoes,Here&Now,Mint,M,party,All Season,2864,3963.99,1702.49,2020-05-27,True,SUP0052,1255,40.56
P04712,Blackberrys Casual Dress Cream,Dresses,Casual Dress,Blackberrys,Mustard,XXL,sporty,Winter,5185,6017.64,1996.32,2022-11-20,True,SUP0011,202,61.5
P04713,Marks & Spencer Jewellery Cream,Accessories,Jewellery,Marks & Spencer,White,XXL,bohemian,Festive,399,476.09,215.95,2023-11-19,False,SUP0241,435,45.88
P04714,Van Heusen Joggers Maroon,Bottoms,Joggers,Van Heusen,Coral,Free Size,bohemian,All Season,4261,6120.82,1566.02,2022-01-05,True,SUP0237,1104,63.25
P04715,Mango Kurti Teal,Tops,Kurti,Mango,Green,S,party,Monsoon,3791,4256.41,1463.08,2020-08-11,True,SUP0100,1344,61.41
P04716,Reebok T-Shirt Pink,Tops,T-Shirt,Reebok,Olive,L,bohemian,Winter,4463,5422.85,2268.11,2020-01-25,True,SUP0369,1199,49.18
P04717,Aurelia Skirt Blue,Bottoms,Skirt,Aurelia,Grey,Free Size,streetwear,Monsoon,1068,1478.19,492.59,2024-05-15,True,SUP0210,1107,53.88
P04718,Reebok Socks Green,Innerwear,Socks,Reebok,Navy,L,minimalist,Festive,247,354.62,108.89,2023-02-03,True,SUP0391,639,55.91
P04719,Decathlon Cap Pink,Accessories,Cap,Decathlon,Purple,Free Size,ethnic,Festive,4142,5190.15,1724.84,2020-01-31,True,SUP0235,1847,58.36
P04720,Calvin Klein Sherwani Maroon,Ethnic Wear,Sherwani,Calvin Klein,Yellow,XL,minimalist,Festive,2819,3737.56,1188.9,2020-04-12,True,SUP0214,902,57.83
P04721,Libas Handbag Grey,Accessories,Handbag,Libas,Coral,S,bohemian,Winter,6335,8452.67,2369.64,2023-07-26,True,SUP0260,1477,62.59
P04722,Bewakoof Shorts Mint,Bottoms,Shorts,Bewakoof,Cream,S,party,Festive,2970,3781.81,1337.74,2020-12-28,True,SUP0259,1386,54.96
P04723,AND Crop Top Grey,Tops,Crop Top,AND,Pink,XS,minimalist,Summer,3579,4347.92,1990.48,2023-05-09,True,SUP0121,1114,44.38
P04724,Bewakoof Skirt Blue,Bottoms,Skirt,Bewakoof,Teal,Free Size,minimalist,Monsoon,2280,2822.39,1108.94,2022-08-01,True,SUP0038,1132,51.36
P04725,Puma Joggers Olive,Bottoms,Joggers,Puma,Black,L,office,All Season,4306,5459.03,2436.86,2020-05-19,True,SUP0179,488,43.41
P04726,Decathlon Anarkali Orange,Ethnic Wear,Anarkali,Decathlon,Pink,XL,streetwear,Monsoon,4205,4775.57,1886.12,2024-05-16,False,SUP0122,1034,55.15
P04727,Kazo Scarf Grey,Accessories,Scarf,Kazo,Yellow,XL,casual,Festive,2250,2682.81,1216.61,2021-10-03,True,SUP0076,583,45.93
P04728,Peter England Cap White,Accessories,Cap,Peter England,Olive,M,ethnic,Monsoon,1409,1957.97,614.17,2021-12-26,True,SUP0336,1323,56.41
P04729,Aurelia Denim Jacket Mint,Outerwear,Denim Jacket,Aurelia,Maroon,M,office,Monsoon,13171,17195.1,5998.66,2021-06-20,True,SUP0166,1781,54.46
P04730,Puma Lehenga Yellow,Dresses,Lehenga,Puma,Red,S,minimalist,Winter,8076,9286.2,4371.97,2020-11-18,False,SUP0252,893,45.86
P04731,True Blue Kurti Cream,Tops,Kurti,True Blue,Beige,XXL,office,Festive,4071,4973.09,1891.12,2023-01-25,True,SUP0091,180,53.55
P04732,Allen Solly Mini Dress Orange,Dresses,Mini Dress,Allen Solly,Beige,S,sporty,Summer,6455,8021.11,2313.07,2020-03-23,True,SUP0265,1761,64.17
P04733,Spykar Sports Shoes Grey,Footwear,Sports Shoes,Spykar,Green,L,casual,Monsoon,4709,6910.79,2027.53,2021-08-19,True,SUP0256,1582,56.94
P04734,Adidas Dhoti Pink,Ethnic Wear,Dhoti,Adidas,Pink,S,formal,Winter,1487,2127.37,586.18,2023-04-17,True,SUP0276,1350,60.58
P04735,AND Thermal Innerwear Olive,Innerwear,Thermal Innerwear,AND,Brown,XL,bohemian,Monsoon,700,1006.72,413.7,2023-07-19,True,SUP0365,1733,40.9
P04736,W Track Pants Mustard,Activewear,Track Pants,W,Mint,XXL,party,Winter,3039,3729.87,1789.72,2020-06-05,True,SUP0227,1705,41.11
P04737,Koovs Joggers Mustard,Bottoms,Joggers,Koovs,Brown,S,bohemian,All Season,1958,2647.81,726.03,2023-09-06,True,SUP0207,412,62.92
P04738,Roadster Sports Bra Orange,Activewear,Sports Bra,Roadster,Beige,L,party,Monsoon,785,978.77,409.14,2022-06-13,True,SUP0051,1695,47.88
P04739,Arrow Sandals Cream,Footwear,Sandals,Arrow,Red,S,luxury,Summer,1513,2167.2,815.89,2023-07-12,True,SUP0311,1004,46.07
P04740,Jack & Jones Dhoti Blue,Ethnic Wear,Dhoti,Jack & Jones,Grey,Free Size,streetwear,Monsoon,2492,3140.95,1463.18,2020-08-16,True,SUP0314,957,41.28
P04741,True Blue Dupatta Black,Ethnic Wear,Dupatta,True Blue,Navy,XXL,casual,Monsoon,2639,3820.54,1069.78,2020-09-14,True,SUP0036,1120,59.46
P04742,H&M Puffer Jacket Pink,Outerwear,Puffer Jacket,H&M,Beige,XXL,minimalist,Winter,7867,10990.52,4184.12,2021-02-16,False,SUP0051,813,46.81
P04743,Here&Now Casual Dress Navy,Dresses,Casual Dress,Here&Now,Coral,L,office,Monsoon,6124,8729.36,2149.23,2020-04-13,True,SUP0235,1312,64.9
P04744,AND Watch Maroon,Accessories,Watch,AND,Purple,Free Size,casual,Monsoon,5284,6803.34,2585.48,2022-01-14,True,SUP0244,1549,51.07
P04745,W Compression Tights Blue,Activewear,Compression Tights,W,Cream,XL,sporty,Monsoon,2458,2793.33,870.84,2022-07-28,True,SUP0192,271,64.57
P04746,The Souled Store Denim Jacket Blue,Outerwear,Denim Jacket,The Souled Store,Pink,Free Size,streetwear,Winter,11471,12730.23,4502.22,2024-06-01,True,SUP0189,1858,60.75
P04747,Reebok Crop Top Cream,Tops,Crop Top,Reebok,Cream,XS,minimalist,All Season,505,621.92,270.53,2020-10-06,True,SUP0054,994,46.43
P04748,Lee Churidar Mint,Ethnic Wear,Churidar,Lee,Orange,XS,casual,Monsoon,1378,1969.47,646.64,2023-02-13,True,SUP0118,550,53.07
P04749,Cover Story Jewellery Pink,Accessories,Jewellery,Cover Story,Teal,XXL,minimalist,Summer,5848,8489.29,2641.02,2020-11-13,True,SUP0001,471,54.84
P04750,Vero Moda Sunglasses Brown,Accessories,Sunglasses,Vero Moda,Blue,L,bohemian,Winter,3790,5350.97,1666.25,2020-12-14,True,SUP0289,1105,56.04
P04751,LIFE Running Shoes Pink,Activewear,Running Shoes,LIFE,Orange,XL,sporty,Festive,3945,5359.38,1469.69,2024-05-18,False,SUP0096,1569,62.75
P04752,Blackberrys Bra Yellow,Innerwear,Bra,Blackberrys,Black,Free Size,formal,Winter,564,789.0,215.53,2021-10-30,True,SUP0378,867,61.79
P04753,Pepe Jeans Joggers Mustard,Bottoms,Joggers,Pepe Jeans,Grey,S,minimalist,Monsoon,762,864.84,337.31,2020-05-01,False,SUP0286,519,55.73
P04754,Levis Saree Blue,Dresses,Saree,Levis,Beige,M,minimalist,Monsoon,6116,8363.67,2174.32,2021-10-28,True,SUP0297,127,64.45
P04755,Here&Now Dhoti Coral,Ethnic Wear,Dhoti,Here&Now,Black,M,party,Festive,2983,3329.75,1630.25,2022-01-14,True,SUP0009,287,45.35
P04756,Kazo Flats Yellow,Footwear,Flats,Kazo,Blue,XS,minimalist,Winter,4618,5432.2,1750.4,2023-04-29,True,SUP0104,1215,62.1
P04757,Global Desi Shorts Olive,Bottoms,Shorts,Global Desi,White,S,party,Monsoon,4024,5803.0,1582.78,2022-10-15,True,SUP0125,1256,60.67
P04758,Puma Belt Pink,Accessories,Belt,Puma,Purple,S,office,Summer,1060,1540.84,588.82,2020-08-08,True,SUP0377,1733,44.45
P04759,Blackberrys Running Shoes Olive,Activewear,Running Shoes,Blackberrys,Orange,Free Size,bohemian,Winter,4187,5052.96,1581.97,2022-03-31,True,SUP0031,1332,62.22
P04760,Decathlon Salwar Suit Maroon,Dresses,Salwar Suit,Decathlon,Red,XS,streetwear,Festive,9917,10918.82,4572.15,2023-11-18,True,SUP0281,437,53.9
P04761,Louis Philippe Kurta Brown,Ethnic Wear,Kurta,Louis Philippe,Olive,L,casual,Festive,4602,5567.68,1807.52,2023-03-15,True,SUP0026,977,60.72
P04762,FabIndia Socks White,Innerwear,Socks,FabIndia,Mustard,XXL,luxury,Monsoon,695,979.95,261.96,2021-08-25,True,SUP0266,605,62.31
P04763,AND Blazer Red,Outerwear,Blazer,AND,Mint,XL,bohemian,Monsoon,3363,4741.18,1560.79,2020-03-18,False,SUP0328,1093,53.59
P04764,Dressberry Track Pants Cream,Activewear,Track Pants,Dressberry,Red,XS,formal,All Season,720,831.71,422.42,2021-01-08,True,SUP0236,1137,41.33
P04765,Lee Scarf Brown,Accessories,Scarf,Lee,Purple,M,office,Monsoon,4679,5901.39,2075.76,2022-04-09,True,SUP0147,217,55.64
P04766,Zara Sports Bra Pink,Activewear,Sports Bra,Zara,Blue,XXL,party,Winter,1318,1960.73,652.02,2023-01-23,True,SUP0400,1401,50.53
P04767,All About You Windbreaker Coral,Outerwear,Windbreaker,All About You,Beige,L,minimalist,All Season,1513,2106.58,670.94,2020-12-10,True,SUP0071,1530,55.65
P04768,Forever 21 Track Pants Olive,Activewear,Track Pants,Forever 21,Coral,L,office,Festive,1072,1511.63,440.41,2023-05-05,True,SUP0087,636,58.92
P04769,Libas Gym Vest Brown,Activewear,Gym Vest,Libas,Red,Free Size,bohemian,Festive,2577,2974.23,1150.76,2022-05-24,True,SUP0105,1172,55.34
P04770,Arrow Jacket Brown,Outerwear,Jacket,Arrow,Red,L,casual,Winter,6311,7459.79,2517.36,2020-04-30,True,SUP0340,1628,60.11
P04771,W Sherwani Blue,Ethnic Wear,Sherwani,W,White,XS,sporty,Summer,906,1126.58,491.46,2020-08-17,True,SUP0263,1629,45.75
P04772,Levis Chinos White,Bottoms,Chinos,Levis,Orange,XL,sporty,All Season,1377,1984.2,571.33,2022-04-28,True,SUP0274,1893,58.51
P04773,Libas Kurta Pink,Ethnic Wear,Kurta,Libas,Olive,Free Size,luxury,Festive,3415,5113.74,1672.29,2021-07-11,True,SUP0032,615,51.03
P04774,All About You Sports Shoes Teal,Footwear,Sports Shoes,All About You,Navy,Free Size,luxury,Winter,1398,1994.21,584.96,2020-10-16,True,SUP0360,377,58.16
P04775,Only Blazer Green,Outerwear,Blazer,Only,Cream,XL,office,Monsoon,1375,1925.29,611.86,2023-10-29,True,SUP0342,999,55.5
P04776,Nike Sports Bra Purple,Activewear,Sports Bra,Nike,Purple,XL,minimalist,Winter,4058,5321.9,2261.86,2022-06-23,True,SUP0122,805,44.26
P04777,Myntra Handbag Pink,Accessories,Handbag,Myntra,Teal,XS,formal,Festive,5916,8479.93,2309.48,2020-09-28,True,SUP0192,495,60.96
P04778,All About You Anarkali Mint,Ethnic Wear,Anarkali,All About You,Navy,Free Size,casual,Summer,1875,2563.2,983.55,2022-04-29,True,SUP0388,1647,47.54
P04779,Jack & Jones Casual Dress Black,Dresses,Casual Dress,Jack & Jones,Pink,XXL,office,Winter,4267,5455.03,2504.92,2024-03-30,True,SUP0058,1696,41.3
P04780,Kazo Loafers Red,Footwear,Loafers,Kazo,Brown,L,sporty,Monsoon,5054,7262.08,2115.94,2022-05-03,True,SUP0330,1387,58.13
P04781,Lee Jewellery Mustard,Accessories,Jewellery,Lee,Mustard,XL,party,Monsoon,2235,2729.8,982.2,2021-04-02,False,SUP0267,542,56.05
P04782,Lee Wallet Orange,Accessories,Wallet,Lee,Cream,XS,minimalist,Winter,6769,9327.86,3138.43,2022-08-13,True,SUP0073,1416,53.64
P04783,Vero Moda Boxers White,Innerwear,Boxers,Vero Moda,White,Free Size,bohemian,Winter,621,790.03,278.92,2021-04-14,False,SUP0113,1751,55.09
P04784,Jack & Jones Scarf Olive,Accessories,Scarf,Jack & Jones,Cream,L,bohemian,Monsoon,3592,5208.76,1396.26,2023-11-03,True,SUP0381,1496,61.13
P04785,Global Desi Lehenga Red,Dresses,Lehenga,Global Desi,Black,XXL,streetwear,Festive,863,993.45,463.54,2020-02-09,True,SUP0343,673,46.29
P04786,All About You Flats Red,Footwear,Flats,All About You,Brown,L,minimalist,Monsoon,1509,2115.3,826.42,2023-08-21,True,SUP0245,1357,45.23
P04787,The Souled Store Sweatshirt Black,Tops,Sweatshirt,The Souled Store,Blue,XXL,party,Summer,2973,4191.05,1395.95,2020-04-01,False,SUP0037,1820,53.05
P04788,Forever 21 Oxford Beige,Footwear,Oxford,Forever 21,Coral,L,office,All Season,2974,3640.94,1497.7,2022-04-26,True,SUP0226,112,49.64
P04789,Jack & Jones Shirt Cream,Tops,Shirt,Jack & Jones,Purple,XL,casual,All Season,2249,2625.95,813.7,2022-04-06,True,SUP0340,1166,63.82
P04790,Koovs Mini Dress Mustard,Dresses,Mini Dress,Koovs,Beige,XL,streetwear,Festive,7781,9104.85,2736.97,2020-04-04,True,SUP0222,1243,64.82
P04791,Koovs Wallet Grey,Accessories,Wallet,Koovs,Mustard,XL,office,Festive,5822,8631.19,3400.69,2023-09-25,True,SUP0229,618,41.59
P04792,W Joggers Purple,Bottoms,Joggers,W,Mint,L,streetwear,Winter,377,463.2,224.07,2021-10-27,True,SUP0291,1341,40.56
P04793,Roadster Dhoti Navy,Ethnic Wear,Dhoti,Roadster,Orange,S,party,All Season,339,481.61,121.64,2023-12-20,True,SUP0273,887,64.12
P04794,U.S. Polo Sneakers Green,Footwear,Sneakers,U.S. Polo,Blue,Free Size,formal,Summer,2843,3973.15,1612.49,2020-10-02,True,SUP0373,923,43.28
P04795,Pepe Jeans Puffer Jacket Olive,Outerwear,Puffer Jacket,Pepe Jeans,Maroon,XS,casual,Monsoon,6527,9550.67,2975.96,2020-11-20,True,SUP0113,633,54.41
P04796,Louis Philippe Blazer Beige,Outerwear,Blazer,Louis Philippe,Mustard,M,sporty,Winter,12132,14055.18,6260.65,2022-02-27,True,SUP0238,1656,48.4
P04797,Tommy Hilfiger Jewellery Orange,Accessories,Jewellery,Tommy Hilfiger,Black,XL,streetwear,Winter,4613,6433.75,2038.35,2023-11-20,True,SUP0244,729,55.81
P04798,Louis Philippe Jacket Yellow,Outerwear,Jacket,Louis Philippe,Green,XS,sporty,Monsoon,9952,11471.05,5599.78,2023-05-30,True,SUP0284,1361,43.73
P04799,Numero Uno Boxers Purple,Innerwear,Boxers,Numero Uno,Grey,M,party,Monsoon,419,587.34,249.66,2022-01-26,True,SUP0222,1197,40.42
P04800,FabIndia Jeans Teal,Bottoms,Jeans,FabIndia,Mint,XL,party,All Season,4579,6581.36,1623.02,2022-02-02,True,SUP0008,1040,64.56
P04801,Lee Denim Jacket Green,Outerwear,Denim Jacket,Lee,Beige,L,office,Festive,2324,2873.44,1313.6,2023-09-03,True,SUP0360,1619,43.48
P04802,Allen Solly Jacket Black,Outerwear,Jacket,Allen Solly,Black,XXL,party,Winter,14590,17691.94,5150.07,2020-10-18,True,SUP0076,1077,64.7
P04803,Only Jacket Mustard,Outerwear,Jacket,Only,Olive,XL,luxury,Festive,3023,3969.36,1553.16,2020-05-16,False,SUP0113,1710,48.62
P04804,Nykaa Fashion Puffer Jacket Navy,Outerwear,Puffer Jacket,Nykaa Fashion,White,XXL,luxury,All Season,14776,21846.77,5420.21,2020-10-30,True,SUP0317,592,63.32
P04805,Cover Story Palazzo Mustard,Bottoms,Palazzo,Cover Story,Maroon,L,ethnic,Monsoon,4314,5005.3,2452.43,2023-03-28,True,SUP0361,1816,43.15
P04806,Forever 21 Windbreaker Blue,Outerwear,Windbreaker,Forever 21,Teal,XL,formal,Monsoon,2155,2677.63,1204.06,2021-10-16,False,SUP0347,1923,44.13
P04807,Nykaa Fashion Heels Teal,Footwear,Heels,Nykaa Fashion,Blue,S,casual,Summer,1972,2850.35,1131.9,2024-04-01,False,SUP0030,1896,42.6
P04808,H&M Blazer Purple,Outerwear,Blazer,H&M,Teal,XXL,office,Monsoon,13552,17835.22,7176.99,2022-05-07,False,SUP0251,1959,47.04
P04809,Aurelia Thermal Innerwear Navy,Innerwear,Thermal Innerwear,Aurelia,Olive,L,sporty,All Season,305,453.75,138.17,2022-08-16,False,SUP0072,413,54.7
P04810,Bewakoof Chinos Cream,Bottoms,Chinos,Bewakoof,Black,XS,casual,All Season,3774,5647.5,2138.53,2023-09-05,True,SUP0249,218,43.34
P04811,Reebok Gym Vest White,Activewear,Gym Vest,Reebok,Mustard,S,streetwear,All Season,2598,3043.68,1424.03,2020-07-30,True,SUP0228,1531,45.19
P04812,Mango Shorts Mint,Bottoms,Shorts,Mango,Cream,L,ethnic,Summer,3886,4949.59,1812.54,2022-06-15,False,SUP0326,1870,53.36
P04813,All About You Thermal Innerwear Orange,Innerwear,Thermal Innerwear,All About You,Purple,Free Size,minimalist,Winter,188,214.47,104.51,2023-09-10,True,SUP0003,1977,44.41
P04814,Lee Trousers Black,Bottoms,Trousers,Lee,Grey,M,party,Monsoon,2495,3077.39,1439.76,2020-12-10,True,SUP0005,587,42.29
P04815,Libas Hoodie Green,Tops,Hoodie,Libas,Grey,XS,office,All Season,732,910.22,347.3,2023-06-29,True,SUP0280,231,52.55
P04816,Louis Philippe Kurti Pink,Tops,Kurti,Louis Philippe,Orange,Free Size,ethnic,Winter,3679,4249.53,1542.76,2023-03-26,False,SUP0307,1398,58.07
P04817,Pepe Jeans Lehenga Grey,Dresses,Lehenga,Pepe Jeans,Brown,XXL,streetwear,All Season,1835,2109.94,912.17,2021-06-23,True,SUP0157,682,50.29
P04818,Nykaa Fashion Heels Blue,Footwear,Heels,Nykaa Fashion,Yellow,L,party,Summer,757,1081.63,451.84,2023-10-16,True,SUP0301,691,40.31
P04819,Arrow Leggings Black,Bottoms,Leggings,Arrow,Pink,XXL,minimalist,Summer,4706,6006.54,2432.76,2024-05-09,True,SUP0379,254,48.31
P04820,Cover Story Puffer Jacket Olive,Outerwear,Puffer Jacket,Cover Story,Green,Free Size,office,Summer,2721,3234.17,954.26,2020-07-14,True,SUP0281,256,64.93
P04821,Only Polo Mint,Tops,Polo,Only,Teal,S,streetwear,All Season,1141,1509.77,583.07,2022-12-24,False,SUP0349,909,48.9
P04822,Adidas Puffer Jacket Grey,Outerwear,Puffer Jacket,Adidas,Beige,L,bohemian,Winter,13330,17974.12,6618.34,2024-05-28,True,SUP0138,450,50.35
P04823,Tommy Hilfiger Jeans Cream,Bottoms,Jeans,Tommy Hilfiger,Mint,XL,formal,Winter,1618,2220.94,835.15,2021-01-09,True,SUP0003,1480,48.38
P04824,True Blue Handbag Cream,Accessories,Handbag,True Blue,Navy,L,streetwear,Winter,4532,5013.04,2140.15,2022-12-13,True,SUP0018,749,52.78
P04825,Jack & Jones Sneakers Navy,Footwear,Sneakers,Jack & Jones,Cream,XL,luxury,All Season,2489,2902.97,1171.46,2024-02-28,True,SUP0074,1805,52.93
P04826,Bewakoof Jacket Purple,Outerwear,Jacket,Bewakoof,Red,XL,sporty,Winter,14513,21693.35,6067.66,2022-10-07,True,SUP0304,937,58.19
P04827,Global Desi Salwar Suit Coral,Dresses,Salwar Suit,Global Desi,Black,S,formal,Monsoon,11975,16267.93,5827.16,2020-01-09,True,SUP0351,771,51.34
P04828,Decathlon Briefs Brown,Innerwear,Briefs,Decathlon,Pink,XL,formal,All Season,406,543.03,180.53,2022-12-12,True,SUP0265,488,55.53
P04829,All About You Churidar Blue,Ethnic Wear,Churidar,All About You,Purple,L,minimalist,All Season,3259,3937.61,1858.4,2020-03-23,True,SUP0163,1079,42.98
P04830,Uniqlo Jacket Blue,Outerwear,Jacket,Uniqlo,Teal,XS,casual,Summer,13266,14810.16,6898.38,2023-11-01,True,SUP0322,1686,48.0
P04831,Spykar Salwar Suit Beige,Dresses,Salwar Suit,Spykar,Green,L,streetwear,Monsoon,11287,12595.46,4466.02,2020-07-16,True,SUP0362,1693,60.43
P04832,W Sports Shoes Cream,Footwear,Sports Shoes,W,Pink,Free Size,streetwear,Festive,3177,3828.77,1400.72,2022-07-02,True,SUP0331,693,55.91
P04833,Zara Boxers Beige,Innerwear,Boxers,Zara,Green,M,luxury,Winter,593,672.1,336.01,2021-01-20,True,SUP0105,1351,43.34
P04834,Kazo Churidar Navy,Ethnic Wear,Churidar,Kazo,Olive,S,sporty,Winter,1392,1602.06,798.52,2021-01-31,True,SUP0300,1450,42.64
P04835,Calvin Klein Blouse Yellow,Tops,Blouse,Calvin Klein,Blue,XS,sporty,Festive,3128,3670.64,1526.06,2021-09-30,True,SUP0188,884,51.21
P04836,Vero Moda Watch Yellow,Accessories,Watch,Vero Moda,Red,S,casual,Winter,5643,8321.7,3297.5,2022-05-11,True,SUP0157,435,41.56
P04837,Louis Philippe Sports Shoes Grey,Footwear,Sports Shoes,Louis Philippe,Grey,S,casual,Summer,2401,3442.95,891.55,2022-08-21,True,SUP0196,929,62.87
P04838,H&M Trousers Brown,Bottoms,Trousers,H&M,Beige,L,office,Festive,383,546.07,201.76,2021-05-16,True,SUP0310,996,47.32
P04839,Nykaa Fashion Polo Maroon,Tops,Polo,Nykaa Fashion,Coral,M,minimalist,All Season,2018,2862.59,1023.84,2022-09-17,True,SUP0235,1884,49.26
P04840,Biba Sneakers Mint,Footwear,Sneakers,Biba,Teal,XS,party,Summer,5127,7446.15,1886.89,2022-08-19,True,SUP0384,1274,63.2
P04841,Blackberrys Jewellery Navy,Accessories,Jewellery,Blackberrys,Purple,XL,sporty,Summer,7283,8355.93,3752.57,2020-10-10,True,SUP0290,509,48.47
P04842,Here&Now Track Pants Coral,Activewear,Track Pants,Here&Now,Green,XXL,party,Winter,4172,4623.1,2379.68,2021-10-09,True,SUP0293,355,42.96
P04843,Numero Uno Boxers Cream,Innerwear,Boxers,Numero Uno,Blue,M,formal,All Season,333,489.82,174.69,2022-04-30,False,SUP0156,1952,47.54
