product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams,margin_pct,total_qty_sold,total_revenue,avg_sale_price,avg_discount,n_transactions,online_share,avg_rating,review_count,pct_positive,pct_negative,return_count,total_stock,avg_days_on_hand,stockout_locations,return_rate,sell_through_rate,velocity_class,category_enc,sub_category_enc,brand_enc,season_enc,style_tag_enc,color_enc
P04708,Global Desi Mini Dress Olive,Dresses,Mini Dress,Global Desi,Navy,XS,bohemian,Winter,6445,9142.33,3096.14,2024-03-13,True,SUP0389,1632,51.96,102,566813.38,5917.569104477612,0.062238805970149254,67,0.7164179104477612,3.6666666666666665,12,58.333333333333336,25.0,13.0,699.0,26.450000000000003,2.0,0.1275,0.1273,B,3,34,15,4,0,11
P04709,Kazo Gym Vest Coral,Activewear,Gym Vest,Kazo,Purple,XXL,streetwear,All Season,1850,2200.48,1081.36,2023-02-11,True,SUP0069,400,41.55,100,155271.69,1657.05,0.05228571428571429,70,0.6857142857142857,3.8125,32,68.75,15.625,5.0,3212.0,71.21666666666667,0.0,0.05,0.0302,B,1,20,19,0,9,15
P04710,Tommy Hilfiger Crop Top Orange,Tops,Crop Top,Tommy Hilfiger,Green,XS,bohemian,Festive,1151,1437.57,576.6,2022-07-18,True,SUP0281,1486,49.9,107,109874.63,1108.962089552239,0.04761194029850746,67,0.6417910447761194,3.64,25,60.0,16.0,4.0,2509.0,38.544444444444444,0.0,0.0374,0.0409,B,8,14,41,1,0,6
P04711,Here&Now Sports Shoes Blue,Footwear,Sports Shoes,Here&Now,Mint,M,party,All Season,2864,3963.99,1702.49,2020-05-27,True,SUP0052,1255,40.56,97,216900.33,2467.5592424242423,0.05196969696969697,66,0.7272727272727273,4.176470588235294,17,76.47058823529412,5.88235294117647,5.0,1570.0,75.05,1.0,0.0515,0.0582,B,5,51,17,0,7,9
P04712,Blackberrys Casual Dress Cream,Dresses,Casual Dress,Blackberrys,Mustard,XXL,sporty,Winter,5185,6017.64,1996.32,2022-11-20,True,SUP0011,202,61.5,93,376843.54,4512.767258064517,0.06919354838709678,62,0.5645161290322581,3.9,30,66.66666666666666,13.333333333333334,17.0,422.0,21.0,1.0,0.1828,0.1806,C,3,9,8,4,8,10
P04713,Marks & Spencer Jewellery Cream,Accessories,Jewellery,Marks & Spencer,White,XXL,bohemian,Festive,399,476.09,215.95,2023-11-19,False,SUP0241,435,45.88,111,41776.45,393.09681818181815,0.05863636363636364,66,0.7272727272727273,4.185185185185185,27,74.07407407407408,0.0,11.0,927.0,20.175,0.0,0.0991,0.1069,A,0,26,28,1,0,18
P04714,Van Heusen Joggers Maroon,Bottoms,Joggers,Van Heusen,Coral,Free Size,bohemian,All Season,4261,6120.82,1566.02,2022-01-05,True,SUP0237,1104,63.25,93,400026.63,4674.973928571429,0.04857142857142858,56,0.5535714285714286,3.9523809523809526,21,76.19047619047619,14.285714285714285,6.0,2529.0,127.8,0.0,0.0645,0.0355,C,2,27,45,0,0,4
P04715,Mango Kurti Teal,Tops,Kurti,Mango,Green,S,party,Monsoon,3791,4256.41,1463.08,2020-08-11,True,SUP0100,1344,61.41,90,330500.69,4019.6920634920634,0.059682539682539684,63,0.6825396825396826,3.8181818181818183,11,63.63636363636363,9.090909090909092,5.0,2362.0,41.17777777777778,0.0,0.0556,0.0367,C,8,29,27,2,7,6
P04716,Reebok T-Shirt Pink,Tops,T-Shirt,Reebok,Olive,L,bohemian,Winter,4463,5422.85,2268.11,2020-01-25,True,SUP0369,1199,49.18,87,380376.73,4610.248727272728,0.06036363636363637,55,0.6363636363636364,4.0,26,76.92307692307693,7.6923076923076925,9.0,875.0,17.049999999999997,0.0,0.1034,0.0904,C,8,54,37,4,0,12
P04717,Aurelia Skirt Blue,Bottoms,Skirt,Aurelia,Grey,Free Size,streetwear,Monsoon,1068,1478.19,492.59,2024-05-15,True,SUP0210,1107,53.88,104,106091.91,1191.8959016393442,0.06885245901639345,61,0.6885245901639344,3.6,20,60.0,30.0,12.0,220.0,5.65,1.0,0.1154,0.321,B,2,47,5,2,9,7
P04718,Reebok Socks Green,Innerwear,Socks,Reebok,Navy,L,minimalist,Festive,247,354.62,108.89,2023-02-03,True,SUP0391,639,55.91,106,22811.64,215.285,0.04957142857142857,70,0.6428571428571429,4.2272727272727275,22,90.9090909090909,9.090909090909092,8.0,614.0,12.7,0.0,0.0755,0.1472,B,6,49,37,1,5,11
P04719,Decathlon Cap Pink,Accessories,Cap,Decathlon,Purple,Free Size,ethnic,Festive,4142,5190.15,1724.84,2020-01-31,True,SUP0235,1847,58.36,93,307866.84,3520.7594736842107,0.054912280701754385,57,0.6140350877192983,3.8333333333333335,12,66.66666666666666,8.333333333333332,5.0,3058.0,32.41111111111111,0.0,0.0538,0.0295,C,0,8,11,1,2,15
P04720,Calvin Klein Sherwani Maroon,Ethnic Wear,Sherwani,Calvin Klein,Yellow,XL,minimalist,Festive,2819,3737.56,1188.9,2020-04-12,True,SUP0214,902,57.83,119,306800.75,2714.2480821917807,0.06027397260273973,73,0.6164383561643836,4.16,25,80.0,4.0,6.0,1403.0,79.78,0.0,0.0504,0.0782,A,4,44,9,1,5,19
P04721,Libas Handbag Grey,Accessories,Handbag,Libas,Coral,S,bohemian,Winter,6335,8452.67,2369.64,2023-07-26,True,SUP0260,1477,62.59,83,461437.23,6285.99,0.0632,50,0.62,4.24,25,84.0,8.0,6.0,1387.0,43.28,0.0,0.0723,0.0565,C,0,21,24,4,0,4
P04722,Bewakoof Shorts Mint,Bottoms,Shorts,Bewakoof,Cream,S,party,Festive,2970,3781.81,1337.74,2020-12-28,True,SUP0259,1386,54.96,83,226598.06,2857.5443333333333,0.0725,60,0.5833333333333334,4.409090909090909,22,95.45454545454545,0.0,11.0,682.0,38.56666666666667,0.0,0.1325,0.1085,C,2,46,6,1,7,5
P04723,AND Crop Top Grey,Tops,Crop Top,AND,Pink,XS,minimalist,Summer,3579,4347.92,1990.48,2023-05-09,True,SUP0121,1114,44.38,89,290538.04,3454.2801960784313,0.06686274509803922,51,0.6862745098039216,4.052631578947368,19,68.42105263157895,5.263157894736842,5.0,1176.0,65.4,0.0,0.0562,0.0704,C,8,14,0,3,5,14
P04724,Bewakoof Skirt Blue,Bottoms,Skirt,Bewakoof,Teal,Free Size,minimalist,Monsoon,2280,2822.39,1108.94,2022-08-01,True,SUP0038,1132,51.36,113,248462.03,2309.1880597014924,0.054776119402985074,67,0.7761194029850746,3.84,25,68.0,16.0,5.0,804.0,11.825,0.0,0.0442,0.1232,A,2,47,6,2,5,17
P04725,Puma Joggers Olive,Bottoms,Joggers,Puma,Black,L,office,All Season,4306,5459.03,2436.86,2020-05-19,True,SUP0179,488,43.41,113,433170.84,3914.794459459459,0.07810810810810812,74,0.6621621621621622,4.153846153846154,26,73.07692307692307,7.6923076923076925,8.0,2373.0,40.27777777777778,0.0,0.0708,0.0455,A,2,27,36,0,6,1
P04726,Decathlon Anarkali Orange,Ethnic Wear,Anarkali,Decathlon,Pink,XL,streetwear,Monsoon,4205,4775.57,1886.12,2024-05-16,False,SUP0122,1034,55.15,70,271939.23,3975.0752173913042,0.07021739130434783,46,0.6956521739130435,3.888888888888889,18,72.22222222222221,5.555555555555555,6.0,1510.0,56.53333333333333,1.0,0.0857,0.0443,C,4,0,11,2,9,14
P04727,Kazo Scarf Grey,Accessories,Scarf,Kazo,Yellow,XL,casual,Festive,2250,2682.81,1216.61,2021-10-03,True,SUP0076,583,45.93,81,151115.97,2111.284074074074,0.06222222222222222,54,0.7037037037037037,3.9444444444444446,18,66.66666666666666,16.666666666666664,9.0,1693.0,17.54,0.0,0.1111,0.0457,C,0,43,19,1,1,19
P04728,Peter England Cap White,Accessories,Cap,Peter England,Olive,M,ethnic,Monsoon,1409,1957.97,614.17,2021-12-26,True,SUP0336,1323,56.41,91,99675.48,1208.7845762711863,0.06491525423728814,59,0.6949152542372882,4.285714285714286,14,85.71428571428571,7.142857142857142,12.0,1351.0,40.25,0.0,0.1319,0.0631,C,0,8,35,2,2,12
P04729,Aurelia Denim Jacket Mint,Outerwear,Denim Jacket,Aurelia,Maroon,M,office,Monsoon,13171,17195.1,5998.66,2021-06-20,True,SUP0166,1781,54.46,125,1349747.42,11900.399428571429,0.059857142857142866,70,0.6142857142857143,3.8,25,76.0,12.0,16.0,2033.0,85.725,1.0,0.128,0.0579,A,7,15,5,2,6,8
P04730,Puma Lehenga Yellow,Dresses,Lehenga,Puma,Red,S,minimalist,Winter,8076,9286.2,4371.97,2020-11-18,False,SUP0252,893,45.86,100,828462.92,8597.242153846153,0.05630769230769231,65,0.6461538461538462,3.8620689655172415,29,62.06896551724138,10.344827586206897,6.0,1146.0,32.53333333333333,0.0,0.06,0.0803,B,3,31,36,4,5,16
P04731,True Blue Kurti Cream,Tops,Kurti,True Blue,Beige,XXL,office,Festive,4071,4973.09,1891.12,2023-01-25,True,SUP0091,180,53.55,95,366140.41,4067.7001754385965,0.061052631578947365,57,0.5789473684210527,3.5833333333333335,24,58.333333333333336,25.0,6.0,802.0,9.28,2.0,0.0632,0.1059,C,8,29,42,1,6,0
P04732,Allen Solly Mini Dress Orange,Dresses,Mini Dress,Allen Solly,Beige,S,sporty,Summer,6455,8021.11,2313.07,2020-03-23,True,SUP0265,1761,64.17,77,426347.05,6012.371063829787,0.06829787234042553,47,0.6808510638297872,3.2941176470588234,17,47.05882352941176,29.411764705882355,9.0,1281.0,26.766666666666666,1.0,0.1169,0.0567,C,3,34,3,3,8,0
P04733,Spykar Sports Shoes Grey,Footwear,Sports Shoes,Spykar,Green,L,casual,Monsoon,4709,6910.79,2027.53,2021-08-19,True,SUP0256,1582,56.94,82,328569.01,4359.460727272727,0.035454545454545454,55,0.6909090909090909,3.875,24,66.66666666666666,8.333333333333332,3.0,1080.0,115.0,0.0,0.0366,0.0706,C,5,51,39,2,1,6
P04734,Adidas Dhoti Pink,Ethnic Wear,Dhoti,Adidas,Pink,S,formal,Winter,1487,2127.37,586.18,2023-04-17,True,SUP0276,1350,60.58,77,96844.27,1373.4108163265307,0.06061224489795919,49,0.6326530612244898,4.111111111111111,18,66.66666666666666,5.555555555555555,5.0,1816.0,32.38,0.0,0.0649,0.0407,C,4,16,1,4,3,14
P04735,AND Thermal Innerwear Olive,Innerwear,Thermal Innerwear,AND,Brown,XL,bohemian,Monsoon,700,1006.72,413.7,2023-07-19,True,SUP0365,1733,40.9,115,82576.86,732.9618461538462,0.060307692307692305,65,0.7076923076923077,4.1,20,70.0,0.0,11.0,1260.0,180.425,1.0,0.0957,0.0836,A,6,56,0,2,0,3
P04736,W Track Pants Mustard,Activewear,Track Pants,W,Mint,XXL,party,Winter,3039,3729.87,1789.72,2020-06-05,True,SUP0227,1705,41.11,93,278256.92,3087.9890163934424,0.042786885245901636,61,0.7049180327868853,4.0,22,72.72727272727273,4.545454545454546,5.0,1533.0,21.349999999999998,1.0,0.0538,0.0572,C,1,57,47,4,7,9
P04737,Koovs Joggers Mustard,Bottoms,Joggers,Koovs,Brown,S,bohemian,All Season,1958,2647.81,726.03,2023-09-06,True,SUP0207,412,62.92,87,145354.98,1769.495593220339,0.05644067796610169,59,0.6440677966101694,4.291666666666667,24,87.5,4.166666666666666,10.0,1139.0,179.86666666666667,0.0,0.1149,0.071,C,2,27,20,0,0,3
P04738,Roadster Sports Bra Orange,Activewear,Sports Bra,Roadster,Beige,L,party,Monsoon,785,978.77,409.14,2022-06-13,True,SUP0051,1695,47.88,78,58074.95,812.3141071428572,0.06589285714285714,56,0.7678571428571429,4.411764705882353,17,88.23529411764706,5.88235294117647,8.0,628.0,21.53333333333333,0.0,0.1026,0.1105,C,1,50,38,2,7,0
P04739,Arrow Sandals Cream,Footwear,Sandals,Arrow,Red,S,luxury,Summer,1513,2167.2,815.89,2023-07-12,True,SUP0311,1004,46.07,90,130899.79000000001,1515.5882352941176,0.06490196078431372,51,0.6862745098039216,3.75,12,66.66666666666666,16.666666666666664,6.0,951.0,19.133333333333333,0.0,0.0667,0.0865,C,5,41,4,3,4,16
P04740,Jack & Jones Dhoti Blue,Ethnic Wear,Dhoti,Jack & Jones,Grey,Free Size,streetwear,Monsoon,2492,3140.95,1463.18,2020-08-16,True,SUP0314,957,41.28,105,241216.77,2390.1567567567567,0.07702702702702703,74,0.7432432432432432,4.076923076923077,26,73.07692307692307,11.538461538461538,9.0,1375.0,34.325,0.0,0.0857,0.0709,B,4,16,18,2,9,7
P04741,True Blue Dupatta Black,Ethnic Wear,Dupatta,True Blue,Navy,XXL,casual,Monsoon,2639,3820.54,1069.78,2020-09-14,True,SUP0036,1120,59.46,106,255464.83,2586.650684931507,0.06808219178082192,73,0.684931506849315,3.9523809523809526,21,76.19047619047619,19.047619047619047,9.0,935.0,82.34,2.0,0.0849,0.1018,B,4,17,42,2,1,11
P04742,H&M Puffer Jacket Pink,Outerwear,Puffer Jacket,H&M,Beige,XXL,minimalist,Winter,7867,10990.52,4184.12,2021-02-16,False,SUP0051,813,46.81,74,579982.98,8468.499215686275,0.06666666666666668,51,0.6862745098039216,4.285714285714286,21,85.71428571428571,9.523809523809524,6.0,2077.0,37.58888888888889,3.0,0.0811,0.0344,C,7,38,16,4,5,0
P04743,Here&Now Casual Dress Navy,Dresses,Casual Dress,Here&Now,Coral,L,office,Monsoon,6124,8729.36,2149.23,2020-04-13,True,SUP0235,1312,64.9,124,700675.37,6320.086710526316,0.07039473684210527,76,0.6447368421052632,3.9444444444444446,18,72.22222222222221,11.11111111111111,3.0,762.0,16.419999999999998,1.0,0.0242,0.14,A,3,9,17,2,6,4
P04744,AND Watch Maroon,Accessories,Watch,AND,Purple,Free Size,casual,Monsoon,5284,6803.34,2585.48,2022-01-14,True,SUP0244,1549,51.07,97,437754.43,4621.4450877192985,0.06210526315789474,57,0.6666666666666666,3.7142857142857144,28,64.28571428571429,25.0,5.0,1280.0,91.075,0.0,0.0515,0.0704,B,0,60,0,2,1,15
P04745,W Compression Tights Blue,Activewear,Compression Tights,W,Cream,XL,sporty,Monsoon,2458,2793.33,870.84,2022-07-28,True,SUP0192,271,64.57,104,262958.77,2549.2676923076924,0.07092307692307692,65,0.7230769230769231,4.2,30,73.33333333333333,6.666666666666667,5.0,920.0,16.625,2.0,0.0481,0.1016,B,1,13,47,2,8,5
P04746,The Souled Store Denim Jacket Blue,Outerwear,Denim Jacket,The Souled Store,Pink,Free Size,streetwear,Winter,11471,12730.23,4502.22,2024-06-01,True,SUP0189,1858,60.75,106,1279517.18,12686.040983606557,0.06360655737704918,61,0.7377049180327869,4.0476190476190474,21,80.95238095238095,9.523809523809524,13.0,498.0,32.725,1.0,0.1226,0.1755,B,7,15,40,4,9,14
P04747,Reebok Crop Top Cream,Tops,Crop Top,Reebok,Cream,XS,minimalist,All Season,505,621.92,270.53,2020-10-06,True,SUP0054,994,46.43,88,38897.42,460.39982142857144,0.06375,56,0.625,3.888888888888889,18,72.22222222222221,16.666666666666664,6.0,354.0,77.05,1.0,0.0682,0.1991,C,8,14,37,0,5,5
P04748,Lee Churidar Mint,Ethnic Wear,Churidar,Lee,Orange,XS,casual,Monsoon,1378,1969.47,646.64,2023-02-13,True,SUP0118,550,53.07,107,134453.18,1346.31359375,0.05453125,64,0.65625,3.4444444444444446,18,44.44444444444444,16.666666666666664,10.0,1027.0,28.666666666666668,0.0,0.0935,0.0944,B,4,11,22,2,1,13
P04749,Cover Story Jewellery Pink,Accessories,Jewellery,Cover Story,Teal,XXL,minimalist,Summer,5848,8489.29,2641.02,2020-11-13,True,SUP0001,471,54.84,95,462814.72000000003,4900.165357142857,0.05821428571428571,56,0.6428571428571429,3.736842105263158,19,68.42105263157895,15.789473684210526,8.0,3400.0,27.46923076923077,2.0,0.0842,0.0272,C,0,26,10,3,5,17
P04750,Vero Moda Sunglasses Brown,Accessories,Sunglasses,Vero Moda,Blue,L,bohemian,Winter,3790,5350.97,1666.25,2020-12-14,True,SUP0289,1105,56.04,95,321580.95,3687.4801587301586,0.08238095238095239,63,0.746031746031746,3.764705882352941,17,58.82352941176471,17.647058823529413,9.0,1365.0,43.1,1.0,0.0947,0.0651,C,0,52,46,4,0,2
P04751,LIFE Running Shoes Pink,Activewear,Running Shoes,LIFE,Orange,XL,sporty,Festive,3945,5359.38,1469.69,2024-05-18,False,SUP0096,1569,62.75,74,272485.13,3820.4594,0.0684,50,0.72,4.05,20,70.0,0.0,6.0,1392.0,32.93333333333334,2.0,0.0811,0.0505,C,1,39,21,1,8,13
P04752,Blackberrys Bra Yellow,Innerwear,Bra,Blackberrys,Black,Free Size,formal,Winter,564,789.0,215.53,2021-10-30,True,SUP0378,867,61.79,96,53856.12,561.3024074074075,0.06166666666666667,54,0.6666666666666666,4.222222222222222,9,77.77777777777779,0.0,7.0,808.0,146.45,0.0,0.0729,0.1062,B,6,6,8,4,3,1
P04753,Pepe Jeans Joggers Mustard,Bottoms,Joggers,Pepe Jeans,Grey,S,minimalist,Monsoon,762,864.84,337.31,2020-05-01,False,SUP0286,519,55.73,103,63465.43,694.6630303030304,0.053636363636363635,66,0.7272727272727273,3.4545454545454546,22,50.0,27.27272727272727,2.0,1465.0,28.675,0.0,0.0194,0.0657,B,2,27,34,2,5,7
P04754,Levis Saree Blue,Dresses,Saree,Levis,Beige,M,minimalist,Monsoon,6116,8363.67,2174.32,2021-10-28,True,SUP0297,127,64.45,109,606972.02,5796.724117647059,0.054117647058823534,68,0.7647058823529411,4.086956521739131,23,82.6086956521739,8.695652173913043,10.0,668.0,41.666666666666664,0.0,0.0917,0.1403,A,3,42,23,2,5,0
P04755,Here&Now Dhoti Coral,Ethnic Wear,Dhoti,Here&Now,Black,M,party,Festive,2983,3329.75,1630.25,2022-01-14,True,SUP0009,287,45.35,100,296103.63,3180.337049180328,0.0821311475409836,61,0.6885245901639344,3.652173913043478,23,69.56521739130434,26.08695652173913,7.0,603.0,15.8,0.0,0.07,0.1422,B,4,16,17,1,7,1
P04756,Kazo Flats Yellow,Footwear,Flats,Kazo,Blue,XS,minimalist,Winter,4618,5432.2,1750.4,2023-04-29,True,SUP0104,1215,62.1,103,478728.67,4668.964647887324,0.04971830985915493,71,0.7183098591549296,3.6666666666666665,27,66.66666666666666,22.22222222222222,9.0,835.0,38.4,0.0,0.0874,0.1098,B,5,19,19,4,5,2
P04757,Global Desi Shorts Olive,Bottoms,Shorts,Global Desi,White,S,party,Monsoon,4024,5803.0,1582.78,2022-10-15,True,SUP0125,1256,60.67,90,331237.73,3886.8625,0.0465,60,0.6833333333333333,4.375,16,87.5,0.0,9.0,898.0,32.660000000000004,1.0,0.1,0.0911,C,2,46,15,2,7,18
P04758,Puma Belt Pink,Accessories,Belt,Puma,Purple,S,office,Summer,1060,1540.84,588.82,2020-08-08,True,SUP0377,1733,44.45,101,97181.84,1075.6359375,0.0840625,64,0.703125,4.5,16,87.5,0.0,5.0,2066.0,21.875,2.0,0.0495,0.0466,B,0,1,36,3,6,15
P04759,Blackberrys Running Shoes Olive,Activewear,Running Shoes,Blackberrys,Orange,Free Size,bohemian,Winter,4187,5052.96,1581.97,2022-03-31,True,SUP0031,1332,62.22,113,421346.85,4030.2728767123285,0.0547945205479452,73,0.6712328767123288,3.92,25,72.0,16.0,8.0,3431.0,60.13333333333333,2.0,0.0708,0.0319,A,1,39,8,4,0,13
P04760,Decathlon Salwar Suit Maroon,Dresses,Salwar Suit,Decathlon,Red,XS,streetwear,Festive,9917,10918.82,4572.15,2023-11-18,True,SUP0281,437,53.9,80,688056.65,9571.565999999999,0.049800000000000004,50,0.68,3.8518518518518516,27,66.66666666666666,14.814814814814813,3.0,811.0,19.15,0.0,0.0375,0.0898,C,3,40,11,1,9,16
P04761,Louis Philippe Kurta Brown,Ethnic Wear,Kurta,Louis Philippe,Olive,L,casual,Festive,4602,5567.68,1807.52,2023-03-15,True,SUP0026,977,60.72,77,330947.61,4525.024081632653,0.09816326530612246,49,0.6938775510204082,4.0,21,80.95238095238095,19.047619047619047,7.0,1254.0,32.64,1.0,0.0909,0.0579,C,4,28,25,1,1,12
P04762,FabIndia Socks White,Innerwear,Socks,FabIndia,Mustard,XXL,luxury,Monsoon,695,979.95,261.96,2021-08-25,True,SUP0266,605,62.31,100,72510.83,765.28265625,0.05359375,64,0.671875,3.6666666666666665,27,70.37037037037037,22.22222222222222,10.0,546.0,46.93333333333334,0.0,0.1,0.1548,B,6,49,13,2,4,10
P04763,AND Blazer Red,Outerwear,Blazer,AND,Mint,XL,bohemian,Monsoon,3363,4741.18,1560.79,2020-03-18,False,SUP0328,1093,53.59,116,325622.09,3025.8409333333334,0.06733333333333333,75,0.6666666666666666,4.0,22,77.27272727272727,13.636363636363635,10.0,1326.0,21.914285714285715,1.0,0.0862,0.0804,A,7,2,0,2,0,9
P04764,Dressberry Track Pants Cream,Activewear,Track Pants,Dressberry,Red,XS,formal,All Season,720,831.71,422.42,2021-01-08,True,SUP0236,1137,41.33,120,76724.66,686.0970833333333,0.05333333333333333,72,0.6111111111111112,3.739130434782609,23,65.21739130434783,17.391304347826086,7.0,2098.0,21.58888888888889,2.0,0.0583,0.0541,A,1,57,12,0,3,16
P04765,Lee Scarf Brown,Accessories,Scarf,Lee,Purple,M,office,Monsoon,4679,5901.39,2075.76,2022-04-09,True,SUP0147,217,55.64,95,461213.0,4924.10440677966,0.03745762711864407,59,0.6101694915254238,3.6956521739130435,23,65.21739130434783,17.391304347826086,3.0,1288.0,34.24285714285714,2.0,0.0316,0.0687,C,0,43,22,2,6,15
P04766,Zara Sports Bra Pink,Activewear,Sports Bra,Zara,Blue,XXL,party,Winter,1318,1960.73,652.02,2023-01-23,True,SUP0400,1401,50.53,71,97723.65,1261.8064583333332,0.029791666666666664,48,0.6041666666666666,3.5555555555555554,18,55.55555555555556,27.77777777777778,6.0,1869.0,42.1875,1.0,0.0845,0.0366,C,1,50,49,4,7,2
P04767,All About You Windbreaker Coral,Outerwear,Windbreaker,All About You,Beige,L,minimalist,All Season,1513,2106.58,670.94,2020-12-10,True,SUP0071,1530,55.65,77,106721.8,1441.5321153846153,0.07538461538461538,52,0.6153846153846154,3.782608695652174,23,69.56521739130434,21.73913043478261,5.0,275.0,16.2,0.0,0.0649,0.2188,C,7,61,2,0,5,0
P04768,Forever 21 Track Pants Olive,Activewear,Track Pants,Forever 21,Coral,L,office,Festive,1072,1511.63,440.41,2023-05-05,True,SUP0087,636,58.92,101,88973.59,965.518115942029,0.05449275362318841,69,0.6231884057971014,4.0,21,71.42857142857143,28.57142857142857,8.0,1514.0,40.72,0.0,0.0792,0.0625,B,1,57,14,1,6,4
P04769,Libas Gym Vest Brown,Activewear,Gym Vest,Libas,Red,Free Size,bohemian,Festive,2577,2974.23,1150.76,2022-05-24,True,SUP0105,1172,55.34,124,267296.4,2329.7543055555557,0.06597222222222222,72,0.6111111111111112,3.9166666666666665,24,66.66666666666666,16.666666666666664,11.0,757.0,26.099999999999998,0.0,0.0887,0.1407,A,1,20,24,1,0,16
P04770,Arrow Jacket Brown,Outerwear,Jacket,Arrow,Red,L,casual,Winter,6311,7459.79,2517.36,2020-04-30,True,SUP0340,1628,60.11,89,461710.74,5540.2292727272725,0.06327272727272727,55,0.6727272727272727,3.736842105263158,19,63.1578947368421,10.526315789473683,10.0,1627.0,31.166666666666668,0.0,0.1124,0.0519,C,7,24,4,4,1,16
P04771,W Sherwani Blue,Ethnic Wear,Sherwani,W,White,XS,sporty,Summer,906,1126.58,491.46,2020-08-17,True,SUP0263,1629,45.75,96,70359.31999999999,792.2444827586207,0.05931034482758621,58,0.603448275862069,4.08,25,80.0,16.0,6.0,935.0,21.925,1.0,0.0625,0.0931,B,4,44,47,3,8,18
P04772,Levis Chinos White,Bottoms,Chinos,Levis,Orange,XL,sporty,All Season,1377,1984.2,571.33,2022-04-28,True,SUP0274,1893,58.51,86,100559.09,1315.7098113207546,0.08584905660377358,53,0.7169811320754716,3.875,24,70.83333333333334,12.5,5.0,1224.0,31.8,2.0,0.0581,0.0656,C,2,10,23,0,8,13
P04773,Libas Kurta Pink,Ethnic Wear,Kurta,Libas,Olive,Free Size,luxury,Festive,3415,5113.74,1672.29,2021-07-11,True,SUP0032,615,51.03,91,289135.86,3625.7975,0.04933333333333333,60,0.8,4.357142857142857,14,85.71428571428571,0.0,12.0,1864.0,29.942857142857143,1.0,0.1319,0.0465,C,4,28,24,1,4,12
P04774,All About You Sports Shoes Teal,Footwear,Sports Shoes,All About You,Navy,Free Size,luxury,Winter,1398,1994.21,584.96,2020-10-16,True,SUP0360,377,58.16,100,153852.46,1642.3297014925372,0.05746268656716418,67,0.7313432835820896,4.217391304347826,23,82.6086956521739,4.3478260869565215,13.0,705.0,19.7,0.0,0.13,0.1242,B,5,51,2,4,4,11
P04775,Only Blazer Green,Outerwear,Blazer,Only,Cream,XL,office,Monsoon,1375,1925.29,611.86,2023-10-29,True,SUP0342,999,55.5,93,117304.63,1324.399315068493,0.06753424657534246,73,0.7397260273972602,3.84,25,72.0,24.0,12.0,1091.0,49.46666666666666,0.0,0.129,0.0785,C,7,2,33,2,6,5
P04776,Nike Sports Bra Purple,Activewear,Sports Bra,Nike,Purple,XL,minimalist,Winter,4058,5321.9,2261.86,2022-06-23,True,SUP0122,805,44.26,89,313643.07,3949.790689655172,0.07948275862068967,58,0.5862068965517241,3.8260869565217392,23,78.26086956521739,17.391304347826086,15.0,1111.0,30.18,1.0,0.1685,0.0742,C,1,50,30,4,5,15
P04777,Myntra Handbag Pink,Accessories,Handbag,Myntra,Teal,XS,formal,Festive,5916,8479.93,2309.48,2020-09-28,True,SUP0192,495,60.96,109,557206.18,5304.337910447762,0.058059701492537315,67,0.7164179104477612,3.625,24,70.83333333333334,20.833333333333336,10.0,846.0,35.525,1.0,0.0917,0.1141,A,0,21,29,1,3,17
P04778,All About You Anarkali Mint,Ethnic Wear,Anarkali,All About You,Navy,Free Size,casual,Summer,1875,2563.2,983.55,2022-04-29,True,SUP0388,1647,47.54,109,182696.88999999998,1859.3079166666669,0.0625,72,0.5555555555555556,4.1,30,76.66666666666667,13.333333333333334,17.0,450.0,22.5,0.0,0.156,0.195,A,4,0,2,3,1,11
