promo_id,product_id,promo_type,discount_pct,channel,target_segment,start_date,end_date,budget,is_active,duration_days
PR013959,P03920,Flat Discount,0.09,Online,Fashion Enthusiast,2023-04-05,2023-05-02,456360,True,27
PR013960,P00770,Free Shipping,0.06,Offline,Working Professional,2023-02-23,2023-03-16,387346,False,21
PR013961,P03185,Cashback,0.53,Offline,Seasonal Buyer,2022-03-01,2022-03-25,193529,False,24
PR013962,P03496,Flat Discount,0.55,Offline,Seasonal Buyer,2024-09-30,2024-10-07,345335,False,7
PR013963,P01504,Flat Discount,0.19,Both,Frequent Buyer,2024-03-31,2024-04-19,192551,False,19
PR013964,P01482,Flat Discount,0.43,Offline,Family Shopper,2023-02-28,2023-03-11,411726,True,11
PR013965,P03967,Cashback,0.3,Online,Seasonal Buyer,2024-12-18,2024-12-26,103238,False,8
PR013966,P03450,Cashback,0.22,Offline,Seasonal Buyer,2023-04-04,2023-04-07,215387,True,3
PR013967,P03530,Cashback,0.54,Offline,Brand Loyalist,2023-09-09,2023-09-26,189522,False,17
PR013968,P03754,BOGO,0.6,Offline,Seasonal Buyer,2022-04-06,2022-04-07,308757,False,1
PR013969,P03335,Bundle,0.23,Online,Brand Loyalist,2024-05-13,2024-05-21,358266,True,8
PR013970,P04087,Cashback,0.43,Offline,Fashion Enthusiast,2023-10-20,2023-10-28,406480,True,8
PR013971,P00952,Percentage Off,0.38,Offline,Working Professional,2023-03-31,2023-04-07,482437,False,7
PR013972,P04856,Cashback,0.32,Offline,Budget Shopper,2024-07-18,2024-07-27,370685,False,9
PR013973,P01319,Cashback,0.09,Offline,Luxury Shopper,2022-03-09,2022-03-18,290832,False,9
PR013974,P03941,Free Shipping,0.32,Offline,Brand Loyalist,2022-08-31,2022-09-27,94160,False,27
PR013975,P02691,Bundle,0.44,Both,Fashion Enthusiast,2022-03-08,2022-03-17,427185,False,9
PR013976,P03775,Flat Discount,0.34,Online,Budget Shopper,2024-09-02,2024-09-19,363956,False,17
PR013977,P02064,Cashback,0.12,Both,Frequent Buyer,2024-06-30,2024-07-28,259836,False,28
PR013978,P01199,Free Shipping,0.47,Offline,Frequent Buyer,2024-04-01,2024-04-17,24673,True,16
PR013979,P01353,Flat Discount,0.49,Offline,Seasonal Buyer,2024-04-09,2024-04-19,289815,False,10
PR013980,P04084,Flat Discount,0.51,Offline,Luxury Shopper,2023-01-19,2023-02-09,306560,True,21
PR013981,P02419,Bundle,0.54,Offline,Fashion Enthusiast,2022-01-21,2022-02-03,444607,True,13
PR013982,P01267,Bundle,0.58,Offline,Seasonal Buyer,2024-02-24,2024-03-17,212271,True,22
PR013983,P02126,Bundle,0.32,Offline,Impulse Buyer,2022-12-24,2022-12-29,459054,True,5
PR013984,P04208,Free Shipping,0.36,Both,Frequent Buyer,2024-11-13,2024-11-22,464356,False,9
PR013985,P02175,Flat Discount,0.41,Offline,Student,2023-07-05,2023-08-02,406885,True,28
PR013986,P01611,Cashback,0.26,Online,Student,2024-06-06,2024-07-06,31414,False,30
PR013987,P00625,Bundle,0.3,Both,Impulse Buyer,2022-09-09,2022-09-12,468979,True,3
PR013988,P03265,Free Shipping,0.23,Both,Family Shopper,2024-11-04,2024-11-15,229642,True,11
PR013989,P01065,Bundle,0.4,Both,Impulse Buyer,2024-07-18,2024-08-11,427570,False,24
PR013990,P02541,Cashback,0.29,Online,Seasonal Buyer,2024-08-19,2024-08-27,213855,True,8
PR013991,P01089,Flat Discount,0.09,Online,Frequent Buyer,2023-05-28,2023-06-01,458358,False,4
PR013992,P04287,Cashback,0.38,Both,Frequent Buyer,2023-09-27,2023-10-23,283806,False,26
PR013993,P00115,BOGO,0.14,Online,Fashion Enthusiast,2023-11-21,2023-12-16,481173,False,25
PR013994,P00636,Cashback,0.22,Offline,Luxury Shopper,2022-08-16,2022-09-08,488280,False,23
PR013995,P03413,BOGO,0.55,Online,Family Shopper,2023-11-05,2023-11-15,451721,True,10
PR013996,P02680,Cashback,0.26,Online,Budget Shopper,2022-07-21,2022-08-14,269401,True,24
PR013997,P01796,Free Shipping,0.39,Both,Fashion Enthusiast,2023-11-24,2023-12-05,496875,False,11
PR013998,P00986,Cashback,0.22,Online,Luxury Shopper,2022-09-17,2022-09-29,157370,True,12
PR013999,P04074,Flat Discount,0.48,Both,Impulse Buyer,2023-06-06,2023-06-17,429135,False,11
PR014000,P00708,Bundle,0.51,Online,Student,2023-03-11,2023-04-02,318628,True,22
PR014001,P02170,Flat Discount,0.48,Both,Seasonal Buyer,2022-04-29,2022-05-11,44165,False,12
PR014002,P02847,Percentage Off,0.41,Online,Family Shopper,2024-12-08,2024-12-28,472215,False,20
PR014003,P00636,Bundle,0.3,Offline,Student,2023-02-09,2023-03-09,202807,True,28
PR014004,P01828,Free Shipping,0.07,Online,Student,2023-09-23,2023-10-13,204883,False,20
PR014005,P04194,Bundle,0.27,Online,Student,2024-01-18,2024-02-07,467276,False,20
PR014006,P04553,Bundle,0.54,Online,Budget Shopper,2023-08-28,2023-09-22,105910,True,25
PR014007,P04268,Flat Discount,0.33,Online,Impulse Buyer,2023-10-02,2023-11-01,109241,True,30
PR014008,P00666,BOGO,0.14,Both,Working Professional,2024-12-06,2024-12-16,235898,False,10
PR014009,P01852,Cashback,0.47,Offline,Brand Loyalist,2022-11-07,2022-12-04,283080,False,27
PR014010,P04742,Flat Discount,0.13,Both,Working Professional,2024-10-10,2024-10-19,175313,True,9
PR014011,P03383,Bundle,0.25,Offline,Student,2024-09-11,2024-09-15,466598,False,4
PR014012,P03996,Flat Discount,0.54,Offline,Budget Shopper,2023-06-14,2023-06-28,338004,False,14
PR014013,P01919,Flat Discount,0.5,Online,Frequent Buyer,2023-08-06,2023-08-21,490554,False,15
PR014014,P00485,Percentage Off,0.42,Both,Budget Shopper,2022-08-24,2022-09-21,202116,False,28
PR014015,P01370,Percentage Off,0.43,Offline,Luxury Shopper,2023-05-07,2023-05-31,277363,False,24
PR014016,P03797,Cashback,0.44,Offline,Frequent Buyer,2024-08-25,2024-09-21,239467,False,27
PR014017,P00365,Percentage Off,0.11,Both,Working Professional,2023-08-22,2023-08-30,44741,True,8
PR014018,P02345,Bundle,0.6,Online,Brand Loyalist,2022-08-15,2022-08-16,79136,True,1
PR014019,P01481,Bundle,0.54,Both,Student,2024-03-16,2024-03-26,471797,False,10
PR014020,P01988,Bundle,0.3,Both,Fashion Enthusiast,2023-10-28,2023-11-01,480474,False,4
PR014021,P03542,Cashback,0.38,Online,Working Professional,2022-03-31,2022-04-12,429393,False,12
PR014022,P04146,BOGO,0.21,Online,Impulse Buyer,2024-08-06,2024-09-02,465615,False,27
PR014023,P02673,BOGO,0.51,Online,Student,2022-12-20,2022-12-23,187319,False,3
PR014024,P00237,BOGO,0.07,Online,Student,2023-03-16,2023-04-07,120810,False,22
PR014025,P02004,Free Shipping,0.59,Offline,Working Professional,2022-06-15,2022-07-05,95460,False,20
PR014026,P03421,Free Shipping,0.18,Offline,Working Professional,2023-02-06,2023-03-03,244163,False,25
PR014027,P01929,Free Shipping,0.27,Offline,Family Shopper,2024-01-14,2024-02-03,46060,False,20
PR014028,P02611,Cashback,0.22,Offline,Brand Loyalist,2023-08-06,2023-09-03,484940,False,28
PR014029,P03838,BOGO,0.19,Both,Luxury Shopper,2024-01-25,2024-02-01,444920,False,7
PR014030,P02132,BOGO,0.55,Both,Brand Loyalist,2022-03-15,2022-04-10,18098,False,26
PR014031,P01797,Percentage Off,0.06,Offline,Working Professional,2023-07-26,2023-07-29,434889,True,3
PR014032,P00945,Bundle,0.11,Online,Frequent Buyer,2023-08-20,2023-09-18,424345,False,29
PR014033,P04415,Free Shipping,0.2,Online,Fashion Enthusiast,2023-10-28,2023-11-17,33911,False,20
PR014034,P02257,Free Shipping,0.42,Online,Impulse Buyer,2023-08-03,2023-08-07,86865,False,4
PR014035,P01709,Free Shipping,0.17,Both,Impulse Buyer,2022-06-08,2022-07-06,412963,True,28
PR014036,P03840,Free Shipping,0.49,Both,Frequent Buyer,2023-11-20,2023-11-22,17893,True,2
PR014037,P04833,Free Shipping,0.11,Online,Luxury Shopper,2022-07-28,2022-08-09,280459,True,12
PR014038,P01427,BOGO,0.25,Both,Brand Loyalist,2024-02-28,2024-03-03,368006,True,4
PR014039,P02194,Flat Discount,0.27,Both,Brand Loyalist,2022-10-29,2022-11-05,370239,False,7
PR014040,P03516,Percentage Off,0.38,Offline,Working Professional,2024-04-27,2024-05-12,73240,False,15
PR014041,P02491,Flat Discount,0.22,Online,Student,2023-03-14,2023-03-30,39558,False,16
PR014042,P03996,Flat Discount,0.1,Both,Seasonal Buyer,2023-08-17,2023-09-16,18135,False,30
PR014043,P01009,Cashback,0.55,Online,Student,2023-05-08,2023-05-18,36411,False,10
PR014044,P01980,BOGO,0.18,Offline,Frequent Buyer,2024-06-04,2024-06-16,248413,False,12
PR014045,P02524,Cashback,0.59,Offline,Luxury Shopper,2024-06-28,2024-07-23,485637,True,25
PR014046,P01284,Bundle,0.52,Offline,Budget Shopper,2024-12-26,2025-01-12,301413,False,17
PR014047,P02866,Flat Discount,0.07,Online,Luxury Shopper,2023-07-15,2023-08-08,418947,False,24
PR014048,P04145,Percentage Off,0.25,Both,Fashion Enthusiast,2022-03-26,2022-04-10,264241,False,15
PR014049,P02953,Cashback,0.38,Online,Family Shopper,2024-10-18,2024-10-29,333368,False,11
PR014050,P01044,Free Shipping,0.1,Both,Frequent Buyer,2023-02-04,2023-02-06,430970,False,2
PR014051,P01507,Bundle,0.34,Online,Luxury Shopper,2022-11-10,2022-11-26,241846,True,16
PR014052,P04049,Cashback,0.5,Both,Seasonal Buyer,2023-08-19,2023-09-06,256474,True,18
PR014053,P01499,BOGO,0.11,Online,Student,2024-03-14,2024-03-24,206411,False,10
PR014054,P01789,BOGO,0.53,Both,Family Shopper,2023-07-17,2023-07-23,88134,True,6
PR014055,P03236,Free Shipping,0.29,Both,Seasonal Buyer,2023-03-01,2023-03-30,303100,True,29
PR014056,P04174,BOGO,0.49,Both,Family Shopper,2023-12-16,2024-01-07,312833,False,22
PR014057,P04262,Cashback,0.26,Both,Budget Shopper,2024-05-31,2024-06-18,61136,False,18
PR014058,P03834,Bundle,0.34,Offline,Luxury Shopper,2024-04-01,2024-04-21,11828,True,20
PR014059,P00124,Bundle,0.41,Online,Working Professional,2023-11-25,2023-12-15,27269,True,20
PR014060,P04308,Flat Discount,0.49,Offline,Fashion Enthusiast,2024-10-07,2024-10-29,347375,False,22
PR014061,P00698,Cashback,0.2,Offline,Luxury Shopper,2024-02-28,2024-03-19,179478,True,20
PR014062,P00458,Cashback,0.29,Offline,Working Professional,2022-01-23,2022-01-26,279231,False,3
PR014063,P03615,BOGO,0.23,Online,Family Shopper,2022-10-30,2022-11-28,247147,False,29
PR014064,P00307,Free Shipping,0.27,Offline,Impulse Buyer,2024-01-18,2024-01-21,396569,False,3
PR014065,P03693,Bundle,0.54,Offline,Family Shopper,2022-06-21,2022-07-20,499585,True,29
PR014066,P01870,Bundle,0.57,Both,Student,2023-09-29,2023-10-20,239882,True,21
PR014067,P01792,Flat Discount,0.51,Offline,Family Shopper,2024-03-06,2024-03-28,122070,True,22
PR014068,P00014,BOGO,0.32,Online,Student,2024-07-22,2024-08-13,189382,False,22
PR014069,P00423,BOGO,0.58,Both,Frequent Buyer,2024-05-22,2024-06-06,360694,True,15
PR014070,P01656,Cashback,0.39,Online,Family Shopper,2022-02-27,2022-03-27,213722,False,28
PR014071,P00208,Bundle,0.13,Offline,Budget Shopper,2022-07-19,2022-07-21,163782,False,2
PR014072,P02649,Flat Discount,0.07,Online,Budget Shopper,2022-07-09,2022-08-06,438648,False,28
PR014073,P04567,Flat Discount,0.46,Both,Frequent Buyer,2022-03-01,2022-03-09,350797,True,8
PR014074,P02681,Bundle,0.34,Offline,Impulse Buyer,2022-12-17,2022-12-21,195685,False,4
PR014075,P02480,BOGO,0.5,Online,Budget Shopper,2022-01-03,2022-01-04,115468,True,1
PR014076,P04121,Free Shipping,0.16,Offline,Brand Loyalist,2022-09-15,2022-10-10,412926,True,25
PR014077,P01566,Percentage Off,0.22,Both,Student,2023-03-22,2023-03-29,86720,True,7
PR014078,P03665,Bundle,0.47,Online,Family Shopper,2023-07-26,2023-08-18,42560,True,23
PR014079,P01255,BOGO,0.45,Online,Family Shopper,2023-08-18,2023-08-26,234918,True,8
PR014080,P00192,Bundle,0.59,Offline,Brand Loyalist,2022-04-03,2022-04-06,196317,True,3
PR014081,P02430,Bundle,0.43,Both,Luxury Shopper,2023-12-30,2024-01-28,73803,False,29
PR014082,P03130,Free Shipping,0.56,Both,Budget Shopper,2022-04-04,2022-04-29,412200,False,25
PR014083,P01021,Free Shipping,0.13,Both,Budget Shopper,2023-05-17,2023-06-11,268553,False,25
PR014084,P04960,Percentage Off,0.53,Both,Luxury Shopper,2023-05-31,2023-06-09,153852,False,9
PR014085,P01883,Flat Discount,0.5,Both,Impulse Buyer,2022-11-22,2022-11-30,405844,False,8
PR014086,P01486,Percentage Off,0.31,Offline,Brand Loyalist,2022-11-17,2022-12-04,488022,False,17
PR014087,P04753,Bundle,0.12,Both,Seasonal Buyer,2023-09-16,2023-10-07,103306,True,21
PR014088,P02597,BOGO,0.49,Both,Frequent Buyer,2024-10-17,2024-11-09,202175,False,23
PR014089,P00648,Cashback,0.5,Both,Brand Loyalist,2023-03-24,2023-04-22,431589,True,29
PR014090,P03498,Percentage Off,0.39,Offline,Budget Shopper,2024-06-18,2024-07-18,253934,False,30
PR014091,P01599,Bundle,0.36,Online,Fashion Enthusiast,2022-06-20,2022-07-04,206097,True,14
PR014092,P03774,BOGO,0.5,Both,Family Shopper,2024-08-02,2024-08-31,115681,False,29
PR014093,P04913,Flat Discount,0.08,Offline,Luxury Shopper,2023-11-22,2023-12-04,346225,False,12
PR014094,P03436,Free Shipping,0.06,Online,Brand Loyalist,2024-12-31,2025-01-23,50875,False,23
PR014095,P01591,Percentage Off,0.08,Offline,Impulse Buyer,2022-07-12,2022-07-17,22699,False,5
PR014096,P00334,BOGO,0.39,Online,Working Professional,2022-01-14,2022-01-18,230805,True,4
PR014097,P03661,Bundle,0.24,Both,Working Professional,2022-05-27,2022-06-20,32586,True,24
PR014098,P01218,Free Shipping,0.29,Online,Student,2023-05-31,2023-06-12,464997,True,12
PR014099,P01186,Flat Discount,0.13,Offline,Brand Loyalist,2023-11-16,2023-12-14,145095,False,28
PR014100,P04267,Free Shipping,0.48,Both,Working Professional,2024-07-15,2024-08-10,146484,False,26
PR014101,P03799,Bundle,0.38,Both,Impulse Buyer,2022-05-01,2022-05-17,359132,False,16
PR014102,P04164,Bundle,0.18,Online,Brand Loyalist,2024-03-26,2024-04-01,283339,False,6
PR014103,P00444,Percentage Off,0.45,Online,Seasonal Buyer,2023-06-26,2023-07-05,368348,True,9
PR014104,P00835,Percentage Off,0.4,Offline,Frequent Buyer,2024-04-29,2024-05-06,52761,False,7
PR014105,P02890,Cashback,0.21,Offline,Student,2022-12-21,2023-01-13,188084,True,23
PR014106,P01556,Cashback,0.42,Both,Fashion Enthusiast,2023-03-15,2023-03-23,299889,False,8
PR014107,P03068,Cashback,0.28,Online,Budget Shopper,2023-08-09,2023-08-29,89478,True,20
PR014108,P00002,Flat Discount,0.24,Online,Frequent Buyer,2022-08-11,2022-08-23,137891,True,12
PR014109,P02189,Free Shipping,0.18,Offline,Working Professional,2024-12-02,2024-12-26,69519,True,24
PR014110,P04726,Free Shipping,0.23,Online,Student,2024-11-19,2024-12-06,152178,True,17
PR014111,P02970,Percentage Off,0.08,Both,Working Professional,2023-03-12,2023-03-14,142094,False,2
PR014112,P00185,Free Shipping,0.49,Online,Budget Shopper,2022-04-16,2022-05-16,110015,False,30
PR014113,P03595,Free Shipping,0.23,Online,Student,2022-06-20,2022-07-11,216352,False,21
PR014114,P01546,Flat Discount,0.12,Online,Fashion Enthusiast,2023-11-02,2023-11-16,301901,False,14
PR014115,P04893,Free Shipping,0.5,Offline,Frequent Buyer,2023-01-04,2023-01-10,15782,False,6
PR014116,P03489,Flat Discount,0.26,Offline,Budget Shopper,2022-01-26,2022-01-29,257037,True,3
PR014117,P01124,Free Shipping,0.18,Both,Budget Shopper,2024-04-16,2024-04-21,157048,True,5
PR014118,P04524,Percentage Off,0.52,Both,Brand Loyalist,2022-10-19,2022-10-28,159392,False,9
PR014119,P03271,Percentage Off,0.53,Both,Family Shopper,2023-01-17,2023-01-28,483339,True,11
PR014120,P02389,Percentage Off,0.59,Both,Budget Shopper,2024-01-08,2024-02-04,86219,True,27
PR014121,P02519,Bundle,0.39,Online,Budget Shopper,2024-09-07,2024-09-08,335561,True,1
PR014122,P01873,Cashback,0.29,Offline,Frequent Buyer,2022-09-19,2022-09-26,248538,False,7
PR014123,P00153,Cashback,0.21,Online,Fashion Enthusiast,2022-11-01,2022-11-03,248465,False,2
PR014124,P03985,Percentage Off,0.42,Online,Impulse Buyer,2023-10-01,2023-10-29,39675,False,28
PR014125,P01239,Free Shipping,0.29,Offline,Working Professional,2024-12-26,2025-01-22,295723,True,27
PR014126,P02972,Cashback,0.23,Offline,Impulse Buyer,2023-05-24,2023-05-31,157205,True,7
PR014127,P03025,Bundle,0.14,Offline,Budget Shopper,2024-11-18,2024-11-29,263665,True,11
PR014128,P02427,BOGO,0.16,Offline,Working Professional,2024-07-15,2024-07-31,422007,True,16
PR014129,P01280,BOGO,0.56,Offline,Student,2024-01-06,2024-02-05,267512,True,30
PR014130,P00918,Cashback,0.36,Both,Impulse Buyer,2022-11-05,2022-11-13,350674,False,8
PR014131,P00044,Flat Discount,0.18,Offline,Family Shopper,2023-10-11,2023-11-09,77227,False,29
PR014132,P04187,Flat Discount,0.31,Both,Working Professional,2023-09-04,2023-09-07,211758,False,3
PR014133,P03848,Free Shipping,0.05,Offline,Fashion Enthusiast,2024-11-08,2024-11-18,183206,False,10
PR014134,P03507,Percentage Off,0.18,Both,Family Shopper,2023-12-09,2023-12-19,406755,True,10
PR014135,P03679,Free Shipping,0.57,Online,Seasonal Buyer,2024-08-17,2024-09-06,129413,False,20
PR014136,P00570,BOGO,0.31,Offline,Working Professional,2023-07-28,2023-08-22,437355,False,25
PR014137,P00848,Bundle,0.26,Online,Working Professional,2022-04-18,2022-04-25,188923,True,7
PR014138,P03448,Cashback,0.25,Both,Student,2023-05-18,2023-06-09,124512,False,22
PR014139,P04159,Cashback,0.51,Online,Family Shopper,2024-06-23,2024-07-04,150386,False,11
PR014140,P04677,BOGO,0.55,Online,Impulse Buyer,2024-08-30,2024-09-01,456215,True,2
PR014141,P04055,BOGO,0.59,Online,Impulse Buyer,2023-03-10,2023-03-13,246346,False,3
PR014142,P01023,Free Shipping,0.13,Both,Seasonal Buyer,2024-08-03,2024-08-16,214346,False,13
PR014143,P04490,Cashback,0.26,Both,Luxury Shopper,2024-09-25,2024-10-21,46126,False,26
PR014144,P03076,Free Shipping,0.12,Offline,Frequent Buyer,2023-09-23,2023-10-22,456214,True,29
PR014145,P03049,Cashback,0.35,Both,Frequent Buyer,2024-03-23,2024-03-31,379843,False,8
PR014146,P04569,Flat Discount,0.21,Offline,Family Shopper,2023-09-05,2023-09-09,45467,True,4
PR014147,P02599,Bundle,0.59,Both,Working Professional,2023-10-20,2023-11-01,145707,False,12
PR014148,P03615,Flat Discount,0.31,Offline,Working Professional,2023-06-21,2023-07-09,308033,False,18
PR014149,P04521,Flat Discount,0.27,Online,Seasonal Buyer,2023-03-19,2023-03-20,13073,False,1
PR014150,P01655,Bundle,0.53,Both,Luxury Shopper,2024-03-18,2024-04-04,98040,False,17
PR014151,P00702,Flat Discount,0.26,Both,Frequent Buyer,2022-12-20,2023-01-14,176245,False,25
PR014152,P00042,Cashback,0.5,Both,Frequent Buyer,2023-03-10,2023-03-25,386577,False,15
PR014153,P02091,Flat Discount,0.45,Offline,Budget Shopper,2024-06-29,2024-07-18,37018,False,19
PR014154,P02888,Cashback,0.29,Online,Budget Shopper,2023-05-10,2023-06-06,200671,True,27
PR014155,P04769,Free Shipping,0.1,Offline,Family Shopper,2022-01-15,2022-02-06,217365,False,22
PR014156,P01706,Flat Discount,0.49,Online,Student,2022-05-15,2022-05-20,471207,False,5
PR014157,P04900,Flat Discount,0.5,Online,Family Shopper,2024-12-02,2024-12-08,496795,False,6
PR014158,P01626,BOGO,0.29,Online,Frequent Buyer,2023-12-31,2024-01-25,253293,False,25
PR014159,P03813,Cashback,0.15,Offline,Seasonal Buyer,2023-12-06,2024-01-04,224694,False,29
PR014160,P01517,Flat Discount,0.35,Offline,Luxury Shopper,2024-02-17,2024-03-16,333639,False,28
PR014161,P02522,Free Shipping,0.49,Offline,Family Shopper,2023-07-26,2023-08-18,453829,False,23
PR014162,P01216,Bundle,0.1,Both,Frequent Buyer,2023-04-01,2023-04-26,89533,False,25
PR014163,P03899,Bundle,0.22,Offline,Impulse Buyer,2022-01-13,2022-02-12,221869,False,30
PR014164,P01981,BOGO,0.09,Both,Luxury Shopper,2024-06-13,2024-07-02,457819,False,19
PR014165,P03395,BOGO,0.23,Both,Seasonal Buyer,2022-02-11,2022-03-13,435107,False,30
PR014166,P01312,BOGO,0.45,Online,Frequent Buyer,2023-05-26,2023-05-28,205049,False,2
PR014167,P01390,Bundle,0.54,Online,Seasonal Buyer,2023-05-08,2023-05-25,163556,False,17
PR014168,P03620,Cashback,0.59,Both,Student,2024-03-19,2024-03-29,380481,True,10
PR014169,P01067,Cashback,0.58,Both,Brand Loyalist,2024-08-03,2024-08-31,138687,False,28
PR014170,P00267,Percentage Off,0.54,Offline,Seasonal Buyer,2022-12-19,2023-01-01,437429,False,13
PR014171,P01112,BOGO,0.54,Both,Frequent Buyer,2024-09-09,2024-10-07,236409,True,28
PR014172,P00275,Flat Discount,0.37,Online,Seasonal Buyer,2024-03-21,2024-03-28,417747,False,7
PR014173,P00436,BOGO,0.58,Online,Impulse Buyer,2022-12-23,2023-01-05,477774,False,13
PR014174,P01248,Percentage Off,0.54,Offline,Family Shopper,2023-08-04,2023-08-17,249199,True,13
PR014175,P01236,Flat Discount,0.14,Online,Family Shopper,2024-11-20,2024-11-26,463317,True,6
PR014176,P03676,Percentage Off,0.6,Online,Working Professional,2022-02-12,2022-03-08,252249,False,24
PR014177,P04918,Flat Discount,0.15,Offline,Impulse Buyer,2024-02-21,2024-03-08,75306,True,16
PR014178,P02378,Flat Discount,0.44,Offline,Fashion Enthusiast,2024-03-24,2024-04-23,144539,True,30
PR014179,P01007,Flat Discount,0.08,Online,Budget Shopper,2023-06-22,2023-07-12,357661,True,20
PR014180,P01461,Percentage Off,0.52,Offline,Brand Loyalist,2022-04-16,2022-04-21,244325,False,5
PR014181,P01998,BOGO,0.33,Both,Impulse Buyer,2022-01-08,2022-01-19,415078,True,11
PR014182,P01221,BOGO,0.13,Online,Frequent Buyer,2023-10-12,2023-10-29,229149,True,17
PR014183,P02165,Cashback,0.48,Online,Family Shopper,2023-01-02,2023-01-05,410894,True,3
PR014184,P04709,Percentage Off,0.25,Online,Seasonal Buyer,2024-12-07,2025-01-02,74702,True,26
